id1,id2,label,split
21683669,20771384,0,train
52518330,64306530,0,train
24093790,13477720,0,exclude
66270550,96393578,0,val
8924039,45490011,0,exclude
81080257,11343029,1,train
66458380,68724654,1,train
4586576,5623956,0,train
51563635,45740036,1,train
10070749,46441936,0,exclude
45550541,51105243,1,train
43837358,16403660,0,exclude
87430670,9437121,1,train
33662403,74168060,0,exclude
33032906,69593136,1,train
55998431,87689104,1,train
90249643,64818764,0,train
59811125,3967869,0,train
9467954,94847335,0,train
936587,33334612,1,train
14728561,32766302,0,exclude
47203114,48166649,0,exclude
48525870,26539871,0,train
50232345,94735407,0,exclude
12663602,69858524,0,train
1318007,73989902,0,exclude
22872122,40673968,0,train
31257390,50179606,1,train
62362546,36007449,0,exclude
27334066,7210030,0,exclude
17093585,42113643,1,train
34014948,51838508,0,train
88098987,96436782,0,exclude
32159667,68887278,0,train
16802649,29058570,0,exclude
45478469,50974100,1,train
33335689,68119715,1,train
44486080,72340281,0,exclude
86706775,17183466,1,train
10549314,11444071,1,train
66404124,11618943,1,train
1993958,95363633,1,train
47863704,75456999,0,train
48536171,86724338,0,train
35022778,68887278,1,train
11232418,31565713,1,train
12416419,56817985,0,train
74535300,36131796,0,test
6850120,24741463,1,train
67312605,9862128,1,train
951604,40673968,1,train
17589416,12723662,0,val
14296399,62425231,0,train
36537002,86573401,1,train
4425308,53399405,0,train
67266823,68106001,0,exclude
87572356,31565713,0,train
6118785,87788484,0,exclude
6520859,59429009,0,exclude
13600999,74416344,0,train
71242639,16352584,0,train
93115467,48166649,0,train
60558470,89495889,0,train
34235154,40673968,0,train
98332414,96004851,0,train
47064593,82173957,1,train
4547853,11343029,0,exclude
87374810,72959238,0,train
42551174,22018751,1,train
26441327,24741463,0,train
1766554,26601575,1,train
34235154,23561252,0,exclude
21357223,51594744,0,train
21011422,25046006,1,train
41214107,65482576,0,test
24673290,52572370,0,train
8919966,89673951,0,exclude
11118724,97430094,1,train
74468891,7740731,0,train
34118962,62294539,0,train
13044456,63883182,1,train
78389108,1723221,0,train
51669161,18942420,0,train
4393723,51619328,0,exclude
14567457,10287931,0,train
19558925,59629857,1,train
59530038,33899952,0,train
32159667,29058570,0,exclude
46100256,58630412,1,train
20876912,92928950,0,test
86835292,95926675,1,train
22091407,47954011,0,exclude
24038266,9735769,0,train
7131523,14472209,0,train
46082280,28204172,0,train
63579084,64387878,0,exclude
88850217,53101134,0,train
16886489,25244408,1,train
67813666,2129391,0,exclude
44618699,5843382,1,train
15306798,21111016,0,exclude
34143288,97266485,0,exclude
48259418,4078281,0,exclude
66193081,83709832,1,train
7871781,43484397,0,exclude
28204167,79044072,0,train
21446102,31112764,0,train
98624308,8786685,0,exclude
13885869,54728015,0,train
94604558,8856665,1,train
22966349,57869110,1,train
7157697,31112764,1,train
34870253,58788413,0,train
11118724,21120495,0,exclude
1962458,68759701,0,train
81243770,13477720,0,train
17291157,11411470,1,train
43796253,84035169,1,train
78866970,25933135,0,train
3516732,74242060,0,exclude
4212691,36173284,0,train
14553016,14582951,0,train
31663634,6540379,1,train
24494324,36379638,0,exclude
15292396,64306530,0,train
31158408,35580098,0,train
26441327,52207516,1,train
33428043,96130408,0,train
12422845,21944667,1,train
26441327,25190853,0,exclude
72803086,77339323,1,train
96656974,29167274,0,exclude
74263372,9862128,0,train
25541170,63895377,1,train
76958863,47411649,1,train
20365450,94735407,0,exclude
32464680,78715069,1,train
15715443,43227294,1,train
26353099,55562405,1,train
46370855,69689964,1,train
23748436,32444954,1,train
24446703,77233349,0,train
61107059,61774550,0,train
7157697,47991280,0,train
3589339,63883182,0,train
23694723,28963007,1,train
59458071,10634045,0,exclude
13163468,4241237,0,train
32738830,51105243,0,exclude
38472622,4004646,0,train
4944318,20771384,1,train
41553488,23561252,0,val
38109675,24224043,1,train
98624308,38470155,1,train
24614355,51640459,0,train
95247966,36007449,0,exclude
20960713,60381598,1,train
22682562,95232041,0,train
74017051,35936132,1,train
36829921,81293654,0,exclude
67375798,41211362,0,exclude
79686292,56622231,1,train
9479917,21120495,0,train
2912414,54323125,1,train
3992423,10226364,0,exclude
25119270,7565635,0,train
34471386,81137712,0,train
91906043,82047845,0,train
18451047,54361651,1,train
7567487,11620368,1,train
97905619,55665741,0,train
3578071,54361651,0,val
27333099,94022712,1,train
26394951,30120490,1,train
33615110,13477720,0,exclude
17229793,25798452,0,exclude
91472204,569608,0,train
617284,12059754,0,train
8942393,82447973,1,train
33028152,56280047,0,train
89520680,82122672,0,exclude
88850217,50179606,0,train
25096878,89814815,0,exclude
818259,1425916,0,train
8072830,25091743,1,train
74535301,14720640,0,train
1318007,4660875,1,train
53202784,40544191,1,train
3957588,31565713,0,train
67813666,49236530,1,train
16849538,24328967,0,train
4908909,24656762,0,exclude
46891078,46441936,0,exclude
39143445,49222969,1,train
12663602,8744844,0,exclude
6114785,51318537,1,train
24494324,2024149,1,train
15715443,57869110,0,train
65021259,38561950,0,train
34118962,2151290,0,train
41238362,15847024,0,exclude
25126368,30352096,0,exclude
7610550,2630166,0,train
2652480,10434912,1,train
46836162,51932172,0,exclude
17229793,64387878,1,train
44678762,40190595,0,exclude
51131016,23177102,0,train
10966509,14505369,0,exclude
17026507,64818764,1,train
4425308,66369626,0,train
98332414,37639686,0,exclude
65021259,97266485,0,train
66458380,68887278,0,exclude
17885462,21033405,1,train
15497680,9482772,1,train
41744188,32444954,0,train
68818577,59429009,0,exclude
4393723,11620368,0,train
12423049,81293654,0,exclude
34471386,68724654,0,exclude
12549119,44465323,0,train
51886539,68887278,0,train
22966349,34223096,0,exclude
45550541,59832775,0,exclude
33376118,73989902,1,train
3980193,76734577,0,train
59553819,49703345,0,exclude
1022732,68306942,0,train
19547445,90054170,1,train
20919659,23684164,1,train
20598122,29058570,0,test
5541784,31689616,0,exclude
62078047,94735407,0,exclude
4393723,15445522,1,train
44210301,14953157,0,train
33428043,84221762,0,train
70026799,68387186,0,exclude
58208007,10041015,0,exclude
49885696,89673951,0,exclude
53508892,270041,1,train
8904814,5278516,1,train
3323341,25681159,1,train
3462060,24781420,1,train
52315318,77445063,0,exclude
12120697,72386549,0,exclude
22326836,55043002,0,exclude
5865670,64696513,0,exclude
32646229,46570660,0,train
88492258,9857576,0,exclude
18374077,54337235,1,train
14567457,77398442,1,train
52518330,27371458,0,exclude
30865647,39486819,0,test
13966843,16091764,0,exclude
57780651,16352584,0,train
22091407,52557074,0,train
80641070,67850339,0,exclude
33335689,68981088,0,train
33335689,61969888,0,train
65522262,24504666,0,train
92045823,32537245,0,exclude
68383002,14438868,0,train
50222671,62604633,0,train
8167070,9633655,0,exclude
28212814,39418692,1,train
5541784,24897319,0,test
69987057,35594664,0,train
9908573,68780322,0,train
49576448,65522425,0,exclude
1618556,23008303,0,train
38472622,25798452,1,train
24093790,44756650,1,train
22954522,3756226,1,train
19696563,6963888,0,train
4393723,51960993,0,exclude
14296399,29200246,0,train
60294267,271216,0,test
4507785,38638660,0,exclude
58505382,54362555,0,exclude
77251182,46570660,0,exclude
82710940,96436782,0,exclude
32009117,84328882,0,exclude
21663730,15445522,0,exclude
50196325,96833745,0,exclude
1473999,5003948,1,train
1297284,30928122,0,exclude
14245806,96602405,1,train
70026799,8846424,1,train
80911572,40236461,1,train
44210301,90906273,0,exclude
1252810,3708141,1,train
9683052,68780322,0,train
27373947,5003948,0,exclude
96656974,16398395,1,train
88480059,78864935,1,train
35008093,12888329,1,train
36303725,70429034,1,train
66458380,29058570,0,exclude
83479410,4784233,1,train
18451047,64818764,0,exclude
17468689,72959238,0,train
51669161,47033436,1,train
29326164,70518638,1,train
24025819,28590032,1,train
50064518,14438868,0,train
54649100,56179024,0,exclude
71962852,11732386,0,train
89943576,44465323,1,train
5311205,35594664,0,train
4908909,2406635,0,train
46925007,79777030,0,exclude
14237215,43926656,0,exclude
74535300,55665741,0,exclude
4050965,72789533,1,train
15306798,14916335,0,test
26353099,79434607,0,exclude
55998431,8744844,0,exclude
42225711,46019781,1,train
13600999,88687859,1,train
20885341,23403721,1,train
17105045,26425849,0,exclude
10313129,83480659,0,train
20151064,59892546,0,exclude
46925007,84035169,0,train
95247966,4391771,1,train
36807074,53310090,1,train
10966509,47991280,0,train
88407990,26207548,1,train
23694723,43156490,0,exclude
27965637,42453067,0,train
27373947,25190853,0,exclude
72380436,1697045,0,train
24673290,55471990,0,train
59811125,64403748,1,train
50196325,80144457,1,train
19807424,8975311,1,train
98108384,14472962,1,train
1854084,74416344,0,train
77578535,34820113,0,train
35469348,35260559,0,exclude
59172393,95926675,0,exclude
8194632,53101134,1,train
2652480,27567316,0,exclude
48536171,61969888,0,train
12423049,6240326,1,train
12120697,82122672,0,exclude
20404344,81293654,0,train
60108205,25933135,0,train
74655572,20771384,0,train
13413666,14438868,1,train
7808986,24504666,1,train
10678822,54361651,0,exclude
80958325,68887278,0,train
73075580,18885161,1,train
25537521,50007186,1,train
44961253,61743995,1,train
23622857,24656762,1,train
44921379,55043002,1,train
26366372,96130408,1,train
59811125,72036566,0,train
1829549,93927182,0,exclude
10827123,26311140,0,train
48281373,68054239,0,exclude
81243770,53399405,0,train
25537521,17183466,0,exclude
11218658,40820934,1,train
20439392,86857660,0,exclude
21663730,61774550,0,exclude
58505382,8744844,1,train
23845125,68771755,0,train
55154862,61334954,0,train
72884596,10329471,1,train
25370721,9437121,0,train
21663730,5623956,0,exclude
75436923,84470461,0,train
23766798,98699269,0,exclude
1088849,6095121,0,exclude
21883109,65522425,0,train
675322,47587845,0,train
25537521,45570778,0,exclude
8167070,82122672,0,exclude
32132801,27072786,1,train
88098987,30810033,0,train
32057394,13543841,0,val
13291546,82122672,0,exclude
552668,31088990,1,train
37553677,64298230,0,exclude
4507785,35594664,0,exclude
14827250,66515850,0,exclude
3223487,72212864,0,train
98009535,16352584,1,train
61307663,72477277,1,train
82710940,81870068,0,train
17432451,39523398,0,train
10966509,24007702,1,train
98803698,41106684,0,exclude
17432451,65482576,0,exclude
86835292,3708141,0,train
36622630,6516540,0,train
18241261,95268181,0,train
3957588,8846424,0,exclude
1540817,14720640,1,train
4330,86548095,1,train
818259,30928122,1,train
78632390,69085113,0,exclude
66284906,49236530,0,exclude
9908573,51996514,0,exclude
51982424,68771755,1,train
55154862,2129391,0,exclude
84278896,68306942,0,train
26857322,67224651,0,exclude
13127008,22848847,1,train
61937132,54337235,0,exclude
93115467,52533443,1,train
58685745,48613311,0,train
33743161,61123060,1,train
37364581,46701580,0,train
33650372,54919577,0,train
69987057,1425916,0,train
11746366,97266485,0,exclude
87733160,49703345,1,train
70257427,10287931,0,train
4908909,35628138,1,train
58208007,19014831,0,exclude
33335689,43156490,0,train
87583376,79515451,0,train
675322,64818764,0,train
28606757,1830308,1,train
51996330,14149159,0,train
25096878,12490998,0,train
2967922,22301275,1,train
41630423,29453941,0,train
63579084,56905331,0,train
33743161,59082251,0,train
10827123,41106684,0,exclude
68277426,74177614,0,train
23418968,35250546,1,train
9931826,68887278,0,train
21663730,30734517,0,exclude
41221805,62811090,1,train
92213757,22848847,0,train
36580730,53832391,1,train
67312605,48166649,0,train
20598122,20771384,0,exclude
2889359,49527122,0,train
84251263,6176761,0,train
38156094,20860668,1,train
325545,1723221,0,train
25933134,56233286,0,exclude
12663602,50331120,0,exclude
16479164,9857576,0,train
54014710,49703345,0,train
2229139,11656990,1,train
26045464,40527674,0,train
10638808,64336682,1,train
36622630,44040429,0,exclude
1993958,38470155,0,exclude
36537002,11912295,0,exclude
6671717,78864935,0,train
37553677,74168060,0,exclude
36958406,33450282,0,test
18241261,86857660,0,exclude
2115771,35416650,1,train
31317877,49927895,1,train
12081605,42651448,1,train
24673290,14997181,1,train
68338843,55471990,0,exclude
22872122,56233286,1,train
34645760,19692190,0,train
11746366,40190595,1,train
3569778,31064439,0,exclude
1367517,72340281,0,exclude
13291546,90222476,1,train
17824343,64863085,1,train
17824343,9698842,0,train
33662403,95552757,1,train
9569117,15708615,1,train
14354726,24897319,1,train
28004815,48419588,1,train
4473153,38044450,0,train
76834483,82083655,1,train
48951428,1695860,0,train
59172393,63441930,1,train
66458380,20771384,0,exclude
12424905,23846849,1,train
12120697,83113335,1,train
23574144,26080171,0,train
22682562,53470509,0,exclude
5393373,75651957,0,test
34143288,69985226,0,exclude
41160430,12064785,1,train
44023309,36501519,0,exclude
2465164,82083655,0,val
4118764,7210030,1,train
10638808,86677460,0,train
42225711,43227294,0,train
31317877,68887278,0,train
98496862,54971342,0,train
93483706,33334612,0,exclude
13127008,7363721,0,train
2229139,21600802,0,train
6850120,28945201,0,train
71962852,95268181,1,train
3323341,81078073,0,exclude
14354726,35792541,0,exclude
1585518,78333976,0,train
52402204,89673951,1,train
15715443,9862128,0,train
48229106,51640459,1,train
3655214,31193981,1,train
54014710,72959238,1,train
59553819,16091764,0,exclude
98557440,20771384,0,train
15219566,20058002,0,train
1352033,72212864,0,train
10958685,63973332,0,train
92213757,8347839,0,exclude
35966001,2630166,1,train
52437198,5599584,1,train
54553525,68780322,0,exclude
17589416,31331520,0,exclude
59897811,49387605,0,exclude
10861890,56905331,1,train
4217677,60591181,0,exclude
48110334,49860483,1,train
33916475,82620263,0,train
24614355,76440714,0,exclude
13863909,39192057,1,train
21663730,51996514,0,val
8167070,8019719,0,exclude
53508892,81293654,0,train
5479551,64633203,1,train
46937084,76673511,1,train
21883109,87788484,0,exclude
26366372,23561252,0,exclude
66579132,48166649,0,train
12120697,89337508,0,exclude
16677973,90906273,0,exclude
26441327,72340281,0,exclude
7179251,68887278,0,exclude
44023309,72340281,1,train
4547853,47033436,0,exclude
67266823,12359067,1,train
59553819,68106001,1,train
4330,18197417,0,exclude
95727671,42841911,0,exclude
65021259,63973332,0,train
54553525,82122672,1,train
23155842,14916335,0,exclude
54553525,35188587,0,exclude
8904814,47954011,0,exclude
81080257,90906273,0,exclude
17026507,23177102,0,train
75711589,9698842,1,train
6186646,37639686,1,train
44486080,44625958,1,train
18374077,55043002,0,val
37553677,22439490,0,train
31239709,20860668,0,train
86095891,24656762,0,exclude
74535300,60381598,0,exclude
66183633,38117313,0,train
50232345,69662078,1,train
44486080,5843382,0,train
77651287,86374118,0,train
91393515,2855231,1,train
3589339,73218575,0,train
37364581,81293654,0,train
36958406,61334954,0,exclude
14827250,65482576,0,exclude
33662403,90784571,0,exclude
43837358,67588183,0,exclude
63201862,44756650,0,exclude
19746433,45589461,1,train
60108205,32511596,1,train
69987057,47954011,0,exclude
14827250,30810033,1,train
10966509,81919883,0,train
77903458,49804654,0,val
48259418,64298230,0,exclude
840404,50560569,0,exclude
46082280,87235806,1,train
90249643,35831837,0,train
10313129,52312288,0,train
52437198,80771543,0,train
87560329,18197417,0,exclude
6817605,9479923,1,train
13413666,7596175,0,exclude
5311205,75651957,0,exclude
77903458,30501165,1,train
23574144,34223096,0,exclude
74263372,75669597,1,train
23466284,38559695,0,exclude
57780651,73218575,1,train
26857322,61698087,0,exclude
10164790,36379638,0,train
24614355,54526686,0,train
43294436,58788413,0,train
87560329,74168060,0,val
74655572,29058570,0,exclude
3015274,80771543,0,train
28507224,26080171,0,exclude
8488813,43259270,1,train
18247044,29014657,0,exclude
88850217,11444071,0,exclude
16971337,23846849,0,exclude
22415142,44701727,1,train
53183421,25234567,0,exclude
31239709,38191181,0,train
21445124,57860587,0,exclude
33916475,61334954,0,train
69962412,96130408,0,train
37553677,95552757,0,train
58208007,38117313,0,train
84251263,96833745,0,train
92865515,86548095,0,exclude
60558470,10397588,0,train
41238362,91828866,0,train
25436518,41106684,1,train
44618699,8856665,0,train
25933134,76179137,0,exclude
4360231,64387878,0,exclude
28507224,5843382,0,exclude
15219566,98699269,0,train
14296399,25538622,0,train
47930825,9479922,0,exclude
41630423,32444954,0,train
42482245,81293654,0,train
10328354,56179024,1,train
39826842,55156660,1,train
12462933,14953157,0,train
87510268,90906273,0,exclude
98803698,14266147,0,exclude
92865515,98139630,1,train
65021259,22454181,1,train
45927229,38470155,0,exclude
65406066,10397588,1,train
2468281,61774550,0,train
27166335,29006522,1,train
705891,59308229,1,train
17346729,89848057,0,train
951604,47991280,0,train
19049152,1695860,1,train
77251182,30734517,0,exclude
13806943,62604633,0,train
22671509,49626504,1,train
13863909,852615,0,exclude
10892042,81870068,0,train
4393723,52535728,0,train
78389108,25918408,1,train
26093259,81078073,0,train
24392640,28204172,0,train
44559075,71688211,0,train
6192736,14472209,1,train
2827605,62294539,0,exclude
84919212,7654904,0,train
532468,68759701,1,train
26857322,38674629,1,train
3655214,69601386,0,train
17026507,20771384,0,train
24446703,77398442,0,train
74464562,75456999,1,train
41160430,82447973,0,exclude
25126368,27371458,1,train
65522262,4391771,0,exclude
6520859,31689616,1,train
1962458,3564915,1,train
29419063,34998326,1,train
26045464,31237395,0,train
32989060,42841911,0,train
22872122,66536481,0,exclude
67844012,69849638,0,train
28515903,84328882,1,train
87560329,3649213,1,train
41553488,78440042,0,exclude
33335689,52185117,0,train
88492258,12141673,1,train
84039603,17995746,1,train
35022778,17380984,0,exclude
36829921,59832775,1,train
33032906,56233286,0,exclude
48281373,55043002,0,exclude
9908573,12490998,1,train
9545127,20058002,1,train
78827999,14149159,0,exclude
790322,82122672,0,exclude
84251263,89848057,1,train
6173344,12852135,1,train
13163468,59082251,0,train
51131016,3730472,0,exclude
18327954,52588862,1,train
10164790,9862128,0,train
91906043,49527122,0,train
14728561,76841345,1,train
19095351,19934440,1,train
32738830,35384524,1,train
12049659,21132060,0,train
49130224,72212864,1,train
14354726,7740731,0,exclude
67904610,9110492,0,train
3223487,12476892,1,train
14210025,10329471,0,exclude
33650372,25115691,0,train
20960713,87235806,0,train
79243485,97266485,1,train
89520680,9735769,0,exclude
96580141,35628138,0,train
52216082,67676024,1,train
51788229,17183466,0,train
21011422,90054170,0,exclude
8706571,55562405,0,exclude
33809693,31028011,1,train
532468,61123060,0,train
8072830,14438868,0,exclude
16677973,89848057,0,train
81080257,72517443,0,exclude
9849877,23177102,1,train
84919212,24504666,0,train
7648155,72036566,0,train
29326164,54186963,0,train
59897811,81606120,1,train
50222671,79777030,0,exclude
41238362,22439490,0,train
25096878,80873141,1,train
63493764,3756226,0,exclude
4891594,36131796,1,train
46891078,26311140,0,train
70568597,79853164,1,train
74413605,26080171,1,train
20439392,52557074,0,train
33376118,79044072,0,train
48525870,36176263,0,train
59897811,56179024,0,exclude
83348615,86857660,1,train
35356546,33450282,1,train
51788229,55471990,1,train
40728553,87235806,0,exclude
16677973,44561053,0,train
86835292,45570778,0,train
36016429,80184260,0,exclude
3578071,72340281,0,val
84816822,96091216,0,train
83749213,10123735,1,train
20885341,11411470,0,exclude
35356546,63472299,0,exclude
30624986,4241237,1,train
4217677,22439490,1,train
44551871,63973332,1,train
36303725,51105243,0,exclude
27965637,37065189,1,train
28507224,67676024,0,test
84127875,3756226,0,exclude
6850120,75153586,0,train
22966349,41580587,0,train
5371368,14653650,1,train
16849538,68972507,0,train
19001308,55013364,1,train
33743161,38117313,0,train
67375798,98639536,1,train
53732463,59892546,0,test
47064593,65482576,0,exclude
3516732,56905331,0,exclude
56905335,56905331,0,exclude
68277426,98699269,1,train
2475398,12064785,0,train
44961253,72386549,0,train
82091590,97351682,1,train
28204167,28204172,1,train
7871781,52338887,1,train
17291157,49367823,0,val
39143445,12723662,0,exclude
35022778,23684164,0,train
32989060,29006522,0,train
1618556,79434607,0,exclude
13163468,38117313,0,train
23127075,23345904,1,train
72380436,40849884,0,train
75388709,852615,1,train
7131523,95268181,0,train
12081605,18325004,0,exclude
92213757,51366426,0,exclude
49432673,23109514,0,val
74664189,28427631,1,train
18538085,75473314,1,train
51886539,33563069,1,train
52172790,30734517,0,train
10313129,30734517,1,train
6520859,97351682,0,exclude
8072830,66369626,0,exclude
5479551,82047845,0,exclude
66823247,90976798,1,train
24063284,14472209,0,train
14237215,51456517,1,train
7179251,23373474,1,train
28507224,35188587,0,exclude
35695994,75130066,1,train
28856576,52606639,0,train
77578535,86852761,1,train
14715948,11378892,1,train
51131016,19819328,1,train
4330,34998326,0,test
13163468,22689923,1,train
71552646,38824121,1,train
32019388,16091824,1,train
74464562,86374118,0,train
62680921,68306942,0,train
15104574,75180166,1,train
63579084,33899952,0,train
12704821,39486819,1,train
74664189,68306942,0,train
25096878,31064439,0,train
1877460,25190853,0,exclude
12424905,44023308,0,exclude
45169409,35818283,1,train
53495706,64403748,0,train
4507785,53892513,1,train
67904610,63973332,0,train
15292396,51838508,1,train
1080849,68119715,0,train
3516732,8906733,1,train
57280733,61825078,0,train
21446102,52338887,0,train
5580468,75126756,0,exclude
51025959,96666422,0,train
32989060,49626504,0,train
48201867,72261484,1,train
87430670,2151290,0,train
70257427,60700886,0,exclude
40849883,10329471,0,exclude
25119270,9857576,0,train
5662042,56905331,0,train
29807017,93927182,0,exclude
14210025,63472299,0,exclude
86095891,14916335,1,train
15871125,85936005,0,exclude
88480059,97430094,0,exclude
91906043,7740731,1,train
65026475,76673511,0,exclude
22682562,52535728,1,train
78378158,10123735,0,train
14942978,14472209,0,exclude
80958325,68780322,0,train
41098467,81274064,0,train
88855243,95268181,0,train
24038266,68662600,1,train
67266823,89481148,0,train
74468891,5892215,1,train
68338843,82312103,0,exclude
58505382,63883182,0,exclude
34471386,85682397,1,train
17054433,31617338,1,train
27965637,74168060,0,exclude
6036231,18761990,0,train
39826842,67224651,0,test
62156844,11565762,1,train
20365450,29525101,1,train
19453676,69750969,1,train
34993176,14505695,1,train
45927229,97021584,0,train
25909923,4004646,1,train
36863105,84543151,1,train
27174300,38674629,0,train
4425308,56179024,0,train
98845736,6737771,1,train
2679211,8856665,0,exclude
63201862,16091824,0,train
10827123,40820934,0,exclude
752350,91194891,1,train
67904610,96833745,0,train
4944318,31331520,0,exclude
32940282,50940112,0,train
81243770,57791150,0,train
61307663,7210030,0,exclude
33615110,29525101,0,val
3323341,6737771,0,val
9830579,29167274,1,train
4045405,49177214,1,train
17943,96393578,1,train
26986926,30120490,0,exclude
111371,77233349,0,train
61107059,25918408,0,train
14827250,29014657,0,train
3578071,12723662,1,train
22326836,62202192,1,train
13342237,29200246,1,train
71883742,31028011,0,train
8924039,35188587,0,train
45550541,5278516,0,exclude
26857322,14582951,0,train
5311205,18885161,0,train
22424953,8140562,0,train
9004260,35563763,0,train
23845125,271216,0,exclude
45214544,21600802,1,train
79970974,84470461,1,train
31317877,50809926,0,train
43613054,52312288,1,train
26093259,24656762,0,exclude
83348615,59082251,0,exclude
36303725,11378892,0,train
28515903,24328967,0,train
25119270,30022546,0,train
355856,72386549,0,exclude
34143288,68387186,0,val
98496862,569608,0,train
3015274,74424274,1,train
3223487,23561252,0,exclude
68818577,90272286,1,train
20439392,49051624,0,train
13661943,68780322,0,exclude
22124737,51366426,0,exclude
10966509,21600802,0,train
9931826,39523398,0,train
97046372,49860483,0,exclude
67904610,8067918,1,train
56908938,3690175,0,exclude
66270550,31689616,0,val
17026507,29167274,0,train
12198483,19126355,1,train
20919659,72386549,0,train
72803086,30501165,0,exclude
19049152,75126756,0,train
33028152,78404862,0,train
1352033,34820113,1,train
33650372,68981088,0,train
7131523,17820388,1,train
15730411,68203373,1,train
4393723,55665741,0,train
24392640,41172040,1,train
17589416,16771477,1,train
25277306,54526686,1,train
10966509,62425231,0,train
45927229,79853164,0,train
15219566,24225119,1,train
19547445,27371458,0,exclude
78827999,93767928,1,train
78427880,62294539,1,train
26544937,47815709,0,exclude
92510195,15163433,1,train
85544471,82620263,1,train
10006478,8399803,1,train
25909923,82447973,0,exclude
4586576,75180166,0,train
46836162,68054239,1,train
22872122,76179137,0,train
73565062,29972182,1,train
10638808,72212864,0,train
17093585,41172040,0,train
74664189,82265631,0,train
88480059,26804319,0,train
25769761,43883075,0,exclude
81243770,54186963,1,train
44678762,65348210,0,exclude
98803698,35686933,1,train
35008093,33848192,0,exclude
67844012,75126756,1,train
44698831,75669598,0,exclude
5393373,63895377,0,exclude
3957588,59082251,0,train
80911572,47815709,0,exclude
675322,95363633,0,train
11701616,42841911,0,train
16802649,66369626,1,train
62078047,7450716,1,train
22424953,26672247,0,train
62817036,95232041,0,train
43653282,30810033,0,train
63930194,25272574,1,train
23418968,10634045,0,train
87583376,48166649,0,train
9467954,18197417,1,train
10958685,10634045,1,train
49672008,1723221,0,exclude
32009117,29507030,0,exclude
9786757,21573651,1,train
4586576,82047845,1,train
32651602,65348210,1,train
86835292,35594664,0,train
32009117,37180084,1,train
22660911,46441936,0,test
19733045,90143852,1,train
40229645,4078281,1,train
66579132,46019781,0,train
88480059,76440714,0,exclude
27334066,35594664,0,train
44656058,4872514,1,train
85971021,76440714,0,exclude
82710940,9735769,0,train
24093790,85965417,0,exclude
23694723,49051624,0,exclude
86482658,77979348,0,train
76677309,58788413,1,train
25370721,85950331,1,train
37553677,90784571,0,exclude
35695994,65522425,0,train
32651602,46019781,0,exclude
24483122,8786685,1,train
7131523,38559695,0,exclude
58685745,17183466,0,train
24446703,21786677,1,train
64910586,40673968,0,train
91906043,50331120,0,exclude
49205165,76440714,1,train
3980193,65493352,0,train
16971337,23174874,1,train
70342601,78440042,1,train
7179251,68203373,0,exclude
25769761,9862128,0,train
4473153,88687859,0,train
29807017,45130572,0,train
1766554,45329323,0,train
5603029,7740731,0,train
1367517,24741463,0,train
11232418,47589506,0,train
34946634,35580098,1,train
22326836,4660875,0,exclude
27334066,46165222,1,train
10070749,72629245,1,train
50222671,64298230,0,exclude
31257390,11618943,0,exclude
47930825,61698087,1,train
1585518,7363721,0,train
617284,75172014,0,train
61107059,32067012,1,train
48110334,56782191,0,train
17468689,4059243,1,train
79023169,50560569,1,train
1318007,38470155,0,val
61243981,29525101,0,exclude
6817605,81919883,0,exclude
31239709,52606639,1,train
85773146,15893156,0,exclude
21663730,31565713,0,exclude
25119270,74168060,0,exclude
43098557,56817985,0,exclude
23766798,96436782,1,train
30526558,32868569,1,train
77578535,62202192,0,train
28507224,52312288,0,exclude
56905335,12318405,1,train
17943,66536481,0,exclude
26285820,86374118,1,train
61937132,36257355,1,train
4586576,32766302,0,train
92045823,46100236,0,val
1297284,47815709,1,train
48281373,12852135,0,train
26093259,96004851,1,train
8051112,57920498,1,train
28224541,6988926,1,train
34993176,68203373,0,train
840404,10287931,1,train
78866970,49236530,0,exclude
54891362,9633655,0,test
4425308,21033405,0,train
29807017,30022546,1,train
4547853,80777208,1,train
26045464,1856731,0,train
84302318,7654904,0,exclude
34235154,42545174,1,train
43294436,84328882,0,train
1618556,12059754,1,train
61307663,10634045,0,train
77251182,3756226,0,exclude
84704597,1856731,1,train
47863704,79515451,1,train
14827250,10287931,0,train
52315318,45329323,0,train
59811125,10226364,0,exclude
22733391,60591181,1,train
63493764,10287931,0,train
13127008,32723557,0,exclude
43098557,8019719,1,train
62958579,32534439,1,train
3600312,43227294,0,train
1213105,96833745,1,train
7567487,46100236,0,exclude
8919966,85965417,1,train
13342237,9224484,0,train
98624308,46570660,0,exclude
52172790,9857576,1,train
61937132,51838508,0,train
87560329,64298230,0,exclude
46330427,53399405,0,train
49672008,4660875,0,exclude
20919659,86548095,0,exclude
4473153,6516540,0,train
3342135,63472299,1,train
54649100,67224651,1,train
4330,95968974,0,test
6480791,23561252,1,train
94604558,6988926,0,train
65837616,22018751,0,train
62202191,9862128,0,exclude
4402906,51996514,1,train
64204030,46827510,0,exclude
67312605,12490998,0,train
54014710,852615,0,exclude
46370855,38561950,0,exclude
13291546,29167274,0,train
36303725,14505695,0,train
44486080,24741463,0,train
552668,49927895,0,train
31158408,56782191,1,train
33376118,94735407,0,train
84919212,8140562,1,train
17149042,19819328,0,train
27174300,1697045,0,train
3992423,26203569,0,exclude
84704597,96130408,0,train
36537002,7450716,0,exclude
71883742,72629245,0,train
33041345,12723662,0,exclude
38472622,42841911,0,train
