silver_cluster_id,pipe_cluster_id,title,brand,description,price,priceCurrency,product_type,model,model_number,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor,title_description,n_attributes_correct,fully_correct
products_1_2679211,products_1_2679211,False,True,False,False,False,True,False,False,,,False,,,True,False,False,,False,False,False,,False,True,False,4,False
products_1_26857322,products_1_26857322,True,True,True,True,True,True,True,True,True,True,,,,True,,,,,,,True,,,True,13,True
products_1_26986926,products_1_705891,False,True,False,False,False,True,False,True,,,True,False,True,True,False,,,,,True,,,True,False,8,False
products_1_27166335,products_1_27166335,False,True,False,True,True,True,True,True,True,True,,,,True,,,True,,,,True,,,False,11,False
products_1_27174300,products_1_27174300,True,True,True,True,True,True,True,False,True,True,,,,False,,False,False,False,False,,True,,,True,11,False
products_1_27302519,products_1_13413666,False,True,True,False,False,True,True,False,,,False,True,True,True,True,,,,,True,,,True,True,11,False
products_1_27333099,products_1_27333099,False,True,False,False,False,True,False,True,,,False,False,True,True,True,True,True,True,,True,False,,True,False,11,False
products_1_27334066,products_1_27334066,False,True,True,True,True,True,True,True,True,True,,,,True,,,,,,,True,,False,False,11,False
products_1_27373947,products_4_30539466,False,True,False,False,False,True,False,True,,,True,,,True,False,,,,,False,,False,,False,5,False
products_1_27965637,products_1_27965637,False,True,False,True,True,True,False,True,,,True,True,True,True,True,,,,,True,,True,,False,12,False
products_1_27969946,products_1_325545,False,True,True,False,True,True,False,True,,,True,,,False,False,,,,,,,False,,True,7,False
products_1_28004815,products_1_41744188,False,True,False,False,False,True,True,,False,False,,,,,,,,,,,True,,,False,4,False
products_1_28204167,products_3_80753496,False,True,False,False,False,True,False,True,,,True,True,True,True,False,,,,,,,False,,False,7,False
products_1_28212814,products_1_28212814,False,True,False,True,True,True,False,True,True,True,,,,,,,,,,,True,,,False,8,False
products_1_28224541,products_4_60632785,False,True,False,False,False,True,False,False,False,True,,,,False,,,,,,,False,,,False,3,False
products_1_2827605,products_1_2827605,True,True,True,False,False,True,True,False,,,True,,,True,True,,,,,True,,,True,True,11,False
products_1_28507224,products_1_28856576,False,True,False,False,True,True,False,True,,,False,False,False,False,False,,,,,True,False,,True,False,6,False
products_1_28515903,products_1_28515903,True,True,False,True,True,True,True,False,,,True,True,False,True,True,,,,,False,,True,True,False,12,False
products_1_28532611,products_1_28532611,False,True,False,True,True,True,False,True,,,True,False,True,True,True,,,,,True,,,True,False,11,False
products_1_28606757,products_1_4473153,False,True,False,False,False,True,False,,,,True,,,False,False,,,,,False,,False,False,False,3,False
products_1_28856576,products_1_44023309,False,True,False,False,False,True,False,False,,,True,True,False,True,True,,,True,,False,,,False,False,7,False
products_1_2889359,products_1_2889359,False,True,False,False,False,True,False,True,,,True,True,True,False,True,,,,,True,,,True,False,9,False
products_1_28997705,products_1_28997705,False,True,False,False,False,True,False,True,,,True,True,True,True,True,,,,,True,,,True,False,10,False
products_1_2912414,products_1_2912414,False,True,False,False,False,True,False,True,,,False,False,False,True,False,,,,,,,False,,False,4,False
products_1_29326164,products_1_13291546,False,True,False,False,False,True,False,False,,,False,,,True,True,,,,,True,,,True,False,6,False
products_1_29419063,products_1_6557275,False,True,False,False,False,True,False,False,,,False,,,False,False,,,,,False,,False,False,False,2,False
products_1_2967922,products_1_2967922,False,True,False,False,False,True,False,True,True,False,,,,True,,,,,,,True,,,False,6,False
products_1_29807017,products_1_4217677,False,True,False,False,False,True,False,,False,True,,,,True,,False,False,False,,,True,,,False,5,False
products_1_3015274,products_1_3015274,False,True,False,False,False,True,False,,,,True,False,False,False,True,True,True,True,,False,,True,False,False,8,False
products_1_30526558,products_1_74664189,True,True,False,False,False,True,False,False,,,True,False,False,False,False,,,,,False,False,False,True,False,5,False
products_1_30624986,products_1_92821376,False,True,False,False,True,True,False,,False,False,,,,,,,,,,,True,False,,False,4,False
products_1_30639668,products_1_4507785,False,True,False,False,False,True,False,False,False,False,,,,,,,,,,,False,,,False,2,False
products_1_30690945,products_1_63475263,True,True,True,False,False,True,False,False,,,True,,,True,True,True,False,True,False,False,,,True,True,11,False
products_1_30865647,products_1_8217265,False,True,False,False,False,True,False,True,,,False,,,False,False,,,,,True,,,True,False,5,False
products_1_31158408,products_1_58034111,False,True,False,False,True,True,False,False,,,True,,,True,True,,,,,False,,,True,False,7,False
products_1_31239709,products_1_62958579,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,False,,,True,False,7,False
products_1_31257390,products_3_94264250,False,True,False,False,False,True,False,True,,,False,False,False,False,False,,,,,True,,False,False,False,4,False
products_1_31317877,products_1_1585518,False,True,False,False,True,True,False,True,,,False,True,True,True,False,,,,,True,,,True,False,9,False
products_1_3146170,products_1_3146170,False,True,False,False,False,True,False,True,True,True,,,,False,,,,,,,False,,,False,5,False
products_1_31663634,products_1_31663634,False,True,True,True,True,True,False,False,,,True,True,True,True,True,,,,,True,,,True,True,13,False
products_1_31946852,products_1_90249643,True,True,False,False,False,True,True,False,,,True,,,False,False,,,,,False,,,True,True,7,False
products_1_32009117,products_1_32009117,False,True,False,False,False,True,False,True,True,True,,,,True,,,,,,,True,,,False,7,False
products_1_32019388,products_1_32019388,False,True,False,False,True,True,False,True,,,True,,,True,True,,,,,True,,,True,False,9,False
products_1_32057394,products_1_32057394,False,True,True,True,True,True,True,False,True,False,,,,True,,True,True,True,,,True,,,True,13,False
products_1_32132801,products_1_32132801,False,True,False,True,True,True,True,True,,,True,,,True,True,,,,,False,,,True,False,10,False
products_1_32159667,products_1_32159667,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,True,,,True,False,8,False
products_1_32201953,products_1_32201953,False,True,False,False,False,True,False,,True,True,,,,True,,,,,,,True,,,False,6,False
products_1_32225458,products_1_32225458,False,True,True,True,True,True,False,False,,,False,,,True,True,,,,False,False,,,False,False,7,False
products_1_3223487,products_1_3223487,True,True,False,True,True,True,True,True,,,True,,,True,True,,,,,True,,,True,False,12,False
products_1_32464680,products_1_32464680,False,True,True,True,True,True,False,True,True,True,,,,True,,False,False,False,,,True,True,,True,12,False
products_1_32646229,products_1_32646229,True,True,False,False,False,True,False,True,,,False,False,False,True,True,False,False,False,,True,,,True,False,8,False
products_1_32651602,products_1_30639668,False,True,False,False,True,True,False,True,False,True,,,,True,,,,,,,True,,,False,7,False
products_1_32738830,products_1_32738830,False,True,True,True,True,True,True,,,,False,True,False,True,True,,,True,,True,,,True,True,13,False
products_1_32940282,products_1_22151913,False,True,False,False,False,True,False,False,False,False,,,,False,,,,,,,False,,,False,2,False
products_1_32989060,products_3_40162315,False,True,False,False,False,True,False,False,,,True,,,True,True,,,,,False,,,True,False,6,False
products_1_33028152,products_1_30865647,False,True,False,False,False,True,False,True,,,True,False,False,True,True,,,True,,True,,,True,False,9,False
products_1_33032906,products_1_33032906,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,True,,False,False,False,7,False
products_1_33041345,products_1_33041345,True,True,True,True,True,True,False,True,,,False,False,False,True,True,,,,,True,,,True,True,12,False
products_1_3308613,products_1_3308613,True,True,True,True,True,True,False,False,,,False,,,False,True,,,,,True,,,True,True,10,False
products_1_33115869,products_1_33115869,False,True,True,True,True,True,False,,,,True,True,True,True,True,,,True,,True,,True,True,True,15,False
products_1_3323341,products_1_84251263,False,True,False,False,True,True,False,True,False,True,,,,True,,,,,,,True,,,False,7,False
products_1_33335689,products_4_96067120,False,True,False,False,True,True,False,False,,,False,True,,True,True,,,,,False,,,True,False,7,False
products_1_33376118,products_1_65837616,False,True,False,False,False,True,False,,,,True,,,False,,False,False,False,False,,,False,,False,3,False
products_1_3342135,products_1_3342135,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,True,,,True,False,8,False
products_1_33428043,products_1_59172393,False,True,False,False,False,True,False,True,,,False,True,True,False,False,,,,,True,False,False,True,False,7,False
products_1_33615110,products_1_355856,False,True,False,False,False,True,False,False,,,False,,,True,True,False,,False,False,True,,,True,False,6,False
products_1_33650372,products_1_51798356,False,True,False,False,False,True,False,True,,,False,,,False,False,,,,,False,,,True,False,4,False
products_1_33662403,products_1_15730411,False,True,False,False,False,True,False,,False,True,,,,False,,,,,,,False,,,False,3,False
products_1_33743161,products_1_2237933,False,True,False,False,True,True,False,False,,,False,True,True,True,False,,,,,False,,,,False,6,False
products_1_33809693,products_1_33809693,False,True,False,False,False,True,True,,,,True,True,True,True,True,,,,,True,,,True,False,10,False
products_1_33916475,products_1_63201862,False,True,False,False,False,True,False,True,False,True,,,,,,,,,,,False,,,False,4,False
products_1_34014948,products_1_10164790,False,True,False,False,False,True,False,False,False,False,,,,False,,False,False,False,,,True,,,False,3,False
products_1_34032163,products_1_23622857,False,True,False,False,False,True,False,,,,False,False,False,True,False,,,,,False,,True,,False,4,False
products_1_34118962,products_1_14553016,False,False,False,False,True,True,False,False,,,False,,,False,False,,,,,False,,,False,False,2,False
products_1_34143288,products_1_34143288,False,True,False,True,True,True,False,False,,,True,True,True,True,True,,,,,True,,,True,False,11,False
products_1_34235154,products_1_34235154,False,True,False,True,True,True,True,False,,,True,False,False,True,True,,,,False,False,,True,False,False,9,False
products_1_34392254,products_1_14715948,False,True,False,False,False,True,True,True,,,False,True,,True,True,,,,,False,,True,False,False,8,False
products_1_34471386,products_1_34471386,True,True,True,False,False,True,,True,,,False,False,True,True,True,,,,,True,,,True,True,11,False
products_1_3462060,products_1_8194632,False,True,False,False,True,True,False,False,,,True,False,,True,True,,,,,True,,,True,False,8,False
products_1_34645760,products_1_17720716,False,True,False,False,False,True,False,False,,,True,False,False,False,False,,,,,False,,,False,False,3,False
products_1_34870253,products_1_23748436,False,True,False,False,False,True,True,,,,False,False,False,True,True,False,False,False,False,True,,,True,False,7,False
products_1_34946634,products_2_13391079,True,True,True,True,True,True,True,,,,False,,,False,,,,,,,,True,False,True,9,False
products_1_34973375,products_1_34973375,False,True,False,True,True,True,False,False,,,False,,,True,True,,,,,True,,True,True,False,9,False
products_1_34993176,products_1_34993176,False,True,False,True,True,True,True,False,True,True,,,,True,,,,,False,,True,,,False,9,False
products_1_35008093,products_1_17885462,True,True,False,False,False,True,True,True,,,False,,,True,,,,,,,,False,,False,6,False
products_1_35022778,products_1_35022778,True,True,True,False,False,True,False,True,,,True,,,True,True,,,,,False,,,True,True,10,False
products_1_35033699,products_1_35033699,False,True,True,False,False,True,False,False,,,False,,,True,False,,,,,False,,True,True,True,7,False
products_1_3516732,products_1_5603029,False,True,False,False,False,True,False,False,,,True,,,False,False,,,,,,,False,,False,3,False
products_1_35356546,products_1_35356546,False,True,False,True,True,True,False,True,,,True,False,True,True,True,,,,,True,,,True,False,11,False
products_1_35425148,products_1_35425148,False,True,False,False,False,True,False,True,,,True,,,True,True,,,,,True,,,True,False,8,False
products_1_35469348,products_1_36537002,False,True,False,False,False,True,False,False,,,False,,,True,True,,,,,False,,,True,False,5,False
products_1_35479899,products_1_92865515,False,True,False,False,True,True,False,,False,True,,,,False,,,,,,,True,,,False,5,False
products_1_355856,products_1_3308613,False,True,False,False,False,True,False,,,,True,,,True,True,,,,,False,,,False,False,5,False
products_1_35695994,products_2_75130066,False,True,False,False,True,True,False,,,,True,,,True,,,,,,,,True,True,False,7,False
products_1_3569778,products_1_23127075,False,True,False,False,False,True,False,False,,,False,,,True,True,,,,,True,,,True,False,6,False
products_1_3578071,products_1_3578071,False,True,False,False,True,True,False,True,,,False,False,False,True,True,,,False,,True,,,True,False,8,False
products_1_35800770,products_1_35800770,False,True,False,True,True,True,False,True,,,True,,,True,True,,,True,,True,,True,True,False,12,False
products_1_3589339,products_1_1088849,False,True,False,False,False,True,False,,,,False,False,False,True,True,,,,,True,,,True,False,6,False
products_1_3600312,products_1_17589416,False,True,False,False,True,True,False,False,,,True,,,True,True,,,,,False,,,True,False,7,False
products_1_36016429,products_1_36016429,False,True,False,True,True,True,True,False,True,False,,,,True,,,False,,,,False,,,False,7,False
products_1_36303725,products_1_36303725,False,True,False,False,False,True,False,,True,True,,,,True,,False,False,False,False,,True,,True,False,7,False
products_1_36537002,products_1_36537002,False,True,True,True,True,True,False,True,,,False,,,True,True,False,False,False,False,False,,,True,True,10,False
products_1_3655214,products_1_28532611,False,True,False,False,False,True,True,True,,,True,True,True,True,False,,,,,True,,,True,False,10,False
products_1_36580730,products_1_1962458,False,True,False,False,False,True,False,,,,True,,,True,False,,,,,True,,False,True,False,6,False
products_1_36622630,products_1_53202784,False,True,False,False,False,True,False,True,,,True,False,False,True,False,False,False,False,True,False,,False,,False,6,False
products_1_36708398,products_1_36708398,False,True,False,False,False,True,True,True,,,True,True,,True,True,,,,,True,,,True,True,11,False
products_1_36807074,products_1_4212691,False,True,False,False,False,True,False,False,,,False,,,True,False,,,,,False,,False,True,False,4,False
products_1_36829921,products_2_40820934,False,True,False,False,True,True,False,,False,True,,,,False,,,,,,,False,,,False,4,False
products_1_36863105,products_3_80509522,False,True,False,False,False,True,False,False,,,False,,,True,True,,,,,True,,,True,False,6,False
products_1_36894098,products_2_12476892,True,True,True,True,True,True,True,True,,,True,False,False,True,False,True,True,True,True,True,,False,True,True,17,False
products_1_36958406,products_1_36958406,False,True,False,False,False,True,True,True,,,False,True,False,True,True,,,True,,True,,,True,False,10,False
products_1_36985187,products_1_1367517,False,True,False,False,False,True,False,,,,False,False,False,True,True,,,,,True,False,,True,False,6,False
products_1_37364581,products_1_37364581,False,True,False,True,True,True,False,True,,,False,,,True,True,,,,,True,,,True,False,9,False
products_1_37366005,products_1_84039603,False,True,False,False,False,True,False,False,,,True,False,,False,True,,,,,True,,,True,False,6,False
products_1_37553677,products_1_37553677,True,True,False,True,True,True,False,,True,True,,,,,,,,,,,True,,,False,8,False
products_1_38109675,products_1_38109675,False,True,False,False,False,True,False,True,False,True,,,,False,,,,,,,True,,,False,5,False
products_1_3830836,products_1_3830836,False,True,False,False,False,True,False,True,,,False,,,True,,,,,,,,False,,False,4,False
products_1_38472622,products_1_13342237,False,True,False,False,False,True,,False,,,True,,,True,True,,,,,True,,,True,False,7,False
products_1_38874870,products_1_38874870,False,True,True,True,True,True,True,False,True,False,,,,True,,,,,,,True,,,True,10,False
products_1_39143445,products_1_39143445,True,True,True,True,True,True,True,True,True,True,,,,True,,True,True,,False,,True,,True,True,16,False
products_1_3957588,products_1_5662042,False,True,False,False,False,True,True,False,,,False,,,False,False,,,,,,,False,,False,3,False
products_1_39676059,products_1_39676059,False,True,True,True,True,True,True,True,,,True,True,True,True,True,,,,,True,,,True,True,15,False
products_1_3980193,products_1_20885341,False,True,True,False,False,True,True,False,,,True,,,False,False,,,,,True,,,True,False,7,False
products_1_39822109,products_2_48166649,False,True,False,False,False,True,False,False,False,False,,,,False,,,,,,,True,,,False,3,False
products_1_39826842,products_1_23466284,False,True,False,False,True,True,False,True,,,False,False,False,True,True,,,,,False,,,True,False,7,False
products_1_3992423,products_1_3992423,True,True,False,True,True,True,False,True,,,False,False,False,True,True,,,,,True,,,True,False,10,False
products_1_40229645,products_1_40229645,False,True,False,False,False,True,False,True,,,False,False,,True,True,,,,False,True,,,True,False,7,False
products_1_4050965,products_1_34870253,False,True,False,False,True,True,False,,,,True,False,False,True,True,True,True,False,False,True,,,True,False,10,False
products_1_40530169,products_2_76673511,False,True,False,False,False,True,False,False,False,True,,,,False,,False,False,False,,,True,,False,False,4,False
products_1_40657837,products_1_40657837,False,False,False,True,True,True,False,True,,,True,,,True,True,,,,,True,,,True,False,9,False
products_1_40728553,products_1_18532078,False,True,False,False,False,True,False,True,False,True,,,,,,,,,,,True,,,False,5,False
products_1_40849883,products_1_36863105,False,True,False,False,False,True,False,False,,,False,,,True,True,,,,,True,,False,True,False,6,False
products_1_41098467,products_1_41098467,False,True,False,False,False,True,False,False,True,False,,,,True,,,,,,,True,,,False,5,False
products_1_41160430,products_1_41160430,False,True,False,False,False,True,True,,,,True,,,True,True,,,,,True,,,True,False,8,False
products_1_4118764,products_1_4118764,False,True,False,False,False,True,False,True,,,True,True,True,True,True,,,,,True,,False,True,False,10,False
products_1_41214107,products_4_94490280,False,True,False,False,False,True,False,False,False,False,,,,True,,,True,,,,True,,,False,5,False
products_1_41221805,products_1_41221805,True,True,False,True,True,True,False,,True,False,,,,True,,,,,,,True,,,False,8,False
products_1_41238362,products_1_41238362,False,True,False,False,False,True,True,,,,True,True,True,False,True,,,,,True,True,,True,False,10,False
products_1_41310675,products_1_25126368,False,True,False,False,False,True,False,True,True,True,,,,False,,,,,,,False,,,False,5,False
products_1_41553488,products_1_38109675,True,True,True,False,True,True,True,False,False,True,,,,,,,,,,,True,,,True,9,False
products_1_41630423,products_3_90000482,False,True,False,False,False,True,False,True,,,False,False,False,False,False,,,,,True,,False,True,False,5,False
products_1_41744188,products_1_2465164,False,True,False,False,True,True,False,True,False,True,,,,True,,,,,,,False,,,False,6,False
products_1_4217677,products_3_23599545,True,True,True,True,True,True,True,,False,False,,,,False,,,,,,,True,,,True,9,False
products_1_42225711,products_1_42225711,True,True,True,True,True,True,False,True,True,False,,,,,,,,,,,True,,,True,10,False
products_1_42482245,products_1_61243981,False,True,False,False,False,True,False,False,,,True,False,,True,True,,,,,True,,,True,False,7,False
products_1_42551174,products_1_42551174,True,True,False,True,True,True,False,True,,,False,,,True,True,True,,True,,False,,,True,False,11,False
products_1_43098557,products_1_51563635,True,True,False,False,False,True,,False,,,False,,,True,True,False,,False,,True,,,True,False,7,False
products_1_43294436,products_1_43294436,False,True,False,False,False,True,False,,,,True,False,,False,False,False,False,False,,False,,False,False,False,3,False
products_1_4330,products_1_91472204,False,True,False,False,True,True,False,False,False,True,,,,,,,,,,,True,,,False,5,False
products_1_43481409,products_1_38472622,False,False,False,False,True,True,True,False,,,False,,,True,True,,,,,False,,,True,False,6,False
products_1_4350399,products_2_31112764,True,True,True,True,True,True,True,False,True,False,,,,True,,,,,,,True,,,True,11,False
products_1_4360231,products_1_4360231,False,True,False,False,False,True,False,True,,,True,True,,True,,,,,,,,False,,False,6,False
products_1_43613054,products_1_43613054,False,True,False,False,False,True,False,False,,,True,False,,False,False,,,,,False,,True,False,False,4,False
products_1_43653282,products_1_85773146,False,True,True,False,False,True,False,True,False,True,,,,True,,True,True,True,,,True,,,True,11,False
products_1_43711023,products_1_76958863,False,True,False,False,False,True,False,False,False,True,,,,,,,,,,,False,,,False,3,False
products_1_43796253,products_1_43796253,False,True,False,True,True,True,False,,,,True,,,True,True,,,,,True,,,True,False,9,False
products_1_43837358,products_1_43837358,False,True,False,False,False,True,False,,,,False,False,False,True,True,,,,,True,,,True,False,6,False
products_1_4393723,products_4_89681182,False,True,False,False,False,True,False,,,,True,False,,True,False,,,,,,,,,False,4,False
products_1_44023309,products_2_68306942,False,True,False,False,False,True,False,False,,,True,,,True,True,,,,,False,,False,False,False,5,False
products_1_4402906,products_1_14553016,False,False,False,False,False,True,False,True,,,False,,,True,True,,,,,False,,,True,False,5,False
products_1_44210301,products_1_44210301,False,True,False,False,True,True,False,True,,,False,,,True,True,True,,True,True,True,,,True,False,11,False
products_1_4425308,products_1_19052491,False,True,False,False,False,True,False,,False,True,,,,True,,,,,,,False,,,False,4,False
products_1_44455069,products_1_44455069,False,True,False,False,False,True,True,True,,,True,True,True,True,True,,,,,True,,,True,False,11,False
products_1_44486080,products_1_22331395,True,True,False,False,False,True,False,True,,,True,True,True,True,True,,,,,False,,,False,False,9,False
products_1_44551871,products_1_44551871,False,True,False,False,False,True,False,True,,,False,,,True,True,,,,,False,,,True,False,6,False
products_1_44559075,products_1_44559075,True,True,False,True,True,True,False,,True,True,,,,True,,,,,,,True,,,False,9,False
products_1_44618699,products_1_52437198,False,True,False,False,False,True,True,True,,,True,False,False,False,True,False,False,False,,False,,False,False,False,6,False
products_1_44678762,products_2_1425916,True,True,True,True,True,True,True,,False,True,,,,True,,,,,,,False,,,True,10,False
products_1_44698831,products_1_44698831,False,True,False,True,True,True,False,,True,True,,,,True,,,,,,,True,,,False,8,False
products_1_4473153,products_1_34392254,True,True,True,False,True,True,False,True,,,True,,,True,True,,,,,False,,,False,True,10,False
products_1_44921379,products_1_19049152,False,True,False,False,False,True,False,True,,,True,False,,False,False,,,,,False,,,True,False,5,False
products_1_44961253,products_1_44961253,False,True,False,True,True,True,True,True,True,True,,,,,,,,,,,True,,,False,9,False
products_1_4507785,products_1_13966843,False,True,False,False,True,True,False,,False,True,,,,True,,,,,,,False,,,False,5,False
products_1_45169409,products_1_45169409,True,True,True,True,True,True,True,True,,,True,,,True,True,,,,,True,,,True,True,14,True
products_1_45214544,products_1_45214544,False,True,False,False,False,True,True,,True,False,,,,True,,,,,,,True,,,False,6,False
products_1_45252731,products_1_24391330,False,True,False,False,False,True,False,False,False,False,,,,True,,,,,,,True,,,False,4,False
products_1_45478469,products_1_15104574,False,True,False,False,False,True,False,False,,,True,False,,True,True,False,False,False,False,False,,False,False,False,5,False
products_1_4547853,products_1_4547853,False,True,False,False,False,True,False,False,,,True,,,False,False,,,,,False,,False,False,False,3,False
products_1_45550541,products_1_80703508,True,True,False,False,False,True,True,False,False,False,,,,False,False,False,False,False,,,True,,False,False,5,False
products_1_45666976,products_1_1367517,False,True,False,False,False,True,False,False,,,False,False,False,True,True,,,,,False,,,False,False,4,False
products_1_45702055,products_1_3589339,False,True,False,False,False,True,True,,,,False,True,True,True,True,True,True,False,False,True,,,True,False,11,False
products_1_4586576,products_1_4586576,False,True,False,False,False,True,,,,,False,,,True,True,,,,,True,,,True,False,6,False
products_1_45927229,products_1_19054864,False,True,False,False,False,True,False,False,False,False,,,,True,,,,,,,False,,,False,3,False
products_1_46066406,products_1_21883109,False,True,False,False,False,True,False,False,,,True,False,False,True,False,,,,,True,False,,True,False,6,False
products_1_46082280,products_1_22326836,False,True,False,False,False,True,False,,False,False,,,,False,,,,,,,False,,,False,2,False
products_1_46100256,products_1_71242639,False,True,True,True,True,True,False,True,False,False,,,,True,,,,,,,False,,,True,8,False
products_1_4621453,products_1_4621453,False,True,False,False,False,True,False,,True,True,,,,True,,,,,,,False,,,False,5,False
products_1_46330427,products_1_46330427,False,True,False,False,True,True,False,True,,,False,,,False,True,,,,,True,,,True,False,7,False
products_1_46370855,products_1_46370855,False,True,False,False,False,True,False,,,,True,True,,True,True,True,,,True,True,,True,True,False,11,False
products_1_46836162,products_1_46836162,True,True,False,True,True,True,False,,,,True,,,True,,,,,,,,True,,False,8,False
products_1_46891078,products_1_46891078,False,True,False,True,True,True,False,,True,True,,,,True,,,,,,,,,True,False,8,False
products_1_46925007,products_1_26093259,False,True,False,False,False,True,False,False,,,False,,,True,True,,,,,True,,,True,False,6,False
products_1_46937084,products_1_32464680,False,True,False,False,False,True,False,False,True,True,,,,False,,,,,,,True,,False,False,5,False
products_1_47064593,products_1_79686292,False,True,False,False,False,True,False,False,,,False,True,,False,False,,,,,,,True,,False,4,False
products_1_47198697,products_2_57791150,False,True,False,False,False,True,False,True,,,False,,,True,True,,,,,True,,False,True,False,7,False
products_1_47203114,products_1_47203114,False,True,False,False,False,True,False,True,,,False,,,True,True,,,,,True,,,True,False,7,False
products_1_47773304,products_1_47773304,False,True,False,False,False,True,False,False,,,False,,,True,True,,,,,True,,,True,False,6,False
products_1_47863704,products_1_47863704,False,True,False,False,False,True,True,,True,True,,,,,,,,,,,False,True,,False,6,False
products_1_47930825,products_1_63475263,False,True,False,False,False,True,True,False,,,True,,,True,True,False,False,False,False,True,,,True,False,8,False
products_1_48110334,products_1_62817036,False,True,False,False,False,True,True,False,,,False,True,False,False,False,,,,,False,,,False,False,4,False
products_1_48201867,products_1_2679211,False,True,False,False,False,True,False,False,,,False,,,True,False,,,,,False,,False,True,False,4,False
products_1_48229106,products_1_24494324,False,True,False,False,False,True,False,False,False,False,,,,True,,,,,,,True,,,False,4,False
products_1_48259418,products_2_95552757,False,True,False,False,False,True,False,False,False,False,,,,False,,,,,,,True,,,False,3,False
products_1_48281373,products_1_48281373,False,True,False,True,True,True,False,True,,,True,,,True,True,,,,,True,,,True,False,10,False
products_1_48293393,products_1_19001308,False,True,False,False,False,True,False,,False,True,,,,True,,,,,,,False,False,True,False,5,False
products_1_48525870,products_1_26986926,False,True,False,False,False,True,False,False,,,True,True,True,True,False,False,False,False,False,True,,,True,False,8,False
products_1_48536171,products_1_11701616,False,True,False,False,False,True,False,False,,,False,False,,False,False,,,,,False,,False,False,False,2,False
products_1_48788807,products_1_53732463,False,True,False,False,False,True,False,False,True,False,,,,False,,,,,,,True,,,False,4,False
products_1_4891594,products_1_74535300,False,True,False,False,False,True,False,False,,,False,False,,True,True,,,True,,True,,,True,False,7,False
products_1_48951428,products_1_83479410,False,True,False,False,False,True,True,False,,,False,,,True,True,,,,,True,,,True,False,7,False
products_1_4908909,products_1_4908909,False,True,False,True,True,True,True,False,,,False,True,True,True,True,,,,,True,,False,False,False,10,False
products_1_49205165,products_1_49205165,False,True,False,False,False,True,,True,,,False,,,True,True,,,,,True,,,True,False,7,False
products_1_49241259,products_3_76447164,False,True,False,False,False,True,False,False,False,True,,,,,,,,,,,False,,,False,3,False
products_1_49432673,products_1_1297085,False,True,False,False,False,True,False,False,False,True,,,,True,,,,,,,True,,,False,5,False
products_1_4944318,products_1_1080849,False,True,False,False,False,True,False,False,,,False,False,False,True,,True,True,True,,,,False,,False,6,False
products_1_49576448,products_1_65522262,False,True,False,False,False,True,False,False,,,True,False,False,False,False,,,,,False,,,False,False,3,False
products_1_49672008,products_1_46082280,False,True,False,False,False,True,False,True,False,False,,,,True,,,,,,,True,,,False,5,False
products_1_49885696,products_1_49885696,False,True,False,False,True,True,False,False,,,True,False,False,True,True,,,,,True,,,True,False,8,False
products_1_50064518,products_1_21011422,False,True,False,False,False,True,False,True,False,True,,,,True,,,,,,,False,,,False,5,False
products_1_50196325,products_1_31946852,False,True,False,False,False,True,False,,,,True,False,True,True,True,,,,,False,,,False,False,6,False
products_1_50222671,products_1_34645760,False,True,False,False,False,True,False,False,,,False,False,False,True,True,,,,,True,,,True,False,6,False
products_1_50232345,products_1_1540817,False,True,False,False,False,True,False,False,,,True,,,False,False,,,,,False,,,True,False,4,False
products_1_50240914,products_1_36016429,False,True,False,False,False,True,False,,False,True,,,,True,,,,,,,True,,,False,5,False
products_1_50293915,products_1_50293915,True,True,True,True,True,True,False,True,,,True,,,True,True,,,,,,,,,True,11,False
products_1_51025959,products_1_21357223,False,True,False,False,False,True,False,False,,,False,,,False,,,,,,,,False,False,False,2,False
products_1_51131016,products_1_51131016,False,True,False,False,False,True,False,,True,True,,,,True,,,True,,,,True,,,False,7,False
products_1_51153927,products_1_79539273,False,True,False,False,False,True,False,False,,,False,,,True,True,,,,,True,,,True,False,6,False
products_1_51563635,products_1_8706571,False,True,False,False,False,True,,False,,,True,,,True,True,,,,,False,,,True,False,6,False
products_1_51669161,products_1_51669161,False,True,False,False,False,True,False,False,,,True,False,False,True,True,,,False,,True,True,,True,False,8,False
products_1_51788229,products_1_30690945,False,True,False,False,False,True,False,False,,,True,,,True,True,,,,,False,,,True,False,6,False
products_1_51798356,products_1_51798356,True,True,True,True,True,True,False,False,,,False,False,,True,True,,,,,True,,,True,True,11,False
products_1_51886539,products_1_91998940,False,True,True,False,True,True,False,False,,,False,,,True,True,True,True,True,True,True,,,True,True,13,False
products_1_51982424,products_1_34014948,False,True,False,False,False,True,True,False,True,True,,,,False,,,,,,,True,,,False,6,False
products_1_51996330,products_1_36580730,True,True,False,False,False,True,True,False,,,True,,,False,False,,,,,False,,True,False,False,6,False
products_1_52172790,products_1_52172790,True,True,False,True,True,True,False,False,True,True,,,,,,,,,,,True,,,False,8,False
products_1_52216082,products_1_26377693,False,True,False,False,False,True,False,False,,,True,False,False,True,True,,,False,,True,True,,True,False,8,False
