id1,brand_left,title_left,description_left,price_left,priceCurrency_left,cluster_id_left,url_left,title_description_left,model_left,model_number_left,product_type_left,chipset_name_left,vram_gb_left,storage_gb_left,read_speed_mb_s_left,write_speed_mb_s_left,bus_type_left,interface_type_left,width_mm_left,length_mm_left,height_mm_left,weight_g_left,storage_connection_type_left,memory_type_left,color_left,form_factor_left,source_file_left,dbscan_cluster_left,global_id_left,title_processed_left,id2,brand_right,title_right,description_right,price_right,priceCurrency_right,cluster_id_right,url_right,title_description_right,model_right,model_number_right,product_type_right,chipset_name_right,vram_gb_right,storage_gb_right,read_speed_mb_s_right,write_speed_mb_s_right,bus_type_right,interface_type_right,width_mm_right,length_mm_right,height_mm_right,weight_g_right,storage_connection_type_right,memory_type_right,color_right,form_factor_right,source_file_right,dbscan_cluster_right,global_id_right,title_processed_right,label,is_hard_negative
26080171,Samsung,Samsung 970 EVO Plus SSD M.2 2280 - 500GB,"SSD (Solid state drive), 500 GB, intern, Datahastighed: 3500 MBps (læs) / 3200 MBps (skriv), IOPS: 480000 (læs) / 550000 (skriv), 512MB LPDDR4 cache, M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.3 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",832.0,DKK,118048,https://www.happii.dk/SSD/Samsung-970-EVO-Plus-SSD-M2-2280-500GB/2695178,"Samsung 970 EVO Plus SSD M.2 2280 - 500GB. Description: SSD (Solid state drive), 500 GB, intern, Datahastighed: 3500 MBps (læs) / 3200 MBps (skriv), IOPS: 480000 (læs) / 550000 (skriv), 512MB LPDDR4 cache, M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.3 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",970 EVO Plus,,SSD,,,500.0,3500.0,3200.0,PCI Express x4,NVMe,,,,,M.2,LPDDR4,,M.2 2280,products_2_cleaned.csv,27.0,products_2_cleaned.csv_26080171,"['samsung', '970', 'evo', 'plus', 'ssd', 'm', '2', '2280', '500gb']",74413605,Samsung,Samsung 970 EVO PLUS 500GB M.2 NVMe PCIe High Performance SSD/Solid State Drive,"500GB Samsung 970 EVO Plus, M.2 (2280) PCIe 3.0 (x4), NVMe SSD, MLC V-NAND, 3500MB/s Read,3200MB/s Write, 480k/550k IOPS",109.99,GBP,118048,https://www.scan.co.uk/products/500gb-samsung-970-evo-plus-m2-2280-pcie-30-x4-nvme-ssd-mlc-v-nand-3500mb-s-read3200mb-s-write-480k-5,"Samsung 970 EVO PLUS 500GB M.2 NVMe PCIe High Performance SSD/Solid State Drive. Description: 500GB Samsung 970 EVO Plus, M.2 (2280) PCIe 3.0 (x4), NVMe SSD, MLC V-NAND, 3500MB/s Read,3200MB/s Write, 480k/550k IOPS",970 EVO PLUS,,SSD,,,500.0,3500.0,3200.0,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280,products_1_cleaned.csv,27.0,products_1_cleaned.csv_74413605,"['samsung', '970', 'evo', 'plus', '500gb', 'm', '2', 'nvme', 'pcie', 'high', 'performance', 'ssd', 'solid', 'state', 'drive']",1,False
20317030,Crucial,Crucial MX500 2TB 2.5 inch SATA SSD 3D TLC 3D NAND | Discount Computer Needs,"View and shop for Crucial MX500 2TB 2.5 inch SATA SSD 3D TLC 3D NAND, Solid State Drives, and many more products at Discount Computer Needs.",460.95,AUD,70841,https://www.discountcomputerneeds.com.au/products/crucial-mx500-2tb-2-5-inch-sata-ssd-3d-tlc-3d-nand,"Crucial MX500 2TB 2.5 inch SATA SSD 3D TLC 3D NAND | Discount Computer Needs. Description: View and shop for Crucial MX500 2TB 2.5 inch SATA SSD 3D TLC 3D NAND, Solid State Drives, and many more products at Discount Computer Needs.",MX500,,SSD,,,2000.0,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch,products_1_cleaned.csv,223.0,products_1_cleaned.csv_20317030,"['crucial', 'mx500', '2tb', '2', '5', 'inch', 'sata', 'ssd', '3d', 'tlc', '3d', 'nand', 'discount', 'computer', 'needs']",1773697,Crucial,Crucial MX500 2TB 2.5 SSD,"Start your system in seconds, load files almost instantly, and accelerate the most demanding applications with the Crucial MX500. The Dynamic Write Acceleration technology uses an adaptable pool of high-speed, single-level cell flash memory to generate blistering speeds. Save massive amounts of photos, music, and videos comfortably and securely. With fast access to your media, creations, and designs, you’re ready to share at the speed of your life.With thousands of hours of pre-release validation, dozens of SSD qualification tests, and a heritage of award- winning SSDs, the Crucial MX500 has been thoroughly tried, tested, and proven.FEATURESStart your system in secondsLoad files almost instantlyAccelerate your most demanding applicationsStore massive amounts of data with drive capacities up to 2TBProtect your data on a drive that’s tried, tested, and proven from start to finishBlock hackers and thieves with AES 256-bit hardware-based encryptionTransfer files easily from your old drive with Acronis True Image HDManage and improve your SSD with the Crucial Storage Executive tool",6083.0,ZAR,70841,https://www.tamcanit.co.za/crucial-mx500-2tb-25-ssd,"Crucial MX500 2TB 2.5 SSD. Description: Start your system in seconds, load files almost instantly, and accelerate the most demanding applications with the Crucial MX500. The Dynamic Write Acceleration technology uses an adaptable pool of high-speed, single-level cell flash memory to generate blistering speeds. Save massive amounts of photos, music, and videos comfortably and securely. With fast access to your media, creations, and designs, you’re ready to share at the speed of your life.With thousands of hours of pre-release validation, dozens of SSD qualification tests, and a heritage of award- winning SSDs, the Crucial MX500 has been thoroughly tried, tested, and proven.FEATURESStart your system in secondsLoad files almost instantlyAccelerate your most demanding applicationsStore massive amounts of data with drive capacities up to 2TBProtect your data on a drive that’s tried, tested, and proven from start to finishBlock hackers and thieves with AES 256-bit hardware-based encryptionTransfer files easily from your old drive with Acronis True Image HDManage and improve your SSD with the Crucial Storage Executive tool",MX500,,SSD,,,2000.0,,,,,,,,,,,,2.5-inch,products_4_cleaned.csv,223.0,products_4_cleaned.csv_1773697,"['crucial', 'mx500', '2tb', '2', '5', 'ssd']",1,False
20847402,Intel,Intel 660p M.2 2TB NVMe PCIe 3.0 x4 3D NAND SSD,Brand: Intel Intel SSD 660p Series 512GB M.2,1090.0,AED,972766,https://www.faitein.com/store/intel-ssd-660p-series-2-tb,Intel 660p M.2 2TB NVMe PCIe 3.0 x4 3D NAND SSD. Description: Brand: Intel Intel SSD 660p Series 512GB M.2,660p,,SSD,,,512.0,,,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280,products_3_cleaned.csv,27.0,products_3_cleaned.csv_20847402,"['intel', '660p', 'm', '2', '2tb', 'nvme', 'pcie', '3', '0', 'x4', '3d', 'nand', 'ssd']",9545127,Corsair,Corsair Force MP600 2TB M.2 PCIe Gen 4 NVMe SSD/Solid State Drive w/ Heatsink,"2TB Corsair Force MP600, M.2 (2280) PCIe 4.0 (x4) NVMe SSD, Phison, TLC 3D NAND, 4950MB/s Read, 4250MB/s Write,680k/600k",349.99,GBP,274622,https://www.scan.co.uk/products/2tb-corsair-force-mp600-m2-2280-pcie-40-x4-nvme-ssd-phison-tlc-3d-nand-4950mb-s-read-4250mb-s-write6,"Corsair Force MP600 2TB M.2 PCIe Gen 4 NVMe SSD/Solid State Drive w/ Heatsink. Description: 2TB Corsair Force MP600, M.2 (2280) PCIe 4.0 (x4) NVMe SSD, Phison, TLC 3D NAND, 4950MB/s Read, 4250MB/s Write,680k/600k",Force MP600,,SSD,,,2000.0,4950.0,4250.0,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280,products_1_cleaned.csv,27.0,products_1_cleaned.csv_9545127,"['corsair', 'force', 'mp600', '2tb', 'm', '2', 'pcie', 'gen', '4', 'nvme', 'ssd', 'solid', 'state', 'drive', 'w', 'heatsink']",0,True
32435750,Western Digital,WD Black SN750 WDS500G3X0C 500 GB Solid State Drive - M.2 2280 Internal - PCI Express (PCI Express 3.0 x4),"The WD BLACK SN750 NVMe SSD delivers top tier performance for gaming and hardware enthusiasts looking to upgrade their gaming PC or a custom PC. Available in capacities ranging from 250GB to 2TB, the WD BLACK SN750 NVMe SSD rivals some of the best performing drives on the market to help give gamers that competitive edge. With an optional heatsink feature that helps push consistent sustained performance, and other complementary features that improve system responsiveness such as Gaming Mode in the WD BLACK SSD Dashboard, the WD BLACK SN750 NVMe SSD pushes the boundaries of ordinary SSD performance. Using our in-house 3D NAND, controller, and firmware, the drive excels not only in performance, but power efficiency as well. The WD BLACK SN750 NVMe SSD delivers read speeds more than five times faster than a typical SATA drive and features capacities up to 2TB, ideal for storing large video game files.",,USD,403486,https://www.officesupply.com/technology/drives-media/drives/hard-drives/black-sn750-wds500g3x0c-solid-state-drive-2280-internal-express-express/p774497.html,"WD Black SN750 WDS500G3X0C 500 GB Solid State Drive - M.2 2280 Internal - PCI Express (PCI Express 3.0 x4). Description: The WD BLACK SN750 NVMe SSD delivers top tier performance for gaming and hardware enthusiasts looking to upgrade their gaming PC or a custom PC. Available in capacities ranging from 250GB to 2TB, the WD BLACK SN750 NVMe SSD rivals some of the best performing drives on the market to help give gamers that competitive edge. With an optional heatsink feature that helps push consistent sustained performance, and other complementary features that improve system responsiveness such as Gaming Mode in the WD BLACK SSD Dashboard, the WD BLACK SN750 NVMe SSD pushes the boundaries of ordinary SSD performance. Using our in-house 3D NAND, controller, and firmware, the drive excels not only in performance, but power efficiency as well. The WD BLACK SN750 NVMe SSD delivers read speeds more than five times faster than a typical SATA drive and features capacities up to 2TB, ideal for storing large video game files.",Black SN750,WDS500G3X0C,SSD,,,500.0,,,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280,products_3_cleaned.csv,27.0,products_3_cleaned.csv_32435750,"['wd', 'black', 'sn750', 'wds500g3x0c', '500', 'gb', 'solid', 'state', 'drive', 'm', '2', '2280', 'internal', 'pci', 'express', 'pci', 'express', '3', '0', 'x4']",84816822,Intel,Intel 660p M.2 2280 2TB NVMe PCIe 3.0 x4 3D NAND Internal Solid State Drive (SSD) SSDPEKNW020T8X1,"Empowered by Intel's innovative Intel QLC Technology, the Intel SSD 660p oﬀers higher capacities at a lower cost than TLC-based options.1With PCIe, the new SSD 660p skips SATA and its limitations to oﬀer up to 2TB in one drive. These client SSDs pack more data than TLC-based storage, allowing up to 2x more capacity in identical footprints. The thin M.2 80mm form factor makes it perfect for notebooks, desktops, and mobile devices that need storage for everyday computing. Compatibility: This d",199.99,USD,972766,https://www.orion-web.net/rnwp/1283/intel-660p-m-2-2280-2tb-nvme-pcie-3-0-x4-3d-nand-internal-solid-state-drive-ssd-ssdpeknw020t8x1,"Intel 660p M.2 2280 2TB NVMe PCIe 3.0 x4 3D NAND Internal Solid State Drive (SSD) SSDPEKNW020T8X1. Description: Empowered by Intel's innovative Intel QLC Technology, the Intel SSD 660p oﬀers higher capacities at a lower cost than TLC-based options.1With PCIe, the new SSD 660p skips SATA and its limitations to oﬀer up to 2TB in one drive. These client SSDs pack more data than TLC-based storage, allowing up to 2x more capacity in identical footprints. The thin M.2 80mm form factor makes it perfect for notebooks, desktops, and mobile devices that need storage for everyday computing. Compatibility: This d",660p,SSDPEKNW020T8X1,SSD,,,2000.0,,,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280,products_1_cleaned.csv,27.0,products_1_cleaned.csv_84816822,"['intel', '660p', 'm', '2', '2280', '2tb', 'nvme', 'pcie', '3', '0', 'x4', '3d', 'nand', 'internal', 'solid', 'state', 'drive', 'ssd', 'ssdpeknw020t8x1']",0,True
65522262,Western Digital,"WD Green SSD 3D NAND 2.5\"" - 1TB","Solid State Drive, 1 TB, intern, 2.5\"", SATA 6Gb/s",1167.0,NOK,29428,https://www.proshop.no/SSD/WD-Green-SSD-3D-NAND-25-1TB/2776459,"WD Green SSD 3D NAND 2.5\"" - 1TB. Description: Solid State Drive, 1 TB, intern, 2.5\"", SATA 6Gb/s",Green,,SSD,,,1000.0,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch,products_1_cleaned.csv,128.0,products_1_cleaned.csv_65522262,"['wd', 'green', 'ssd', '3d', 'nand', '2', '5', '1tb']",49271093,Zotac,ZOTAC GAMING GEFORCE RTX 2070 SUPER AMP,ZOTAC GAMING GEFORCE RTX 2070 SUPER AMP,566.0,EUR,561288,https://shop.selenal.lv/106944/zotac-gaming-geforce-rtx-2070-super-amp,ZOTAC GAMING GEFORCE RTX 2070 SUPER AMP. Description: ZOTAC GAMING GEFORCE RTX 2070 SUPER AMP,GAMING GEFORCE RTX 2070 SUPER AMP,,GPU,GeForce RTX 2070 Super,,,,,,,,,,,,,,,products_4_cleaned.csv,3.0,products_4_cleaned.csv_49271093,"['zotac', 'gaming', 'geforce', 'rtx', '2070', 'super', 'amp']",0,False
98557440,Asus,Asus GeForce GT 710 2GB GDDR5 HDMI VGA DVI Graphics Card Graphic Cards GT710-SL-2GD5-CSM,"An essential upgrade to unlock multimedia performance, the gt 710 utilizes a dust-proof fan to minimize maintenance and Super alloy power II components for 15% faster performance and 2.5 times longevity for set-it-and-forget-it deployments. Gpu tweak II enables additional monitoring to ensure an optimal balance between performance, cooling and noise.Resolution - DVI Max Resolution : 2560x1600Asus exclusive heat sink design with passive cooling ensures quiet HTPC and multimedia operation. Auto-ex",56.99,USD,1578934,https://www.orion-web.net/rnwp/1517/asus-geforce-gt-710-2gb-gddr5-hdmi-vga-dvi-graphics-card-graphic-cards-gt710-sl-2gd5-csm,"Asus GeForce GT 710 2GB GDDR5 HDMI VGA DVI Graphics Card Graphic Cards GT710-SL-2GD5-CSM. Description: An essential upgrade to unlock multimedia performance, the gt 710 utilizes a dust-proof fan to minimize maintenance and Super alloy power II components for 15% faster performance and 2.5 times longevity for set-it-and-forget-it deployments. Gpu tweak II enables additional monitoring to ensure an optimal balance between performance, cooling and noise.Resolution - DVI Max Resolution : 2560x1600Asus exclusive heat sink design with passive cooling ensures quiet HTPC and multimedia operation. Auto-ex",GeForce GT 710,GT710-SL-2GD5-CSM,GPU,GeForce GT 710,2.0,,,,,,,,,,,GDDR5,,,products_1_cleaned.csv,94.0,products_1_cleaned.csv_98557440,"['asus', 'geforce', 'gt', '710', '2gb', 'gddr5', 'hdmi', 'vga', 'dvi', 'graphics', 'card', 'graphic', 'cards', 'gt710', 'sl', '2gd5', 'csm']",23581,Zotac,Zotac GeForce GTX 1660 Super 6GB GDDR6 Three DP + HDMI Scheda Video Gaming VR Ready,Zotac GeForce GTX 1660 Super 6GB GDDR6 Three DP + HDMI Scheda Video Gaming VR Ready,262.0,EUR,1293412,https://www.nexths.it/Products/details/sku/ZT-T16620F-10L,Zotac GeForce GTX 1660 Super 6GB GDDR6 Three DP + HDMI Scheda Video Gaming VR Ready. Description: Zotac GeForce GTX 1660 Super 6GB GDDR6 Three DP + HDMI Scheda Video Gaming VR Ready,GeForce GTX 1660 Super,,GPU,GeForce GTX 1660 Super,6.0,,,,,,,,,,,GDDR6,,,products_3_cleaned.csv,3.0,products_3_cleaned.csv_23581,"['zotac', 'geforce', 'gtx', '1660', 'super', '6gb', 'gddr6', 'three', 'dp', 'hdmi', 'scheda', 'video', 'gaming', 'vr', 'ready']",0,False
50240914,MSI,MSI NVIDIA GeForce RTX 2080 SUPER 8GB GAMING X TRIO Turing Graphics Card,"MSI GeForce RTX 2080 SUPER GAMING X TRIO 8GB GDDR6 Ray-Tracing Graphics Card, 3072 Core, 1650MHz GPU, 1845MHz Boost",679.99,GBP,327147,https://www.scan.co.uk/products/msi-geforce-rtx-2080-super-gaming-x-trio-8gb-gddr6-ray-tracing-graphics-card-3072-core-1650mhz-gpu-1,"MSI NVIDIA GeForce RTX 2080 SUPER 8GB GAMING X TRIO Turing Graphics Card. Description: MSI GeForce RTX 2080 SUPER GAMING X TRIO 8GB GDDR6 Ray-Tracing Graphics Card, 3072 Core, 1650MHz GPU, 1845MHz Boost",GeForce RTX 2080 SUPER 8GB GAMING X TRIO,,GPU,GeForce RTX 2080 Super,8.0,,,,,,,,,,,GDDR6,,,products_1_cleaned.csv,3.0,products_1_cleaned.csv_50240914,"['msi', 'nvidia', 'geforce', 'rtx', '2080', 'super', '8gb', 'gaming', 'x', 'trio', 'turing', 'graphics', 'card']",9615620,Kingston,Kingston DataTraveler Micro 3.1 - 32 GB,USB 3.1,,EUR,1797490,https://www.paradigit.nl/kingston-datatraveler-micro-3-1-32-gb/20540264/product,Kingston DataTraveler Micro 3.1 - 32 GB. Description: USB 3.1,DataTraveler Micro 3.1,,USB_STICK,,,32.0,,,USB 3.0,,,,,,,,,,products_2_cleaned.csv,123.0,products_2_cleaned.csv_9615620,"['kingston', 'datatraveler', 'micro', '3', '1', '32', 'gb']",0,False
30022546,Zotac,Zotac NVIDIA GeForce RTX 2070 SUPER 8GB AMP Turing Graphics Card,"Zotac GeForce RTX 2070 SUPER AMP 8GB GDDR6 Ray-Tracing Graphics Card, 2560 Core, 1800MHz Boost",99999.99,GBP,561288,https://www.scan.co.uk/products/zotac-geforce-rtx-2070-super-amp-8gb-gddr6-ray-tracing-graphics-card-2560-core-1800mhz-boost,"Zotac NVIDIA GeForce RTX 2070 SUPER 8GB AMP Turing Graphics Card. Description: Zotac GeForce RTX 2070 SUPER AMP 8GB GDDR6 Ray-Tracing Graphics Card, 2560 Core, 1800MHz Boost",GeForce RTX 2070 SUPER 8GB AMP,,GPU,GeForce RTX 2070 Super,8.0,,,,,,,,,,,GDDR6,,,products_2_cleaned.csv,3.0,products_2_cleaned.csv_30022546,"['zotac', 'nvidia', 'geforce', 'rtx', '2070', 'super', '8gb', 'amp', 'turing', 'graphics', 'card']",13966843,Asus,ASUS NVIDIA GeForce RTX 2070 SUPER 8GB ROG STRIX ADVANCED Turing Graphics Card,"ASUS GeForce RTX 2070 SUPER ROG STRIX ADVANCED 8GB GDDR6 Ray-Tracing Graphics Card, 2560 Core, 1605MHz GPU,1800MHz Boost",599.99,GBP,1561314,https://www.scan.co.uk/products/asus-geforce-rtx-2070-super-rog-strix-advanced-8gb-gddr6-ray-tracing-graphics-card-2560-core-1605mhz,"ASUS NVIDIA GeForce RTX 2070 SUPER 8GB ROG STRIX ADVANCED Turing Graphics Card. Description: ASUS GeForce RTX 2070 SUPER ROG STRIX ADVANCED 8GB GDDR6 Ray-Tracing Graphics Card, 2560 Core, 1605MHz GPU,1800MHz Boost",GeForce RTX 2070 SUPER ROG STRIX ADVANCED,,GPU,GeForce RTX 2070 Super,8.0,,,,,,,,,,,GDDR6,,,products_1_cleaned.csv,3.0,products_1_cleaned.csv_13966843,"['asus', 'nvidia', 'geforce', 'rtx', '2070', 'super', '8gb', 'rog', 'strix', 'advanced', 'turing', 'graphics', 'card']",0,True
40820934,Gigabyte,Gigabyte GeForce GTX 1050 Ti D5 4G 4 GB GDDR5,"GIGABYTE custom-designed 90mm fan coolerGIGABYTE custom-designed 90 mm fan cooler, with air flow optimized cover and aluminum base. The cooler can dissipate heat effectively from the GPU while keeping the fan at lower speed and noise.Cooling System90mm Unique Blade Fan DesignThe airflow is spilt by the triangle fan edge, and guided smoothly through the 3D stripe curve on the fan surface, effectively enhancing the air flow by 23% over traditional fans.3D Active FanThe semi-passive fans will remain off when the GPU is under a set loading or temperature for low power gaming. It allows gamers to enjoy gameplay in complete silence when the system is running light or idle.PerformanceOne-click Super overclockingWith a simple click on XTREME engine utility, gamers can easily tune the card to meet their various gaming requirements without any overclocking knowledge, while saving the hassle of manual adjustment.DurabilityUltra CoolingLower RDS(on) MOSFETs are specially designed to produce lower switching resistance for faster electric current charging and discharging at extremely low temperature.Low Power LossMetal Choke hold energy much longer than common iron-core chokes at high frequency, thus effectively reduce core energy loss and EMI interference.Longer LifeLower ESR Solid Capacitors ensure better electronic conductivity for excellent system performance and longer lifespan.Intuitive UtilityIntuitive XTREME Engine UtilityClock speeds, voltage, fan performance, power target can be monitored and tuned in real-time according to your own preference through this intuitive interface.",165.95,EUR,1630366,https://www.pcsupportassenwebshop.nl/gigabyte-geforce-gtx-1050-ti-d5-4g-4-gb-gddr5,"Gigabyte GeForce GTX 1050 Ti D5 4G 4 GB GDDR5. Description: GIGABYTE custom-designed 90mm fan coolerGIGABYTE custom-designed 90 mm fan cooler, with air flow optimized cover and aluminum base. The cooler can dissipate heat effectively from the GPU while keeping the fan at lower speed and noise.Cooling System90mm Unique Blade Fan DesignThe airflow is spilt by the triangle fan edge, and guided smoothly through the 3D stripe curve on the fan surface, effectively enhancing the air flow by 23% over traditional fans.3D Active FanThe semi-passive fans will remain off when the GPU is under a set loading or temperature for low power gaming. It allows gamers to enjoy gameplay in complete silence when the system is running light or idle.PerformanceOne-click Super overclockingWith a simple click on XTREME engine utility, gamers can easily tune the card to meet their various gaming requirements without any overclocking knowledge, while saving the hassle of manual adjustment.DurabilityUltra CoolingLower RDS(on) MOSFETs are specially designed to produce lower switching resistance for faster electric current charging and discharging at extremely low temperature.Low Power LossMetal Choke hold energy much longer than common iron-core chokes at high frequency, thus effectively reduce core energy loss and EMI interference.Longer LifeLower ESR Solid Capacitors ensure better electronic conductivity for excellent system performance and longer lifespan.Intuitive UtilityIntuitive XTREME Engine UtilityClock speeds, voltage, fan performance, power target can be monitored and tuned in real-time according to your own preference through this intuitive interface.",GeForce GTX 1050 Ti D5 4G,,GPU,GeForce GTX 1050 Ti,4.0,,,,,,,,,,,GDDR5,,,products_2_cleaned.csv,3.0,products_2_cleaned.csv_40820934,"['gigabyte', 'geforce', 'gtx', '1050', 'ti', 'd5', '4g', '4', 'gb', 'gddr5']",19001308,Gigabyte,Gigabyte GTX 1050 Ti OC 4G Graphics Card,"The WINDFORCE 2X cooling system features two 80mm unique blade fans and semi-passive 3D active fan together delivering an effective heat dissipation capacity for higher performance at lower temperatures.80mm Unique Blade Fan DesignThe airflow is spilt by the triangle fan edge, and guided smoothly through the 3D stripe curve on the fan surface, effectively enhancing the air flow.3D Active FanThe semi-passive fans will remain off when the GPU is under a set loading or temperature for low power gaming. It allows gamers to enjoy gameplay in complete silence when the system is running light or idle.One-click Super overclockingWith a simple click on XTREME engine utility, gamers can easily tune the card to meet their various gaming requirements without any overclocking knowledge, while saving the hassle of manual adjustment.Ultra CoolingLower RDS(on) MOSFETs are specially designed to produce lower switching resistance for faster electric current charging and discharging at extremely low temperature.Low Power LossMetal Choke hold energy much longer than common iron-core chokes at high frequency, thus effectively reduce core energy loss and EMI interference.Longer LifeLower ESR Solid Capacitors ensure better electronic conductivity for excellent system performance and longer lifespan.Powered by GeForce GTX 1050 TiIntegrated with 4GB GDDR5 128bit memoryWINDFORCE 2X with Blade Fan DesignSupport up to 8K display 60Hz",135.71,GBP,140425,https://www.technextday.co.uk/gigabyte-gtx-1050-ti-oc-4g-graphics-card-gvn105toc4gd,"Gigabyte GTX 1050 Ti OC 4G Graphics Card. Description: The WINDFORCE 2X cooling system features two 80mm unique blade fans and semi-passive 3D active fan together delivering an effective heat dissipation capacity for higher performance at lower temperatures.80mm Unique Blade Fan DesignThe airflow is spilt by the triangle fan edge, and guided smoothly through the 3D stripe curve on the fan surface, effectively enhancing the air flow.3D Active FanThe semi-passive fans will remain off when the GPU is under a set loading or temperature for low power gaming. It allows gamers to enjoy gameplay in complete silence when the system is running light or idle.One-click Super overclockingWith a simple click on XTREME engine utility, gamers can easily tune the card to meet their various gaming requirements without any overclocking knowledge, while saving the hassle of manual adjustment.Ultra CoolingLower RDS(on) MOSFETs are specially designed to produce lower switching resistance for faster electric current charging and discharging at extremely low temperature.Low Power LossMetal Choke hold energy much longer than common iron-core chokes at high frequency, thus effectively reduce core energy loss and EMI interference.Longer LifeLower ESR Solid Capacitors ensure better electronic conductivity for excellent system performance and longer lifespan.Powered by GeForce GTX 1050 TiIntegrated with 4GB GDDR5 128bit memoryWINDFORCE 2X with Blade Fan DesignSupport up to 8K display @60Hz",GTX 1050 Ti OC 4G,,GPU,GeForce GTX 1050 Ti,4.0,,,,,,,,,,,GDDR5,,,products_1_cleaned.csv,3.0,products_1_cleaned.csv_19001308,"['gigabyte', 'gtx', '1050', 'ti', 'oc', '4g', 'graphics', 'card']",0,True
60571140,Gigabyte,Gigabyte GeForce GTX 1650 Super OC,"The Gigabyte GeForce GTX 1650 Super OC has 4 GB Vram. Its boost clock is set to 1740 MHz, its memory clock is at 12000 MHz.",159.99,USD,1349881,https://www.pc-kombo.com/us/product/gpu/4719331306410_Gigabyte%20GeForce%20GTX%201650%20Super%20OC,"Gigabyte GeForce GTX 1650 Super OC. Description: The Gigabyte GeForce GTX 1650 Super OC has 4 GB Vram. Its boost clock is set to 1740 MHz, its memory clock is at 12000 MHz.",GeForce GTX 1650 Super OC,,GPU,GeForce GTX 1650 Super,4.0,,,,,,,,,,,,,,products_3_cleaned.csv,3.0,products_3_cleaned.csv_60571140,"['gigabyte', 'geforce', 'gtx', '1650', 'super', 'oc']",91472204,Gigabyte,Gigabyte GTX 1650 Super OC 4GB GPU/Graphics Card,"Cuda Cores: 1280, Boost Clock: 1725MHz, GDDR6, 128-bit Memory, Memory Clock: 12000Mhz, 1 x DisplayPort, 1 x HDMI, 1 x DVI-D, 3 Year Warranty",167.99,GBP,1349881,https://www.novatech.co.uk/products/gigabyte-gtx-1650-super-oc-4gb-gpugraphics-card/gv-n165soc-4gd.html,"Gigabyte GTX 1650 Super OC 4GB GPU/Graphics Card. Description: Cuda Cores: 1280, Boost Clock: 1725MHz, GDDR6, 128-bit Memory, Memory Clock: 12000Mhz, 1 x DisplayPort, 1 x HDMI, 1 x DVI-D, 3 Year Warranty",GTX 1650 Super OC,,GPU,GeForce GTX 1650 Super,4.0,,,,,,,,,,,GDDR6,,,products_1_cleaned.csv,3.0,products_1_cleaned.csv_91472204,"['gigabyte', 'gtx', '1650', 'super', 'oc', '4gb', 'gpu', 'graphics', 'card']",1,False
