silver_cluster_id,best_pipe_cluster_id,overlap_count,silver_size,pipe_size,jaccard
discogs_135490,discogs_5060,2,4,2,0.5
discogs_135494,discogs_135494,2,2,2,1.0
discogs_13554,discogs_13554,3,13,3,0.23076923076923078
discogs_135704,discogs_135704,3,3,3,1.0
discogs_13580,discogs_13580,3,3,3,1.0
discogs_13591,discogs_13591,1,6,1,0.16666666666666666
discogs_136,discogs_136,3,20,3,0.15
discogs_136064,discogs_136064,2,2,2,1.0
discogs_136157,discogs_136157,3,3,3,1.0
discogs_136167,discogs_136167,3,3,3,1.0
discogs_1362,discogs_1362,2,3,2,0.6666666666666666
discogs_13632,discogs_13632,2,2,2,1.0
discogs_136390,discogs_9712,3,6,3,0.5
discogs_13642,discogs_13642,3,3,3,1.0
discogs_136507,discogs_136507,2,2,2,1.0
discogs_13655,discogs_2349,3,9,3,0.3333333333333333
discogs_136555,lastFM_60183,2,3,2,0.6666666666666666
discogs_136567,discogs_52452,2,3,2,0.6666666666666666
discogs_136727,discogs_136727,2,3,2,0.6666666666666666
discogs_136852,discogs_136852,3,3,3,1.0
discogs_137085,discogs_137085,3,3,3,1.0
discogs_137138,discogs_137138,3,14,3,0.21428571428571427
discogs_137230,discogs_137230,3,3,3,1.0
discogs_13725,discogs_13725,3,3,3,1.0
discogs_137326,discogs_8770,2,3,2,0.6666666666666666
discogs_137412,discogs_137412,2,2,2,1.0
discogs_137475,discogs_137475,2,2,2,1.0
discogs_137598,discogs_137598,3,3,3,1.0
discogs_13764,discogs_13764,2,2,2,1.0
discogs_137715,discogs_137715,3,3,3,1.0
discogs_13772,discogs_13772,3,13,3,0.23076923076923078
discogs_137768,discogs_137768,3,3,3,1.0
discogs_13777,discogs_13777,3,3,3,1.0
discogs_13787,discogs_8246,2,3,2,0.6666666666666666
discogs_137917,discogs_137917,2,2,2,1.0
discogs_138,discogs_138,3,3,3,1.0
discogs_138074,discogs_138074,3,7,3,0.42857142857142855
discogs_13818,discogs_48791,2,7,2,0.2857142857142857
discogs_13834,discogs_13834,2,3,2,0.6666666666666666
discogs_13840,discogs_13840,2,2,2,1.0
discogs_138430,discogs_138430,2,2,2,1.0
discogs_138635,discogs_138635,3,3,3,1.0
discogs_13896,discogs_38678,3,11,3,0.2727272727272727
discogs_139002,discogs_139002,3,3,3,1.0
discogs_13945,discogs_13945,2,4,2,0.5
discogs_139459,discogs_16407,2,4,2,0.5
discogs_13953,discogs_19732,3,8,3,0.375
discogs_139629,discogs_139629,3,3,3,1.0
discogs_14,discogs_14,2,2,2,1.0
discogs_140,discogs_140,3,3,3,1.0
discogs_1401,discogs_1401,3,3,3,1.0
discogs_140313,discogs_140313,2,2,2,1.0
discogs_140357,discogs_140357,3,3,3,1.0
discogs_140388,discogs_140388,2,2,2,1.0
discogs_14054,discogs_14054,2,2,2,1.0
discogs_14064,discogs_14064,3,3,3,1.0
discogs_140739,lastFM_61842,2,4,2,0.5
discogs_14074,discogs_14074,2,3,2,0.6666666666666666
discogs_14081,discogs_30538,2,3,2,0.6666666666666666
discogs_140955,discogs_140955,3,3,3,1.0
discogs_14107,discogs_31057,2,3,2,0.6666666666666666
discogs_141088,lastFM_61969,2,3,2,0.6666666666666666
discogs_14112,discogs_14112,2,2,2,1.0
discogs_141135,discogs_141135,3,25,3,0.12
discogs_141169,discogs_141169,3,3,3,1.0
discogs_14128,discogs_14128,2,2,2,1.0
discogs_141355,discogs_141355,1,5,1,0.2
discogs_141389,lastFM_62079,2,3,2,0.6666666666666666
discogs_141431,discogs_155310,2,5,2,0.4
discogs_14145,discogs_14145,2,2,2,1.0
discogs_14146,discogs_14146,2,2,2,1.0
discogs_14147,discogs_14147,3,7,3,0.42857142857142855
discogs_14153,discogs_14153,3,3,3,1.0
discogs_14160,discogs_14160,2,2,2,1.0
discogs_141758,discogs_141758,2,2,2,1.0
discogs_141790,discogs_25391,2,4,2,0.5
discogs_14188,discogs_14188,2,2,2,1.0
discogs_141886,discogs_141886,2,2,2,1.0
discogs_142088,discogs_142088,2,2,2,1.0
discogs_14216,discogs_14216,2,2,2,1.0
discogs_14224,discogs_14224,3,3,3,1.0
discogs_14236,discogs_14236,2,2,2,1.0
discogs_14239,discogs_14239,3,3,3,1.0
discogs_14247,discogs_14247,2,2,2,1.0
discogs_1425,discogs_1425,2,11,2,0.18181818181818182
discogs_14260,discogs_14260,3,3,3,1.0
discogs_14263,discogs_14263,2,2,2,1.0
discogs_142690,discogs_8076,2,3,2,0.6666666666666666
discogs_14278,discogs_9698,2,3,2,0.6666666666666666
discogs_14290,discogs_95255,3,9,3,0.3333333333333333
discogs_142929,discogs_142929,3,3,3,1.0
discogs_142937,discogs_81433,2,3,2,0.6666666666666666
discogs_14298,discogs_14298,2,3,2,0.6666666666666666
discogs_14315,discogs_14315,3,4,3,0.75
discogs_14344,discogs_14344,2,2,2,1.0
discogs_143460,discogs_143460,1,4,1,0.25
discogs_143546,discogs_7935,2,3,2,0.6666666666666666
discogs_143583,discogs_18586,2,3,2,0.6666666666666666
discogs_14363,discogs_14363,2,2,2,1.0
discogs_143738,discogs_4994,2,3,2,0.6666666666666666
discogs_144090,discogs_144090,3,3,3,1.0
discogs_14447,discogs_14447,2,3,2,0.6666666666666666
discogs_14463,discogs_28351,3,11,3,0.2727272727272727
discogs_144679,discogs_144679,2,2,2,1.0
discogs_14470,discogs_14470,3,3,3,1.0
discogs_144992,discogs_44692,2,8,2,0.25
discogs_145,discogs_145,3,3,3,1.0
discogs_145000,discogs_145000,2,2,2,1.0
discogs_145276,discogs_145276,2,2,2,1.0
discogs_14532,discogs_14532,2,3,2,0.6666666666666666
discogs_145421,discogs_145421,3,6,3,0.5
discogs_145482,discogs_145482,2,2,2,1.0
discogs_14558,discogs_14558,2,3,2,0.6666666666666666
discogs_145792,discogs_145792,2,2,2,1.0
discogs_145799,discogs_9237,2,3,2,0.6666666666666666
discogs_145828,discogs_145828,3,3,3,1.0
discogs_146,discogs_146,3,3,3,1.0
discogs_146133,discogs_25552,2,7,2,0.2857142857142857
discogs_146210,discogs_146210,1,3,1,0.3333333333333333
discogs_14622,discogs_14622,2,3,2,0.6666666666666666
discogs_14628,discogs_14628,2,2,2,1.0
discogs_14629,discogs_14629,2,3,2,0.6666666666666666
discogs_146440,discogs_146440,3,4,3,0.75
discogs_146453,lastFM_63999,2,3,2,0.6666666666666666
discogs_1466,discogs_1466,3,3,3,1.0
discogs_146684,discogs_146684,2,3,2,0.6666666666666666
discogs_14673,discogs_14673,2,2,2,1.0
discogs_146795,discogs_146795,3,3,3,1.0
discogs_14688,discogs_14688,2,2,2,1.0
discogs_1471,discogs_1471,2,2,2,1.0
discogs_147237,discogs_28486,2,4,2,0.5
discogs_14737,discogs_14737,2,2,2,1.0
discogs_14744,discogs_14744,2,2,2,1.0
discogs_147530,discogs_28006,3,11,3,0.2727272727272727
discogs_147592,discogs_147592,2,2,2,1.0
discogs_14768,discogs_14768,2,2,2,1.0
discogs_14779,discogs_14779,3,3,3,1.0
discogs_14780,discogs_14780,2,2,2,1.0
discogs_147918,discogs_147918,2,2,2,1.0
discogs_147932,discogs_32156,2,4,2,0.5
discogs_148,discogs_148,2,2,2,1.0
discogs_148039,discogs_148039,2,2,2,1.0
discogs_14818,discogs_14818,3,3,3,1.0
discogs_148237,discogs_148237,3,3,3,1.0
discogs_148267,discogs_148267,3,3,3,1.0
discogs_148456,discogs_148456,2,2,2,1.0
discogs_14847,discogs_14847,2,3,2,0.6666666666666666
discogs_14877,discogs_14877,3,6,3,0.5
discogs_148936,discogs_148936,3,3,3,1.0
discogs_14898,discogs_14898,2,2,2,1.0
discogs_149,discogs_149,3,3,3,1.0
discogs_149032,discogs_149032,3,3,3,1.0
discogs_14914,discogs_14914,3,3,3,1.0
discogs_14928,discogs_14928,2,2,2,1.0
discogs_149281,discogs_23073,2,4,2,0.5
discogs_149438,discogs_1819,2,3,2,0.6666666666666666
discogs_149482,discogs_77354,2,3,2,0.6666666666666666
discogs_149503,discogs_24399,2,4,2,0.5
discogs_14956,discogs_14956,2,2,2,1.0
discogs_14959,discogs_14959,3,4,3,0.75
discogs_149592,discogs_149592,3,3,3,1.0
discogs_14960,discogs_14960,3,3,3,1.0
discogs_14971,discogs_14971,2,2,2,1.0
discogs_149927,discogs_79808,2,5,2,0.4
discogs_149938,discogs_149938,3,3,3,1.0
discogs_150079,discogs_150079,3,3,3,1.0
discogs_150172,discogs_150172,3,3,3,1.0
discogs_150354,discogs_25292,2,3,2,0.6666666666666666
discogs_15040,discogs_15040,3,3,3,1.0
discogs_150615,lastFM_65591,2,3,2,0.6666666666666666
discogs_150642,lastFM_65607,2,3,2,0.6666666666666666
discogs_150726,discogs_1799,3,29,3,0.10344827586206896
discogs_15084,discogs_15084,3,3,3,1.0
discogs_150976,discogs_150976,2,4,2,0.5
discogs_15098,discogs_15098,3,3,3,1.0
discogs_151009,discogs_80426,2,4,2,0.5
discogs_151032,lastFM_32543,2,3,2,0.6666666666666666
discogs_151192,discogs_151192,3,3,3,1.0
discogs_151316,discogs_151316,2,2,2,1.0
discogs_151725,discogs_151725,1,2,1,0.5
discogs_151835,discogs_36796,3,7,3,0.42857142857142855
discogs_15187,discogs_15187,2,2,2,1.0
discogs_15189,discogs_15189,2,2,2,1.0
discogs_15215,discogs_15215,3,3,3,1.0
discogs_15248,discogs_15248,3,3,3,1.0
discogs_15250,discogs_15250,3,3,3,1.0
discogs_15262,discogs_15262,3,3,3,1.0
discogs_15272,discogs_15272,3,3,3,1.0
discogs_15274,discogs_15274,2,2,2,1.0
discogs_152970,discogs_152970,3,5,3,0.6
discogs_152985,discogs_152985,3,3,3,1.0
discogs_15305,discogs_15305,3,3,3,1.0
discogs_1531,discogs_5987,2,3,2,0.6666666666666666
discogs_153124,lastFM_66553,2,3,2,0.6666666666666666
discogs_153138,discogs_7874,2,3,2,0.6666666666666666
discogs_15323,discogs_15323,2,2,2,1.0
discogs_153301,discogs_153301,3,3,3,1.0
discogs_153307,discogs_153308,3,5,3,0.6
discogs_15337,discogs_15337,3,3,3,1.0
discogs_153493,discogs_85082,3,15,3,0.2
discogs_15361,discogs_15361,2,3,2,0.6666666666666666
discogs_153719,discogs_53759,2,5,2,0.4
discogs_153730,discogs_153730,3,3,3,1.0
discogs_15388,discogs_15388,3,6,3,0.5
discogs_15395,discogs_15395,3,3,3,1.0
discogs_153956,discogs_153956,2,2,2,1.0
discogs_15408,discogs_15408,2,2,2,1.0
discogs_154302,discogs_68903,2,3,2,0.6666666666666666
discogs_154333,discogs_26638,2,5,2,0.4
discogs_15435,discogs_15435,2,2,2,1.0
discogs_15447,discogs_15447,3,3,3,1.0
discogs_154844,discogs_67260,2,3,2,0.6666666666666666
discogs_154995,discogs_91863,2,3,2,0.6666666666666666
discogs_15505,discogs_15505,3,3,3,1.0
discogs_155054,discogs_155054,3,3,3,1.0
discogs_15506,discogs_15506,2,2,2,1.0
discogs_15517,discogs_15517,3,3,3,1.0
discogs_155234,discogs_68442,3,6,3,0.5
discogs_155311,discogs_40782,2,5,2,0.4
discogs_155484,discogs_158438,3,6,3,0.5
discogs_15580,discogs_15580,2,2,2,1.0
discogs_156,discogs_156,3,3,3,1.0
discogs_156032,lastFM_67671,2,3,2,0.6666666666666666
discogs_156107,discogs_3465,2,5,2,0.4
discogs_156183,discogs_3066,2,3,2,0.6666666666666666
discogs_15638,discogs_15638,2,4,2,0.5
discogs_15655,discogs_54232,3,5,3,0.6
discogs_15661,discogs_15661,2,2,2,1.0
discogs_15662,discogs_15662,2,2,2,1.0
discogs_157018,discogs_74557,2,3,2,0.6666666666666666
discogs_15702,discogs_15702,3,3,3,1.0
discogs_15707,discogs_15707,3,5,3,0.6
discogs_15725,discogs_15725,3,3,3,1.0
discogs_157409,discogs_55,2,3,2,0.6666666666666666
discogs_157478,discogs_8077,2,3,2,0.6666666666666666
discogs_1577,discogs_1577,3,3,3,1.0
discogs_157710,lastFM_64465,2,3,2,0.6666666666666666
discogs_158131,discogs_158131,1,4,1,0.25
discogs_15819,discogs_15819,3,3,3,1.0
discogs_158226,discogs_29377,3,5,3,0.6
discogs_158465,discogs_57252,2,3,2,0.6666666666666666
discogs_158524,discogs_158524,1,2,1,0.5
discogs_15869,discogs_15869,2,2,2,1.0
discogs_159,discogs_159,2,2,2,1.0
discogs_15939,discogs_15939,2,4,2,0.5
discogs_15947,discogs_7525,2,3,2,0.6666666666666666
discogs_15955,discogs_15955,2,2,2,1.0
discogs_15964,discogs_15964,2,2,2,1.0
discogs_15966,discogs_15966,3,4,3,0.75
discogs_15971,discogs_15971,3,6,3,0.5
discogs_159719,discogs_91138,2,3,2,0.6666666666666666
discogs_15986,discogs_15986,2,2,2,1.0
discogs_159888,discogs_28536,2,3,2,0.6666666666666666
discogs_16001,discogs_16001,2,2,2,1.0
discogs_16005,discogs_16005,2,2,2,1.0
discogs_16062,discogs_16062,3,14,3,0.21428571428571427
discogs_160628,discogs_56545,2,3,2,0.6666666666666666
discogs_16093,discogs_16093,3,3,3,1.0
discogs_161,discogs_161,3,3,3,1.0
discogs_161188,discogs_83767,2,3,2,0.6666666666666666
discogs_16131,discogs_16131,3,3,3,1.0
discogs_16143,discogs_16143,2,2,2,1.0
discogs_16155,discogs_16155,3,3,3,1.0
discogs_16168,discogs_16168,2,2,2,1.0
discogs_16188,discogs_16188,2,2,2,1.0
discogs_161924,discogs_161924,3,3,3,1.0
discogs_16197,discogs_16197,3,3,3,1.0
discogs_161995,discogs_161995,3,3,3,1.0
discogs_16205,discogs_16205,3,3,3,1.0
discogs_16218,discogs_16218,3,3,3,1.0
discogs_16242,discogs_16242,3,3,3,1.0
discogs_16262,discogs_16262,3,3,3,1.0
discogs_16269,discogs_16269,3,3,3,1.0
discogs_162715,discogs_162715,1,2,1,0.5
discogs_16286,discogs_16286,3,6,3,0.5
discogs_16289,discogs_16289,2,2,2,1.0
discogs_16322,discogs_16322,3,8,3,0.375
discogs_163380,discogs_163380,2,2,2,1.0
discogs_16342,discogs_16342,3,3,3,1.0
discogs_1635,discogs_1635,3,3,3,1.0
discogs_16351,discogs_16351,2,4,2,0.5
discogs_16359,discogs_16359,2,2,2,1.0
discogs_1636,discogs_55179,2,3,2,0.6666666666666666
discogs_164179,discogs_164179,2,3,2,0.6666666666666666
discogs_16437,discogs_16437,2,2,2,1.0
discogs_164396,discogs_9454,2,3,2,0.6666666666666666
discogs_164542,discogs_21474,3,4,3,0.75
discogs_164686,discogs_164686,3,3,3,1.0
discogs_164861,discogs_63470,3,5,3,0.6
discogs_1650,discogs_1650,2,3,2,0.6666666666666666
discogs_16530,discogs_16530,2,2,2,1.0
discogs_165390,discogs_6950,2,5,2,0.4
discogs_16548,discogs_16548,3,3,3,1.0
discogs_16570,discogs_16570,3,3,3,1.0
discogs_166068,discogs_166068,2,2,2,1.0
discogs_16634,discogs_16634,2,2,2,1.0
discogs_16635,discogs_16635,3,3,3,1.0
discogs_166352,discogs_166352,3,3,3,1.0
discogs_166382,lastFM_67034,2,5,2,0.4
discogs_16649,discogs_16649,3,3,3,1.0
discogs_166533,discogs_166533,2,2,2,1.0
discogs_16686,discogs_16686,3,4,3,0.75
discogs_16687,discogs_16687,2,2,2,1.0
discogs_167,discogs_167,3,9,3,0.3333333333333333
discogs_1670,discogs_1670,2,3,2,0.6666666666666666
discogs_16700,discogs_16700,2,2,2,1.0
discogs_16707,discogs_16707,3,3,3,1.0
discogs_16729,discogs_16729,1,2,1,0.5
discogs_167341,discogs_167341,1,2,1,0.5
discogs_16739,discogs_16739,3,3,3,1.0
discogs_16764,discogs_16764,3,6,3,0.5
discogs_167688,discogs_72163,3,12,3,0.25
discogs_16813,discogs_16813,2,2,2,1.0
discogs_1683,discogs_1683,3,3,3,1.0
discogs_168351,discogs_168351,3,3,3,1.0
discogs_168523,discogs_67932,3,8,3,0.375
discogs_168588,lastFM_72401,2,3,2,0.6666666666666666
discogs_16863,discogs_16863,3,3,3,1.0
discogs_168759,discogs_168759,3,3,3,1.0
discogs_168814,discogs_64936,3,15,3,0.2
discogs_16887,discogs_16887,3,3,3,1.0
discogs_16925,discogs_16925,3,3,3,1.0
discogs_169508,lastFM_51055,2,10,2,0.2
discogs_16958,discogs_16958,3,3,3,1.0
discogs_169673,discogs_4114,3,21,3,0.14285714285714285
discogs_16974,discogs_16974,2,2,2,1.0
discogs_169761,discogs_169761,3,3,3,1.0
discogs_16985,discogs_16985,2,2,2,1.0
discogs_169896,discogs_169896,3,3,3,1.0
discogs_16995,discogs_16995,3,3,3,1.0
discogs_17,discogs_17,3,3,3,1.0
discogs_17008,discogs_17008,2,2,2,1.0
discogs_17046,discogs_60668,3,17,3,0.17647058823529413
discogs_17064,discogs_17064,3,3,3,1.0
discogs_171,discogs_171,2,2,2,1.0
discogs_17171,discogs_17171,2,3,2,0.6666666666666666
discogs_171893,discogs_8739,2,4,2,0.5
discogs_17196,discogs_17196,3,3,3,1.0
discogs_17245,discogs_17245,3,3,3,1.0
discogs_17258,discogs_17258,2,4,2,0.5
discogs_17266,discogs_67444,2,3,2,0.6666666666666666
discogs_172880,discogs_172880,1,2,1,0.5
discogs_17299,discogs_17299,2,2,2,1.0
discogs_173,discogs_173,2,2,2,1.0
discogs_17311,discogs_17311,2,2,2,1.0
discogs_17316,discogs_17316,3,3,3,1.0
discogs_173214,discogs_49170,3,15,3,0.2
discogs_173409,discogs_74273,2,4,2,0.5
discogs_17352,discogs_17352,3,3,3,1.0
discogs_17365,discogs_17365,2,2,2,1.0
discogs_173815,discogs_28198,2,3,2,0.6666666666666666
discogs_17388,discogs_31814,2,3,2,0.6666666666666666
discogs_17393,discogs_17393,2,2,2,1.0
discogs_17404,discogs_17404,3,3,3,1.0
discogs_174089,discogs_174089,2,2,2,1.0
discogs_17434,discogs_17434,3,3,3,1.0
discogs_174437,lastFM_2442,2,4,2,0.5
discogs_174537,discogs_61057,2,4,2,0.5
discogs_17464,discogs_17464,2,2,2,1.0
discogs_174884,lastFM_74938,2,3,2,0.6666666666666666
discogs_17493,discogs_17493,2,2,2,1.0
discogs_17500,discogs_17500,3,3,3,1.0
discogs_175499,discogs_175499,2,2,2,1.0
discogs_17553,discogs_17553,2,2,2,1.0
discogs_17560,discogs_17560,2,3,2,0.6666666666666666
discogs_175607,lastFM_75188,2,3,2,0.6666666666666666
discogs_17565,discogs_17565,3,3,3,1.0
discogs_17592,discogs_17592,2,2,2,1.0
discogs_176,discogs_176,3,3,3,1.0
discogs_176452,discogs_176452,3,3,3,1.0
discogs_17656,discogs_17656,2,2,2,1.0
discogs_17690,discogs_17690,2,2,2,1.0
discogs_176903,discogs_176903,3,3,3,1.0
discogs_177088,discogs_177088,1,2,1,0.5
discogs_17709,discogs_17709,3,3,3,1.0
discogs_17716,discogs_17716,3,3,3,1.0
discogs_177544,lastFM_81339,2,3,2,0.6666666666666666
discogs_177633,discogs_88029,2,4,2,0.5
discogs_177808,discogs_177808,1,3,1,0.3333333333333333
discogs_17790,discogs_17790,2,3,2,0.6666666666666666
discogs_178,discogs_178,3,4,3,0.75
discogs_17818,discogs_96940,2,3,2,0.6666666666666666
discogs_178646,lastFM_76355,2,3,2,0.6666666666666666
discogs_17869,discogs_17869,2,3,2,0.6666666666666666
discogs_17874,discogs_17874,3,3,3,1.0
discogs_17875,discogs_17875,3,3,3,1.0
discogs_178925,discogs_20479,2,7,2,0.2857142857142857
discogs_17915,discogs_17915,3,3,3,1.0
discogs_179222,lastFM_10485,2,5,2,0.4
discogs_179974,discogs_79337,2,3,2,0.6666666666666666
discogs_180,discogs_180,3,3,3,1.0
discogs_18003,discogs_18003,3,3,3,1.0
discogs_18013,discogs_18013,3,3,3,1.0
discogs_180273,lastFM_77000,2,3,2,0.6666666666666666
discogs_1804,discogs_1804,3,3,3,1.0
discogs_18047,discogs_18047,3,3,3,1.0
discogs_18053,discogs_18053,3,3,3,1.0
discogs_18077,discogs_18077,2,2,2,1.0
discogs_18098,discogs_18098,3,3,3,1.0
discogs_181092,discogs_181092,2,2,2,1.0
discogs_181281,lastFM_77358,2,3,2,0.6666666666666666
discogs_181422,discogs_184703,3,4,3,0.75
discogs_18145,discogs_18145,2,2,2,1.0
discogs_1817,discogs_1817,3,3,3,1.0
discogs_181810,discogs_181810,1,2,1,0.5
discogs_181820,discogs_30086,2,5,2,0.4
discogs_181892,lastFM_77569,2,3,2,0.6666666666666666
discogs_182227,discogs_55433,2,3,2,0.6666666666666666
discogs_18229,discogs_18229,3,3,3,1.0
discogs_1825,discogs_1825,3,3,3,1.0
discogs_182925,discogs_182925,3,3,3,1.0
discogs_18298,discogs_18298,3,3,3,1.0
discogs_183013,discogs_7938,2,4,2,0.5
discogs_183590,discogs_183590,1,2,1,0.5
discogs_18360,discogs_18360,2,3,2,0.6666666666666666
discogs_183673,discogs_183673,1,3,1,0.3333333333333333
discogs_184489,discogs_66079,2,3,2,0.6666666666666666
discogs_18461,discogs_18461,2,2,2,1.0
discogs_18462,discogs_18462,3,5,3,0.6
discogs_18484,discogs_18484,3,3,3,1.0
discogs_18486,discogs_18486,2,2,2,1.0
discogs_18489,discogs_18489,2,2,2,1.0
discogs_18491,discogs_18491,2,2,2,1.0
discogs_184979,lastFM_78755,2,3,2,0.6666666666666666
discogs_18500,discogs_18500,2,4,2,0.5
discogs_18531,discogs_18531,3,7,3,0.42857142857142855
discogs_18532,discogs_18532,1,3,1,0.3333333333333333
discogs_186,discogs_186,2,2,2,1.0
discogs_18641,discogs_18641,2,2,2,1.0
discogs_18675,discogs_18675,3,4,3,0.75
discogs_18677,discogs_18677,2,3,2,0.6666666666666666
discogs_18681,discogs_18681,3,3,3,1.0
discogs_18730,discogs_18730,2,2,2,1.0
discogs_187388,discogs_55765,2,3,2,0.6666666666666666
discogs_18765,discogs_18765,3,4,3,0.75
discogs_187705,discogs_70520,2,3,2,0.6666666666666666
discogs_18797,discogs_52374,3,21,3,0.14285714285714285
discogs_188,discogs_188,2,2,2,1.0
discogs_18850,discogs_18850,3,10,3,0.3
discogs_18875,discogs_18875,3,3,3,1.0
discogs_189,discogs_189,3,6,3,0.5
discogs_18901,discogs_18901,3,3,3,1.0
discogs_18931,discogs_18931,2,2,2,1.0
discogs_189743,lastFM_80564,2,3,2,0.6666666666666666
discogs_18981,discogs_18981,2,2,2,1.0
discogs_18983,discogs_18983,3,3,3,1.0
discogs_18986,discogs_22582,3,6,3,0.5
discogs_19005,discogs_19005,3,3,3,1.0
discogs_19022,discogs_6889,2,4,2,0.5
discogs_19104,discogs_19104,3,3,3,1.0
discogs_191099,discogs_191099,3,3,3,1.0
discogs_1912,discogs_1912,2,2,2,1.0
discogs_19120,discogs_19120,2,2,2,1.0
discogs_191256,lastFM_53240,2,3,2,0.6666666666666666
discogs_1913,discogs_1913,3,3,3,1.0
discogs_19148,discogs_19148,3,3,3,1.0
discogs_19183,discogs_19183,3,3,3,1.0
discogs_19184,discogs_19184,2,2,2,1.0
discogs_191949,discogs_7901,3,4,3,0.75
discogs_192,discogs_192,3,3,3,1.0
discogs_1920,discogs_1920,3,15,3,0.2
discogs_19221,discogs_19221,2,2,2,1.0
discogs_19227,discogs_19227,3,3,3,1.0
discogs_19246,discogs_19246,2,2,2,1.0
discogs_19255,discogs_19255,2,2,2,1.0
discogs_192740,discogs_192740,3,3,3,1.0
discogs_193004,lastFM_81776,2,3,2,0.6666666666666666
discogs_19315,lastFM_9321,2,3,2,0.6666666666666666
discogs_19330,discogs_88523,2,3,2,0.6666666666666666
discogs_19339,discogs_19339,2,2,2,1.0
discogs_193550,discogs_193550,1,2,1,0.5
discogs_19357,discogs_19357,3,4,3,0.75
discogs_193712,lastFM_82014,2,3,2,0.6666666666666666
discogs_194,discogs_194,3,4,3,0.75
discogs_19400,discogs_19400,3,3,3,1.0
discogs_19405,discogs_19405,3,3,3,1.0
discogs_19414,discogs_19414,3,3,3,1.0
discogs_19417,discogs_19417,3,3,3,1.0
discogs_19426,discogs_19426,2,4,2,0.5
discogs_19454,discogs_19454,3,3,3,1.0
discogs_19470,discogs_19470,2,2,2,1.0
discogs_19510,discogs_19510,3,3,3,1.0
discogs_195103,discogs_195103,3,3,3,1.0
discogs_19520,discogs_19520,2,2,2,1.0
discogs_19535,discogs_19535,3,3,3,1.0
discogs_19556,discogs_19556,1,2,1,0.5
discogs_19560,discogs_19560,2,2,2,1.0
discogs_19561,discogs_19561,3,3,3,1.0
discogs_195613,lastFM_82704,2,3,2,0.6666666666666666
discogs_19585,discogs_19585,3,3,3,1.0
discogs_196,discogs_196,2,2,2,1.0
discogs_19604,discogs_19604,3,3,3,1.0
discogs_19605,discogs_19605,3,3,3,1.0
discogs_196116,discogs_25086,2,6,2,0.3333333333333333
discogs_196160,discogs_62583,2,6,2,0.3333333333333333
discogs_19634,discogs_19634,2,2,2,1.0
discogs_1965,discogs_1965,3,3,3,1.0
discogs_19653,discogs_19653,3,3,3,1.0
discogs_19670,discogs_19670,3,3,3,1.0
discogs_197,discogs_197,3,12,3,0.25
discogs_19801,discogs_19801,3,3,3,1.0
discogs_19822,discogs_19822,2,2,2,1.0
discogs_19833,discogs_19833,2,2,2,1.0
discogs_1985,discogs_1985,2,4,2,0.5
discogs_199,discogs_199,2,2,2,1.0
discogs_19909,discogs_19909,2,2,2,1.0
discogs_1992,discogs_1992,2,2,2,1.0
discogs_19936,discogs_19936,2,2,2,1.0
discogs_1997,discogs_1997,3,3,3,1.0
discogs_19986,discogs_19986,2,2,2,1.0
discogs_20019,discogs_20019,3,3,3,1.0
discogs_20081,discogs_20081,2,2,2,1.0
discogs_201,discogs_201,2,2,2,1.0
discogs_20115,discogs_20115,3,3,3,1.0
discogs_2014,discogs_2014,2,2,2,1.0
discogs_202,discogs_202,3,3,3,1.0
discogs_203,discogs_203,3,3,3,1.0
discogs_20315,discogs_20315,3,6,3,0.5
discogs_20352,discogs_20352,3,3,3,1.0
discogs_20414,discogs_20414,2,2,2,1.0
discogs_20465,discogs_20465,3,3,3,1.0
discogs_20506,discogs_20506,2,3,2,0.6666666666666666
discogs_20633,discogs_20633,2,2,2,1.0
discogs_2064,discogs_2064,3,5,3,0.6
discogs_20643,discogs_20643,2,2,2,1.0
discogs_20646,discogs_20646,3,3,3,1.0
discogs_20669,discogs_20669,3,6,3,0.5
discogs_20715,discogs_20715,2,2,2,1.0
discogs_2074,discogs_2074,3,3,3,1.0
discogs_20810,discogs_20810,2,2,2,1.0
discogs_20831,discogs_20831,3,3,3,1.0
discogs_20842,discogs_20842,3,3,3,1.0
discogs_20894,discogs_20894,3,3,3,1.0
discogs_2091,discogs_2091,3,3,3,1.0
discogs_21,discogs_21,2,3,2,0.6666666666666666
discogs_21003,discogs_21003,3,3,3,1.0
discogs_21012,discogs_21012,2,2,2,1.0
discogs_2102,discogs_2102,2,2,2,1.0
discogs_21065,discogs_21065,2,2,2,1.0
discogs_211,discogs_211,2,2,2,1.0
discogs_21112,discogs_21112,2,2,2,1.0
discogs_21136,discogs_21136,2,2,2,1.0
discogs_212,discogs_212,3,3,3,1.0
discogs_21242,discogs_21242,2,2,2,1.0
discogs_21264,discogs_21264,2,2,2,1.0
discogs_2131,discogs_2131,3,6,3,0.5
discogs_21313,discogs_21313,2,2,2,1.0
discogs_21329,lastFM_10307,2,3,2,0.6666666666666666
discogs_21358,discogs_21358,2,2,2,1.0
discogs_21401,discogs_21401,3,3,3,1.0
discogs_21408,discogs_7556,2,3,2,0.6666666666666666
discogs_21468,discogs_21468,2,2,2,1.0
discogs_21532,discogs_21532,2,3,2,0.6666666666666666
discogs_21545,discogs_21545,2,5,2,0.4
discogs_21581,discogs_21581,2,2,2,1.0
discogs_216,discogs_216,2,5,2,0.4
discogs_21616,discogs_21616,2,2,2,1.0
