silver_cluster_id,pipe_cluster_id,name,artist,release-date,release-country,label,genre,duration,n_attributes_correct,fully_correct
discogs_145828,discogs_145828,False,False,True,False,True,True,True,4,False
discogs_146,discogs_146,True,True,True,False,True,True,False,5,False
discogs_146133,discogs_25552,True,True,True,False,False,True,False,4,False
discogs_146210,discogs_146210,True,False,False,False,False,True,False,2,False
discogs_14622,discogs_14622,True,True,True,False,True,True,True,6,False
discogs_14628,discogs_14628,True,True,True,False,True,True,True,6,False
discogs_14629,discogs_14629,False,True,True,True,True,True,True,6,False
discogs_146440,discogs_146440,False,True,True,False,True,True,False,4,False
discogs_146453,lastFM_63999,False,False,True,False,False,False,True,2,False
discogs_1466,discogs_1466,False,True,True,False,True,True,True,5,False
discogs_146684,discogs_146684,True,True,True,True,True,True,True,7,True
discogs_14673,discogs_14673,True,True,True,False,True,True,False,5,False
discogs_146795,discogs_146795,True,False,False,True,True,True,True,5,False
discogs_14688,discogs_14688,True,True,True,False,True,True,False,5,False
discogs_1471,discogs_1471,True,True,True,False,True,True,True,6,False
discogs_147237,discogs_28486,False,True,True,False,True,True,False,4,False
discogs_14737,discogs_14737,True,True,True,False,True,True,True,6,False
discogs_14744,discogs_14744,True,True,False,True,True,True,True,6,False
discogs_147530,discogs_28006,True,False,False,False,False,True,False,2,False
discogs_147592,discogs_147592,False,True,True,True,True,True,False,5,False
discogs_14768,discogs_14768,True,True,False,False,True,True,True,5,False
discogs_14779,discogs_14779,True,False,True,False,True,True,False,4,False
discogs_14780,discogs_14780,False,True,True,False,True,True,True,5,False
discogs_147918,discogs_147918,True,True,True,True,True,True,True,7,True
discogs_147932,discogs_32156,True,True,True,False,False,False,True,4,False
discogs_148,discogs_148,True,True,True,True,True,True,True,7,True
discogs_148039,discogs_148039,False,True,True,True,True,True,True,6,False
discogs_14818,discogs_14818,False,False,True,False,True,True,True,4,False
discogs_148237,discogs_148237,True,False,True,False,True,True,True,5,False
discogs_148267,discogs_148267,True,False,True,False,True,True,False,4,False
discogs_148456,discogs_148456,False,False,True,True,True,True,True,5,False
discogs_14847,discogs_14847,False,True,True,False,True,True,True,5,False
discogs_14877,discogs_14877,False,False,False,,True,True,False,2,False
discogs_148936,discogs_148936,True,False,True,False,True,True,False,4,False
discogs_14898,discogs_14898,True,True,True,False,True,True,True,6,False
discogs_149,discogs_149,False,False,True,False,True,True,True,4,False
discogs_149032,discogs_149032,False,False,True,True,True,True,True,5,False
discogs_14914,discogs_14914,True,False,True,False,True,True,True,5,False
discogs_14928,discogs_14928,True,True,True,False,True,True,True,6,False
discogs_149281,discogs_23073,False,True,True,False,True,True,True,5,False
discogs_149438,discogs_1819,False,False,True,False,True,False,False,2,False
discogs_149482,discogs_77354,True,True,True,False,True,True,True,6,False
discogs_149503,discogs_24399,True,True,True,True,True,True,False,6,False
discogs_14956,discogs_14956,True,True,True,True,True,True,True,7,True
discogs_14959,discogs_14959,False,True,True,True,False,True,False,4,False
discogs_149592,discogs_149592,False,False,True,False,True,True,False,3,False
discogs_14960,discogs_14960,True,False,True,True,True,True,False,5,False
discogs_14971,discogs_14971,True,True,True,False,True,True,False,5,False
discogs_149927,discogs_79808,False,True,True,True,False,True,True,5,False
discogs_149938,discogs_149938,False,True,True,False,True,True,True,5,False
discogs_150079,discogs_150079,False,True,True,False,True,True,True,5,False
discogs_150172,discogs_150172,True,False,True,True,True,True,True,6,False
discogs_150354,discogs_25292,True,False,True,False,True,False,False,3,False
discogs_15040,discogs_15040,True,False,True,False,True,True,True,5,False
discogs_150615,lastFM_65591,True,False,True,False,False,False,True,3,False
discogs_150642,lastFM_65607,True,True,True,False,False,False,True,4,False
discogs_150726,discogs_1799,False,False,True,False,True,False,False,2,False
discogs_15084,discogs_15084,True,True,True,False,True,True,True,6,False
discogs_150976,discogs_150976,True,False,True,False,False,True,False,3,False
discogs_15098,discogs_15098,False,False,True,False,True,True,False,3,False
discogs_151009,discogs_80426,True,True,True,False,True,True,False,5,False
discogs_151032,lastFM_32543,True,True,True,False,False,False,True,4,False
discogs_151192,discogs_151192,False,True,True,False,True,True,True,5,False
discogs_151316,discogs_151316,True,True,True,True,True,True,True,7,True
discogs_151725,discogs_151725,True,False,False,False,True,True,True,4,False
discogs_151835,discogs_36796,False,True,True,True,True,True,False,5,False
discogs_15187,discogs_15187,True,False,True,False,True,True,False,4,False
discogs_15189,discogs_15189,True,True,True,False,True,True,True,6,False
discogs_15215,discogs_15215,False,True,False,True,True,True,True,5,False
discogs_15248,discogs_15248,False,False,True,True,True,True,False,4,False
discogs_15250,discogs_15250,True,True,True,True,True,True,False,6,False
discogs_15262,discogs_15262,True,True,True,True,True,True,True,7,True
discogs_15272,discogs_15272,False,True,True,False,True,True,True,5,False
discogs_15274,discogs_15274,True,True,True,True,True,True,True,7,True
discogs_152970,discogs_152970,True,False,False,False,True,True,False,3,False
discogs_152985,discogs_152985,False,False,True,True,True,True,False,4,False
discogs_15305,discogs_15305,False,True,True,False,True,True,False,4,False
discogs_1531,discogs_5987,False,False,True,False,True,True,True,4,False
discogs_153124,lastFM_66553,False,True,False,False,False,False,False,1,False
discogs_153138,discogs_7874,False,True,True,False,True,True,False,4,False
discogs_15323,discogs_15323,True,True,True,False,True,True,True,6,False
discogs_153301,discogs_153301,True,True,True,True,True,True,True,7,True
discogs_153307,discogs_153308,False,False,True,False,True,True,False,3,False
discogs_15337,discogs_15337,True,True,True,False,True,True,True,6,False
discogs_153493,discogs_85082,False,False,False,False,False,False,False,0,False
discogs_15361,discogs_15361,False,True,True,False,True,True,True,5,False
discogs_153719,discogs_53759,True,True,True,True,True,True,False,6,False
discogs_153730,discogs_153730,True,True,True,False,True,True,False,5,False
discogs_15388,discogs_15388,True,False,True,True,True,True,False,5,False
discogs_15395,discogs_15395,False,True,True,False,True,True,False,4,False
discogs_153956,discogs_153956,False,True,True,True,True,True,False,5,False
discogs_15408,discogs_15408,False,True,True,False,True,True,False,4,False
discogs_154302,discogs_68903,False,True,True,True,True,True,True,6,False
discogs_154333,discogs_26638,False,True,True,False,True,True,False,4,False
discogs_15435,discogs_15435,False,True,True,False,True,True,True,5,False
discogs_15447,discogs_15447,True,False,True,False,True,True,True,5,False
discogs_154844,discogs_67260,True,True,True,True,True,True,True,7,True
discogs_154995,discogs_91863,False,True,True,True,False,True,True,5,False
discogs_15505,discogs_15505,True,True,True,True,True,True,True,7,True
discogs_155054,discogs_155054,True,False,True,True,True,True,True,6,False
discogs_15506,discogs_15506,True,False,True,False,True,True,True,5,False
discogs_15517,discogs_15517,False,True,True,False,True,True,True,5,False
discogs_155234,discogs_68442,False,True,False,False,True,True,True,4,False
discogs_155311,discogs_40782,False,True,True,False,False,False,False,2,False
discogs_155484,discogs_158438,False,False,True,False,False,False,False,1,False
discogs_15580,discogs_15580,True,True,True,False,True,True,True,6,False
discogs_156,discogs_156,True,False,True,False,True,True,False,4,False
discogs_156032,lastFM_67671,False,True,True,True,False,False,False,3,False
discogs_156107,discogs_3465,False,True,True,False,True,True,True,5,False
discogs_156183,discogs_3066,True,True,True,False,True,True,False,5,False
discogs_15638,discogs_15638,False,True,True,False,True,True,False,4,False
discogs_15655,discogs_54232,False,True,False,False,False,False,False,1,False
discogs_15661,discogs_15661,True,True,True,False,True,True,False,5,False
discogs_15662,discogs_15662,True,True,True,False,True,True,True,6,False
discogs_157018,discogs_74557,True,True,True,False,True,True,False,5,False
discogs_15702,discogs_15702,False,False,True,True,True,True,False,4,False
discogs_15707,discogs_15707,False,False,True,False,True,True,False,3,False
discogs_15725,discogs_15725,False,True,True,False,True,True,True,5,False
discogs_157409,discogs_55,True,True,True,False,True,True,True,6,False
discogs_157478,discogs_8077,False,True,True,False,True,True,False,4,False
discogs_1577,discogs_1577,True,True,True,True,True,True,False,6,False
discogs_157710,lastFM_64465,False,True,False,True,False,False,True,3,False
discogs_158131,discogs_158131,True,True,False,False,True,True,False,4,False
discogs_15819,discogs_15819,False,True,True,True,True,True,True,6,False
discogs_158226,discogs_29377,True,False,True,False,False,False,True,3,False
discogs_158465,discogs_57252,False,True,True,False,True,True,False,4,False
discogs_158524,discogs_158524,False,False,False,False,True,True,False,2,False
discogs_15869,discogs_15869,False,False,True,False,True,True,True,4,False
discogs_159,discogs_159,False,True,True,True,True,True,True,6,False
discogs_15939,discogs_15939,True,False,True,True,True,True,True,6,False
discogs_15947,discogs_7525,False,False,True,False,True,True,True,4,False
discogs_15955,discogs_15955,True,True,True,False,True,True,True,6,False
discogs_15964,discogs_15964,False,True,True,False,True,True,True,5,False
discogs_15966,discogs_15966,True,False,True,False,True,True,True,5,False
discogs_15971,discogs_15971,False,True,True,False,False,True,False,3,False
discogs_159719,discogs_91138,True,True,True,True,False,True,False,5,False
discogs_15986,discogs_15986,True,True,True,True,True,True,True,7,True
discogs_159888,discogs_28536,False,False,True,False,False,True,True,3,False
discogs_16001,discogs_16001,False,True,True,False,True,True,True,5,False
discogs_16005,discogs_16005,True,True,True,False,True,True,False,5,False
discogs_16062,discogs_16062,False,False,False,False,False,True,False,1,False
discogs_160628,discogs_56545,True,True,True,True,True,False,False,5,False
discogs_16093,discogs_16093,True,True,True,False,True,True,False,5,False
discogs_161,discogs_161,True,False,True,True,True,True,False,5,False
discogs_161188,discogs_83767,True,False,True,True,True,True,False,5,False
discogs_16131,discogs_16131,False,False,True,False,True,True,True,4,False
discogs_16143,discogs_16143,True,True,True,True,True,True,True,7,True
discogs_16155,discogs_16155,True,True,True,True,True,True,True,7,True
discogs_16168,discogs_16168,True,True,True,False,True,True,False,5,False
discogs_16188,discogs_16188,True,True,False,False,True,True,True,5,False
discogs_161924,discogs_161924,True,True,True,True,True,True,True,7,True
discogs_16197,discogs_16197,True,True,True,True,True,True,True,7,True
discogs_161995,discogs_161995,False,True,True,True,True,True,False,5,False
discogs_16205,discogs_16205,True,True,False,True,True,True,False,5,False
discogs_16218,discogs_16218,False,False,False,False,True,True,True,3,False
discogs_16242,discogs_16242,True,True,True,True,True,True,False,6,False
discogs_16262,discogs_16262,False,True,True,False,True,True,False,4,False
discogs_16269,discogs_16269,True,False,True,False,True,True,False,4,False
discogs_162715,discogs_162715,True,False,False,False,True,True,False,3,False
discogs_16286,discogs_16286,False,True,True,False,True,True,False,4,False
discogs_16289,discogs_16289,True,True,True,False,True,True,False,5,False
discogs_16322,discogs_16322,False,False,True,False,True,True,False,3,False
discogs_163380,discogs_163380,False,True,True,True,True,True,True,6,False
discogs_16342,discogs_16342,True,True,True,True,True,True,False,6,False
discogs_1635,discogs_1635,True,True,True,False,True,True,True,6,False
discogs_16351,discogs_16351,True,True,True,True,True,True,False,6,False
discogs_16359,discogs_16359,True,True,True,False,True,True,True,6,False
discogs_1636,discogs_55179,True,True,True,False,True,True,True,6,False
discogs_164179,discogs_164179,True,True,False,False,True,True,False,4,False
discogs_16437,discogs_16437,False,False,True,False,True,True,True,4,False
discogs_164396,discogs_9454,True,True,True,True,True,True,True,7,True
discogs_164542,discogs_21474,True,True,True,False,True,True,False,5,False
discogs_164686,discogs_164686,True,True,True,False,True,True,False,5,False
discogs_164861,discogs_63470,False,True,True,False,True,True,False,4,False
discogs_1650,discogs_1650,True,True,True,True,False,True,False,5,False
discogs_16530,discogs_16530,False,True,True,False,True,True,True,5,False
discogs_165390,discogs_6950,True,False,True,False,False,True,False,3,False
discogs_16548,discogs_16548,True,False,True,True,True,True,False,5,False
discogs_16570,discogs_16570,False,True,True,True,True,True,True,6,False
discogs_166068,discogs_166068,True,True,True,True,True,True,True,7,True
discogs_16634,discogs_16634,True,True,True,True,True,True,True,7,True
discogs_16635,discogs_16635,True,True,True,True,True,True,False,6,False
discogs_166352,discogs_166352,True,True,True,False,True,True,True,6,False
discogs_166382,lastFM_67034,False,False,,,False,False,True,1,False
discogs_16649,discogs_16649,False,False,True,True,True,True,False,4,False
discogs_166533,discogs_166533,True,True,True,False,True,True,True,6,False
discogs_16686,discogs_16686,True,False,True,False,True,True,True,5,False
discogs_16687,discogs_16687,True,True,True,False,True,True,True,6,False
discogs_167,discogs_167,False,True,True,False,True,True,False,4,False
discogs_1670,discogs_1670,True,True,True,True,False,True,True,6,False
discogs_16700,discogs_16700,True,True,True,True,True,True,True,7,True
discogs_16707,discogs_16707,True,True,True,False,True,True,True,6,False
discogs_16729,discogs_16729,True,True,False,True,True,True,False,5,False
discogs_167341,discogs_167341,True,True,False,False,True,True,False,4,False
discogs_16739,discogs_16739,False,True,True,True,True,True,True,6,False
discogs_16764,discogs_16764,True,False,True,False,True,True,True,5,False
discogs_167688,discogs_72163,True,True,False,False,False,False,False,2,False
discogs_16813,discogs_16813,False,True,True,True,True,True,True,6,False
discogs_1683,discogs_1683,True,False,True,False,True,True,False,4,False
discogs_168351,discogs_168351,True,True,True,True,True,True,False,6,False
discogs_168523,discogs_67932,True,False,False,True,False,False,False,2,False
discogs_168588,lastFM_72401,True,True,True,True,False,False,True,5,False
discogs_16863,discogs_16863,False,True,True,False,True,True,False,4,False
discogs_168759,discogs_168759,False,False,True,True,True,True,True,5,False
discogs_168814,discogs_64936,False,False,True,False,False,False,False,1,False
discogs_16887,discogs_16887,False,False,True,False,True,True,True,4,False
discogs_16925,discogs_16925,True,True,True,False,True,True,False,5,False
discogs_169508,lastFM_51055,True,False,True,True,False,False,False,3,False
discogs_16958,discogs_16958,False,True,False,True,True,True,True,5,False
discogs_169673,discogs_4114,False,False,False,False,False,False,True,1,False
discogs_16974,discogs_16974,False,True,False,False,True,True,True,4,False
discogs_169761,discogs_169761,False,False,True,True,True,True,True,5,False
discogs_16985,discogs_16985,True,False,False,True,True,True,True,5,False
discogs_169896,discogs_169896,True,True,True,False,True,True,True,6,False
discogs_16995,discogs_16995,True,True,True,True,True,True,False,6,False
discogs_17,discogs_17,True,True,True,False,True,True,True,6,False
discogs_17008,discogs_17008,True,True,True,False,True,True,False,5,False
discogs_17046,discogs_60668,True,False,False,False,False,False,False,1,False
discogs_17064,discogs_17064,False,False,True,False,True,True,True,4,False
discogs_171,discogs_171,False,True,True,False,True,True,True,5,False
discogs_17171,discogs_17171,True,True,False,True,False,True,True,5,False
discogs_171893,discogs_8739,True,True,True,False,True,True,False,5,False
discogs_17196,discogs_17196,False,True,False,True,True,True,False,4,False
discogs_17245,discogs_17245,True,True,True,False,True,True,False,5,False
discogs_17258,discogs_17258,False,False,True,True,True,True,True,5,False
discogs_17266,discogs_67444,False,True,True,False,True,False,False,3,False
discogs_172880,discogs_172880,True,True,False,False,True,True,True,5,False
discogs_17299,discogs_17299,True,True,True,False,True,True,True,6,False
discogs_173,discogs_173,True,True,True,True,True,True,True,7,True
discogs_17311,discogs_17311,True,True,True,False,True,True,True,6,False
discogs_17316,discogs_17316,True,True,True,False,True,True,True,6,False
discogs_173214,discogs_49170,True,False,False,False,False,False,False,1,False
discogs_173409,discogs_74273,False,True,True,True,True,True,False,5,False
discogs_17352,discogs_17352,True,False,False,True,True,True,True,5,False
discogs_17365,discogs_17365,False,True,True,False,True,True,True,5,False
discogs_173815,discogs_28198,True,True,True,True,True,True,False,6,False
discogs_17388,discogs_31814,False,True,True,True,False,True,True,5,False
discogs_17393,discogs_17393,False,True,False,False,True,True,True,4,False
discogs_17404,discogs_17404,True,True,True,True,True,True,True,7,True
discogs_174089,discogs_174089,True,True,True,False,True,True,True,6,False
discogs_17434,discogs_17434,True,True,True,False,True,True,False,5,False
discogs_174437,lastFM_2442,True,True,True,False,False,False,True,4,False
discogs_174537,discogs_61057,False,True,True,False,True,True,True,5,False
discogs_17464,discogs_17464,True,True,True,False,True,True,False,5,False
discogs_174884,lastFM_74938,False,False,True,False,False,False,False,1,False
discogs_17493,discogs_17493,True,True,False,False,True,True,True,5,False
discogs_17500,discogs_17500,False,True,True,True,True,True,False,5,False
discogs_175499,discogs_175499,False,False,True,False,True,True,True,4,False
discogs_17553,discogs_17553,False,False,True,False,True,True,True,4,False
discogs_17560,discogs_17560,False,True,True,False,False,True,True,4,False
discogs_175607,lastFM_75188,False,True,True,False,False,False,True,3,False
discogs_17565,discogs_17565,False,False,True,False,True,True,False,3,False
discogs_17592,discogs_17592,False,True,True,False,True,True,True,5,False
discogs_176,discogs_176,True,True,True,False,True,True,True,6,False
discogs_176452,discogs_176452,False,False,True,False,True,True,False,3,False
discogs_17656,discogs_17656,True,True,True,True,True,True,False,6,False
discogs_17690,discogs_17690,True,True,True,False,True,True,True,6,False
discogs_176903,discogs_176903,True,False,True,False,True,True,False,4,False
discogs_177088,discogs_177088,True,True,True,False,True,True,True,6,False
discogs_17709,discogs_17709,True,False,True,True,True,True,True,6,False
discogs_17716,discogs_17716,True,True,True,True,True,True,False,6,False
discogs_177544,lastFM_81339,True,True,True,False,False,False,False,3,False
discogs_177633,discogs_88029,True,True,True,False,False,True,False,4,False
discogs_177808,discogs_177808,True,False,False,False,True,True,False,3,False
discogs_17790,discogs_17790,True,True,True,False,True,True,False,5,False
discogs_178,discogs_178,False,False,True,False,True,True,False,3,False
discogs_17818,discogs_96940,False,True,True,True,True,True,True,6,False
discogs_178646,lastFM_76355,False,False,True,False,False,False,True,2,False
discogs_17869,discogs_17869,False,True,True,True,True,True,True,6,False
discogs_17874,discogs_17874,True,True,True,False,True,True,False,5,False
discogs_17875,discogs_17875,True,False,True,False,True,True,False,4,False
discogs_178925,discogs_20479,False,False,True,False,False,True,True,3,False
discogs_17915,discogs_17915,False,True,True,False,True,True,False,4,False
discogs_179222,lastFM_10485,False,True,True,False,False,False,False,2,False
discogs_179974,discogs_79337,True,True,True,True,False,False,True,5,False
discogs_180,discogs_180,False,False,False,False,True,True,False,2,False
discogs_18003,discogs_18003,True,True,True,True,True,True,True,7,True
discogs_18013,discogs_18013,True,True,True,True,True,True,True,7,True
discogs_180273,lastFM_77000,False,True,True,False,False,False,True,3,False
discogs_1804,discogs_1804,True,True,True,False,True,True,True,6,False
discogs_18047,discogs_18047,False,True,True,False,True,True,False,4,False
discogs_18053,discogs_18053,False,True,True,False,True,True,True,5,False
discogs_18077,discogs_18077,True,True,True,False,True,True,True,6,False
discogs_18098,discogs_18098,False,False,True,True,True,True,False,4,False
discogs_181092,discogs_181092,True,True,True,True,True,True,False,6,False
discogs_181281,lastFM_77358,False,False,True,False,False,False,False,1,False
discogs_181422,discogs_184703,False,False,True,False,True,True,False,3,False
discogs_18145,discogs_18145,True,True,True,True,True,True,False,6,False
discogs_1817,discogs_1817,True,True,True,True,True,True,False,6,False
discogs_181810,discogs_181810,False,False,False,False,True,True,True,3,False
discogs_181820,discogs_30086,True,True,True,False,False,True,True,5,False
discogs_181892,lastFM_77569,True,False,True,False,False,False,False,2,False
discogs_182227,discogs_55433,True,True,True,False,True,True,True,6,False
discogs_18229,discogs_18229,True,True,True,False,True,True,False,5,False
discogs_1825,discogs_1825,False,True,False,False,True,True,False,3,False
discogs_182925,discogs_182925,True,True,False,False,True,True,False,4,False
discogs_18298,discogs_18298,True,False,True,False,True,True,False,4,False
discogs_183013,discogs_7938,False,True,True,False,True,True,True,5,False
discogs_183590,discogs_183590,True,False,False,False,True,True,True,4,False
discogs_18360,discogs_18360,True,True,True,False,True,True,True,6,False
discogs_183673,discogs_183673,True,False,False,False,True,True,False,3,False
discogs_184489,discogs_66079,False,True,False,False,False,False,False,1,False
discogs_18461,discogs_18461,False,True,True,False,True,True,False,4,False
discogs_18462,discogs_18462,False,True,True,True,True,True,False,5,False
discogs_18484,discogs_18484,True,True,True,True,True,True,True,7,True
discogs_18486,discogs_18486,True,True,True,False,True,True,True,6,False
discogs_18489,discogs_18489,False,True,True,False,True,True,False,4,False
discogs_18491,discogs_18491,True,True,True,False,True,True,True,6,False
discogs_184979,lastFM_78755,False,True,False,True,False,False,True,3,False
discogs_18500,discogs_18500,True,True,True,False,False,True,False,4,False
discogs_18531,discogs_18531,False,False,True,False,True,True,False,3,False
discogs_18532,discogs_18532,True,True,False,False,True,True,True,5,False
discogs_186,discogs_186,True,True,True,False,True,True,True,6,False
discogs_18641,discogs_18641,False,True,True,False,True,True,True,5,False
discogs_18675,discogs_18675,True,True,True,True,False,True,False,5,False
discogs_18677,discogs_18677,False,True,True,False,True,True,True,5,False
discogs_18681,discogs_18681,False,True,True,False,True,True,True,5,False
discogs_18730,discogs_18730,False,True,True,False,True,True,True,5,False
discogs_187388,discogs_55765,False,True,True,False,False,True,False,3,False
discogs_18765,discogs_18765,False,True,True,True,True,True,True,6,False
discogs_187705,discogs_70520,True,True,True,False,True,True,True,6,False
discogs_18797,discogs_52374,True,False,False,False,False,False,False,1,False
discogs_188,discogs_188,False,True,False,True,True,True,True,5,False
discogs_18850,discogs_18850,False,True,True,False,True,True,False,4,False
discogs_18875,discogs_18875,False,True,True,True,True,True,True,6,False
discogs_189,discogs_189,False,True,True,False,True,True,True,5,False
discogs_18901,discogs_18901,True,True,True,True,True,True,False,6,False
discogs_18931,discogs_18931,False,True,True,False,True,True,True,5,False
discogs_189743,lastFM_80564,True,False,True,False,False,False,False,2,False
discogs_18981,discogs_18981,False,True,True,True,True,True,True,6,False
discogs_18983,discogs_18983,True,False,False,True,True,True,False,4,False
discogs_18986,discogs_22582,False,True,False,False,False,True,False,2,False
discogs_19005,discogs_19005,True,False,True,False,True,True,True,5,False
discogs_19022,discogs_6889,False,True,True,False,True,True,True,5,False
discogs_19104,discogs_19104,False,False,True,True,True,True,False,4,False
discogs_191099,discogs_191099,True,False,True,False,True,True,False,4,False
discogs_1912,discogs_1912,True,True,True,False,True,True,True,6,False
discogs_19120,discogs_19120,True,False,True,False,True,True,True,5,False
discogs_191256,lastFM_53240,True,False,True,False,False,False,False,2,False
discogs_1913,discogs_1913,False,True,True,False,True,True,True,5,False
discogs_19148,discogs_19148,False,True,True,True,True,True,False,5,False
discogs_19183,discogs_19183,True,True,True,True,True,True,False,6,False
discogs_19184,discogs_19184,True,True,True,True,True,True,False,6,False
discogs_191949,discogs_7901,True,True,False,True,False,True,False,4,False
discogs_192,discogs_192,False,True,True,True,True,True,False,5,False
discogs_1920,discogs_1920,False,False,False,True,False,True,True,3,False
discogs_19221,discogs_19221,True,True,True,False,True,True,True,6,False
discogs_19227,discogs_19227,False,True,False,False,True,True,False,3,False
discogs_19246,discogs_19246,False,True,False,False,True,True,False,3,False
discogs_19255,discogs_19255,False,True,True,False,True,True,True,5,False
discogs_192740,discogs_192740,False,False,True,False,True,True,True,4,False
discogs_193004,lastFM_81776,True,True,True,True,False,False,True,5,False
discogs_19315,lastFM_9321,True,True,True,False,False,False,True,4,False
discogs_19330,discogs_88523,True,True,True,False,True,False,True,5,False
discogs_19339,discogs_19339,True,True,True,True,True,True,True,7,True
discogs_193550,discogs_193550,True,True,False,False,True,True,False,4,False
discogs_19357,discogs_19357,False,False,False,False,True,True,False,2,False
discogs_193712,lastFM_82014,False,True,True,True,False,False,False,3,False
discogs_194,discogs_194,False,True,True,False,True,True,False,4,False
discogs_19400,discogs_19400,True,True,True,False,True,True,True,6,False
discogs_19405,discogs_19405,False,False,True,False,True,True,True,4,False
discogs_19414,discogs_19414,True,False,True,True,True,True,False,5,False
discogs_19417,discogs_19417,True,False,True,False,True,True,False,4,False
discogs_19426,discogs_19426,True,False,False,False,True,True,False,3,False
discogs_19454,discogs_19454,False,False,True,True,True,True,True,5,False
discogs_19470,discogs_19470,True,True,True,True,True,True,True,7,True
discogs_19510,discogs_19510,True,True,True,False,True,True,True,6,False
discogs_195103,discogs_195103,True,False,True,True,True,True,True,6,False
discogs_19520,discogs_19520,False,True,True,True,True,True,True,6,False
discogs_19535,discogs_19535,False,True,True,True,True,True,False,5,False
discogs_19556,discogs_19556,True,True,False,False,True,True,True,5,False
discogs_19560,discogs_19560,True,True,True,True,True,True,True,7,True
discogs_19561,discogs_19561,False,False,True,False,True,True,False,3,False
discogs_195613,lastFM_82704,False,True,True,False,False,False,False,2,False
discogs_19585,discogs_19585,False,False,True,False,True,True,True,4,False
discogs_196,discogs_196,True,False,True,False,True,True,True,5,False
discogs_19604,discogs_19604,True,True,False,False,True,True,True,5,False
discogs_19605,discogs_19605,False,True,True,True,True,True,True,6,False
discogs_196116,discogs_25086,False,True,True,True,True,True,False,5,False
discogs_196160,discogs_62583,True,True,True,True,False,True,False,5,False
discogs_19634,discogs_19634,True,True,True,True,True,True,False,6,False
discogs_1965,discogs_1965,True,False,True,False,True,True,False,4,False
discogs_19653,discogs_19653,True,False,True,True,True,True,False,5,False
discogs_19670,discogs_19670,True,True,True,False,True,True,True,6,False
discogs_197,discogs_197,False,False,True,False,False,True,False,2,False
discogs_19801,discogs_19801,True,False,True,False,True,True,False,4,False
discogs_19822,discogs_19822,True,True,False,True,True,True,True,6,False
discogs_19833,discogs_19833,True,True,True,True,True,True,False,6,False
discogs_1985,discogs_1985,False,False,True,True,True,True,True,5,False
discogs_199,discogs_199,True,True,True,False,True,True,True,6,False
discogs_19909,discogs_19909,False,True,True,False,True,True,False,4,False
discogs_1992,discogs_1992,True,True,False,True,True,True,True,6,False
discogs_19936,discogs_19936,True,False,True,True,True,True,True,6,False
discogs_1997,discogs_1997,True,True,True,True,True,True,True,7,True
discogs_19986,discogs_19986,True,True,True,False,True,True,True,6,False
discogs_20019,discogs_20019,False,True,True,True,True,True,False,5,False
discogs_20081,discogs_20081,False,False,False,True,True,True,False,3,False
discogs_201,discogs_201,True,True,True,False,True,True,True,6,False
discogs_20115,discogs_20115,True,True,False,True,True,True,False,5,False
discogs_2014,discogs_2014,True,True,True,False,True,True,True,6,False
discogs_202,discogs_202,True,False,True,True,True,True,True,6,False
discogs_203,discogs_203,True,True,True,False,True,True,True,6,False
discogs_20315,discogs_20315,True,False,True,False,True,True,True,5,False
discogs_20352,discogs_20352,False,False,True,False,True,True,False,3,False
discogs_20414,discogs_20414,True,False,True,True,True,True,True,6,False
discogs_20465,discogs_20465,False,False,True,False,True,True,True,4,False
discogs_20506,discogs_20506,False,True,True,False,True,True,False,4,False
discogs_20633,discogs_20633,True,True,True,False,True,True,False,5,False
discogs_2064,discogs_2064,False,False,True,True,True,True,False,4,False
discogs_20643,discogs_20643,True,True,True,False,True,True,True,6,False
discogs_20646,discogs_20646,True,True,True,False,True,True,False,5,False
discogs_20669,discogs_20669,False,False,False,False,False,True,False,1,False
discogs_20715,discogs_20715,True,True,True,False,True,True,False,5,False
discogs_2074,discogs_2074,True,True,True,False,True,True,False,5,False
discogs_20810,discogs_20810,True,False,True,False,True,True,True,5,False
discogs_20831,discogs_20831,True,False,True,True,True,True,True,6,False
discogs_20842,discogs_20842,True,True,True,True,True,True,True,7,True
discogs_20894,discogs_20894,False,False,True,False,True,True,False,3,False
discogs_2091,discogs_2091,True,False,True,True,True,True,False,5,False
discogs_21,discogs_21,False,True,True,False,True,True,True,5,False
discogs_21003,discogs_21003,True,False,True,False,True,True,False,4,False
discogs_21012,discogs_21012,False,True,True,False,True,True,True,5,False
discogs_2102,discogs_2102,True,True,True,False,True,True,False,5,False
discogs_21065,discogs_21065,False,True,True,True,True,True,True,6,False
discogs_211,discogs_211,True,True,True,False,True,True,True,6,False
discogs_21112,discogs_21112,False,True,True,True,True,True,True,6,False
discogs_21136,discogs_21136,False,True,True,True,True,True,True,6,False
discogs_212,discogs_212,True,True,True,False,True,True,True,6,False
discogs_21242,discogs_21242,True,True,True,False,True,True,True,6,False
discogs_21264,discogs_21264,True,True,False,True,True,True,True,6,False
discogs_2131,discogs_2131,False,False,True,True,False,True,False,3,False
discogs_21313,discogs_21313,True,True,True,False,True,True,True,6,False
discogs_21329,lastFM_10307,False,True,True,True,False,False,True,4,False
discogs_21358,discogs_21358,True,True,True,False,True,True,True,6,False
discogs_21401,discogs_21401,True,False,True,False,True,True,True,5,False
discogs_21408,discogs_7556,False,False,True,False,True,False,False,2,False
