id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
products_2_18197417,Gigabyte,Gigabyte NVIDIA GeForce RTX 2060 SUPER 8GB WINDFORCE OC Turing Graphics Card,"Gigabyte GeForce RTX 2060 SUPER WINDFORCE OC 8GB GDDR6 Ray-Tracing Graphics Card, 2176 Core, 1470MHz GPU, 1680MHz Boost",369.49,GBP,1391915.0,https://www.scan.co.uk/products/gigabyte-geforce-rtx-2060-super-windforce-oc-8gb-gddr6-ray-tracing-graphics-card-2176-core-1680mhz-b,"Gigabyte NVIDIA GeForce RTX 2060 SUPER 8GB WINDFORCE OC Turing Graphics Card. Description: Gigabyte GeForce RTX 2060 SUPER WINDFORCE OC 8GB GDDR6 Ray-Tracing Graphics Card, 2176 Core, 1470MHz GPU, 1680MHz Boost",GeForce RTX 2060 SUPER 8GB WINDFORCE OC,GV-N206SWF2OC-8GD,GPU,,,,,,,,40.0,265.0,121.0,,,,,
products_2_13171458,Powercolor,PowerColor RX5700XT 8G 256B GDDR6,"3xDP,HDMI,PCIE 4.0,","4,101.33",TRY,1394227.0,https://www.turtechstore.com/powercolor-rx5700xt-8g-256b-gddr6,"PowerColor RX5700XT 8G 256B GDDR6. Description: 3xDP,HDMI,PCIE 4.0,",RX5700XT 8G 256B GDDR6,,GPU,Radeon RX 5700 XT,8.0 GB,,,,PCIe 4.0,,,,,,,,,
products_2_55013364,Gigabyte,Graphics Card | GIGABYTE | NVIDIA GeForce GTX 1050 TI | 4 GB | 128 bit | PCIE 3.0 16x | GDDR5 | Memory 7008 MHz | GPU 1316 MHz | Dual Slot Fansink | 1xDVI | 1xHDMI | 1xDisplayPort | GV-N105TOC-4GD,Powered by GeForce® GTX 1050 TiIntegrated with 4GB GDDR5 128bit memoryWINDFORCE 2X with Blade Fan DesignSupport up to 8K display 60HzChipset NVIDIA GeForce GTX 1050 TI Graphics memory size 4 GB Memory bus 128 bit Graphics connector PCIE 3.0 16x Graphics memory type GDDR5 Memory clock 7008 MHz GPU clock 1316 MHz GPU boost clock 1430 MHz Max resolution 7680x4320 Cooling system Dual Slot Fansink DVI 1 HDMI 1 DisplayPort 1 Shipping box quantity 1 Unit Brutto Volume 0.003407 cubm Unit Net Weight 0.6 kg Unit Gross Weight 0.69 kg,153.3,EUR,140425.0,https://www.707.lv/datortehnika/datoru-komponentes/grafiskas-video-kartes/graphics-card-gigabyte-nvidia-geforce-gtx-1050-ti-4-gb-128-bit-pcie-3.0-16x-gddr5-memory-7008-mhz-gpu-1316-mhz-dual-slot-fansink-1xdvi-1xhdmi-1xdisplayport-gv-n105toc-4gd/?sl=lv,Graphics Card | GIGABYTE | NVIDIA GeForce GTX 1050 TI | 4 GB | 128 bit | PCIE 3.0 16x | GDDR5 | Memory 7008 MHz | GPU 1316 MHz | Dual Slot Fansink | 1xDVI | 1xHDMI | 1xDisplayPort | GV-N105TOC-4GD. Description: Powered by GeForce® GTX 1050 TiIntegrated with 4GB GDDR5 128bit memoryWINDFORCE 2X with Blade Fan DesignSupport up to 8K display @60HzChipset NVIDIA GeForce GTX 1050 TI Graphics memory size 4 GB Memory bus 128 bit Graphics connector PCIE 3.0 16x Graphics memory type GDDR5 Memory clock 7008 MHz GPU clock 1316 MHz GPU boost clock 1430 MHz Max resolution 7680x4320 Cooling system Dual Slot Fansink DVI 1 HDMI 1 DisplayPort 1 Shipping box quantity 1 Unit Brutto Volume 0.003407 cubm Unit Net Weight 0.6 kg Unit Gross Weight 0.69 kg,NVIDIA GeForce GTX 1050 TI,GV-N105TOC-4GD,GPU,GeForce GTX 1050 Ti,4.0 GB,,,,PCI Express x16,,,,,600.0000000000001,,GDDR5,,
products_2_54337235,Gigabyte,Gigabyte nVidia Geforce GT710 2GB Graphics Card 4K D-SUB Low Profile,Grab a deal on Gigabyte nVidia Geforce GT710 2GB Graphics Card 4K D-SUB Low Profile . This is a popular Bestseller from the Gigabyte collection. Quick delivery.,52.0,AUD,1404912.0,https://www.megasavershop.com/gigabyte-nvidia-geforce-gt710-2gb-graphics-card-4k-d-sub-low-profile.html,Gigabyte nVidia Geforce GT710 2GB Graphics Card 4K D-SUB Low Profile. Description: Grab a deal on Gigabyte nVidia Geforce GT710 2GB Graphics Card 4K D-SUB Low Profile . This is a popular Bestseller from the Gigabyte collection. Quick delivery.,Geforce GT710 2GB Graphics Card 4K D-SUB Low Profile,GV-N710D5-2GIL,GPU,GeForce GT 710,2.0 GB,,,,PCI Express x8,,,,,,,GDDR5,,Low Profile
products_2_49222969,Gigabyte,"GeForce GT 1030 Low Profile 2G, 1227 - 1506MHz, 2GB GDDR5, Graphics Card","GeForce GT 1030 Low Profile 2G, 1227 - 1506MHz, 2GB GDDR5, Graphics Card",98.88,USD,1416690.0,https://www.avadirect.com/GeForce-GT-1030-Low-Profile-2G-1227-1506MHz-2GB-GDDR5-Graphics-Card/Product/11329984,"GeForce GT 1030 Low Profile 2G, 1227 - 1506MHz, 2GB GDDR5, Graphics Card. Description: GeForce GT 1030 Low Profile 2G, 1227 - 1506MHz, 2GB GDDR5, Graphics Card",GeForce GT 1030 Low Profile 2G,GV-N1030SL-2GL,GPU,GeForce GT 1030,2.0 GB,,,,PCI Express x16,,147.0,149.9,,230.0,,GDDR5,,Low Profile
products_2_55419504,Lacie,"LaCie 1TB Rugged Mini USB 3.0 2.5"" 5400RPM Hard Drive","LaCie 1TB Rugged Mini USB 3.0 2.5"" 5400RPM Hard Drive",67.52,GBP,1416702.0,https://shop.bt.com/products/lacie-1tb-rugged-mini-usb-3-0-2-5--5400rpm-hard-drive-lac301558-7M6P.html,"LaCie 1TB Rugged Mini USB 3.0 2.5"" 5400RPM Hard Drive. Description: LaCie 1TB Rugged Mini USB 3.0 2.5"" 5400RPM Hard Drive",Rugged Mini,LAC301558,HDD,,,"1,000.0 GB",,,USB 3.0,,,,,,,,Orange,2.5-inch
products_2_72789533,ADATA,XPG GAMMIX S5 AGAMMIXS5-1TT-C 1 TB Solid State Drive - M.2 2280 Internal - PCI Express NVMe (PCI Express NVMe 3.0 x4),"Boot, load, and transfer faster with the XPG GAMMIX S5 PCIe Gen3x4 M.2 2280 solid state drive (SSD). With support for NVMe 1.3 and equipped with 3D NAND Flash, it offers up to 4 times faster performance than SATA SSDs and up to 2TB of capacity. What's more, the GAMMIX S5 sports excellent heat dissipation capability with a built-in heatsink that can cool things down by up to 10°C. A Cool Heatsink A slender, black heatsink with a hairline-brushed finish makes the GAMMIX S5 look and stay cool. Compared to M.2 SSDs without a heatsink, the GAMMIX S5 is up to 10°C cooler, offering enhanced system stability. Performance Meets Durability Up to 4 times faster than SATA : Read/write speeds of up to 2100/1500MB/s NVMe 1.3 support 3D NAND Flash : Higher capacity, durability, and power efficiency M.2 2280 Form Factor : Supports the latest Intel and AMD platforms and offers easy cable-free installation Speed Wins Battles",135.95,USD,1421697.0,https://www.antonline.com/Adata/Computers/Storage_Components/Storage_Drives/Hard_Drives+Solid_State_Drives/1398347,"XPG GAMMIX S5 AGAMMIXS5-1TT-C 1 TB Solid State Drive - M.2 2280 Internal - PCI Express NVMe (PCI Express NVMe 3.0 x4). Description: Boot, load, and transfer faster with the XPG GAMMIX S5 PCIe Gen3x4 M.2 2280 solid state drive (SSD). With support for NVMe 1.3 and equipped with 3D NAND Flash, it offers up to 4 times faster performance than SATA SSDs and up to 2TB of capacity. What's more, the GAMMIX S5 sports excellent heat dissipation capability with a built-in heatsink that can cool things down by up to 10°C. A Cool Heatsink A slender, black heatsink with a hairline-brushed finish makes the GAMMIX S5 look and stay cool. Compared to M.2 SSDs without a heatsink, the GAMMIX S5 is up to 10°C cooler, offering enhanced system stability. Performance Meets Durability Up to 4 times faster than SATA : Read/write speeds of up to 2100/1500MB/s NVMe 1.3 support 3D NAND Flash : Higher capacity, durability, and power efficiency M.2 2280 Form Factor : Supports the latest Intel and AMD platforms and offers easy cable-free installation Speed Wins Battles",XPG GAMMIX S5,AGAMMIXS5-1TT-C,SSD,,,,2100.0 MB/s,1500.0 MB/s,PCI Express x4,NVMe,22.0,80.0,3.7,11.2,,,black,M.2 2280
products_2_87579134,Seagate,ST8000NM0075 Seagate Exos 7E8 8TB 7.2K RPM SAS-12GBPS Dual Port 256MB Buffer 512E 3.5inch Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.,"The Seagate Enterprise Capacity 3.5 HDD delivers high capacity without sacrificing performance for reliable access to bulk storage of unstructured data. High capacity storage for multi-drive chassis requires predictable and reliable performance. The Enterprise Capacity 3.5 HDD is built to support enterprise-class near line workloads of up to 550TB per year, which is up to 10x the rated workload of desktop HDDs. Clearly, the Enterprise Capacity 3.5 HDD can help to ensure that you meet your rigorous bulk storage SLAs. Choose from 12Gb/s SAS or SATA 6Gb/s interfaces for easy integration into existing platforms.",289.99,USD,1442175.0,https://www.andypemberton.com/product/seagate-enterprise-capacity-3-5-hdd-8tb-7200rpm-12gb-s-sas-256-mb-cache-internal-bare-drive-st8000nm0075,"Seagate Enterprise Capacity 3.5 HDD 8TB 7200RPM 12Gb/s SAS 256 MB Cache Internal Bare Drive ST8000NM0075. Description: The Seagate Enterprise Capacity 3.5 HDD delivers high capacity without sacrificing performance for reliable access to bulk storage of unstructured data. High capacity storage for multi-drive chassis requires predictable and reliable performance. The Enterprise Capacity 3.5 HDD is built to support enterprise-class near line workloads of up to 550TB per year, which is up to 10x the rated workload of desktop HDDs. Clearly, the Enterprise Capacity 3.5 HDD can help to ensure that you meet your rigorous bulk storage SLAs. Choose from 12Gb/s SAS or SATA 6Gb/s interfaces for easy integration into existing platforms.",Exos 7E8,sT8000NM0075,HDD,,,"8,000.0 GB",,,SAS,SAS,,,,,3.5 inch,,,
products_2_66310001,Western Digital,"WD Blue 2TB 2.5\"" 7mm Solid State Drive/SSD","WDS200T2B0A, WD Blue 2TB SSD, 3D NAND, Read Speed: 560MB/Sec, Write Speed: 530MB/Sec, 95k/84K IOPS Warranty: 3 Years",206.27,GBP,1455368.0,https://www.novatech.co.uk/products/wd-blue-2tb-2-5-inch-7mm-solid-state-drivessd/wds200t2b0a.html,"Western Digital Blue 3D NAND 2.5\"" 2TB SATA III Solid State Drive. Description: Enormous 2TB storage capacity With Super Rapid performance due to it's SATA III interface and super Quick 560Mbps read speed .",WD Blue 3D NAND,WDS200T2B0A,SSD,,,"2,000.0 GB",,530.0 MB/s,SATA,SATA III,,,,,"2.5""",,,
products_2_4557639,Sandisk,SanDisk iXpand USB Flash Drive Go 128GB,iXpand Flash Drive Go 128GB,62.99,GBP,1478275.0,https://www.picstop.co.uk/usb-flash-drive/sandisk-ixpand-usb-flash-drive-go-128gb.html,"SanDisk iXpand USB Flash Drive Go 128GB. Description: The SanDisk iXpand USB Flash Drive Go 128GB is the easy way to free up Memory. Keep your memories safe by simply plugging in the drive to automatically back up your photos, videos and contacts",iXpand Flash Drive Go,SDIX60N-128G-GN6NE,USB_STICK,,,128.0 GB,,,USB 3.0,Lightning,,,,,,,"SIYAH,METALK GR",
products_2_26601575,ADATA,A-Data ADATA Durable SD700,"Solid state drive, 1 TB, ekstern (bærbar), USB 3.1 Gen 1, sort",912.0,DKK,1491425.0,https://www.proshop.dk/SSD/A-Data-ADATA-Durable-SD700/2622249,"A-Data ADATA Durable SD700. Description: Solid state drive, 1 TB, ekstern (bærbar), USB 3.1 Gen 1, sort",ADATA Durable SD700,ASD700-1TU31-CBK,SSD,,,"1,000.0 GB",,,USB 3.0,USB,,,,,USB,,sort,
products_2_21773522,Kingston,Kingston DC450R/3840G DataCenter SSD,"SATA 3.0, 2.5'',3D-NAND TLC, up to 560/525MB/s read/write","5,134.0",DKK,1500427.0,https://www.komplett.dk/product/1146040/hardware/lagring/harddiskssd/ssd-25/kingston-dc450r3840g-datacenter-ssd,"Kingston DC450R/3840G DataCenter SSD. Description: SATA 3.0, 2.5'',3D-NAND TLC, up to 560/525MB/s read/write",DC450R/3840G DataCenter,DC450R/3840G,SSD,,,"3,840.0 GB",,,SATA,,,,7.0,,,,,2.5-inch
products_2_69689964,Western Digital,"Western Digital Green 120 GB SATA III 2.5\""","For use in laptops and desktop computers, WD Green SSDs offer high performance and reliability to boost your daily computing activities. With comprehensive WD F.I.T. LabTM certification, and available in 2.5”/7mm cased or M.2 2280 models, WD Green solid state drivesare compatible with most PCs. The free WD SSD Dashboard lets you monitor your storage, and when combined with the 3-year limited warranty, upgrading your digital storage is worry-free.",20.95,EUR,1506131.0,https://www.pcsupportassenwebshop.nl/western-digital-green-120-gb-sata-iii-2-5,"Western Digital Green 120 GB SATA III 2.5\"". Description: For use in laptops and desktop computers, WD Green SSDs offer high performance and reliability to boost your daily computing activities. With comprehensive WD F.I.T. LabTM certification, and available in 2.5”/7mm cased or M.2 2280 models, WD Green solid state drivesare compatible with most PCs. The free WD SSD Dashboard lets you monitor your storage, and when combined with the 3-year limited warranty, upgrading your digital storage is worry-free.",Green,WDS120G2G0A,SSD,,,,540.0 MB/s,430.0 MB/s,,SATA III,100.5,,7.0,32.1,2.5-inch SATA,,Black,
products_2_64818764,Sandisk,SANDISK 64GB CZ73 ULTRA FLAIR USB3.0 FLASH DRIVE-WRTY 5YRS W/DISTRIBUTOR,Warranty : 5 Years with Local Distributor - Convergent,14.0,SGD,1516999.0,https://www.allstars.com.sg/sandisk-64gb-cz73-ultra-flair-usb3-0-flash-drive-wrty-5yrs-w-distributor,SANDISK 64GB CZ73 ULTRA FLAIR USB3.0 FLASH DRIVE-WRTY 5YRS W/DISTRIBUTOR. Description: Warranty : 5 Years with Local Distributor - Convergent,ULTRA FLAIR,CZ73,USB_STICK,,,64.0 GB,150.0 MB/s,,USB 3.0,,,,,,,,,
products_2_69662078,Toshiba,"Toshiba L200 2TB SATA 3GB/s 2.5\"" Hard Drive - 5400RPM, 128MB Cache",Huge 2TB HDD Drive Capacity. Perfect 5400RPM Disk Speed for Storing Films,62.54,GBP,1540902.0,https://www.cclonline.com/product/276234/HDWL120UZSVA/Hard-Drives/Toshiba-L200-2TB-5400rpm-SATA-3-0Gb/s-Internal-Hard-Drive-Bulk-/HDD3562,"Toshiba L200 2TB SATA 3GB/s 2.5\"" Hard Drive - 5400RPM, 128MB Cache. Description: Huge 2TB HDD Drive Capacity. Perfect 5400RPM Disk Speed for Storing Films",L200,HDWL120UZSVA,HDD,,,,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch
products_2_23846849,Sandisk,"SanDisk iXpand Flash Drive 128GB for iPhone and iPad, Black/Silver, (SDIX30C-128G-GN6NE)","SanDisk iXpand 128GB Flash Drive, Grey, iOS, USB 3.0",47.0,A UD,1544258.0,https://shop.ilovecomputers.com.au/sandisk-ixpand-128gb-flash-drive-grey-ios-usb-30.html,"Sandisk SanDisk iXpand 128GB Flash Drive, Grey, iOS, USB 3.0. Description: SanDisk iXpand 128GB Flash Drive, Grey, iOS, USB 3.0",iXpand Flash Drive,SDIX30C-128G-GN6NE,USB_STICK,,,128.0 GB,,,USB 3.0,iOS,,,,5.4,,,Grey,
products_2_9479922,Sapphire,"Sapphire Pulse Radeon RX 5500 XT, 4GB","Sapphire Pulse Radeon RX 5500 XT (Base: 1737MHz, Boost: 1845MHz), 4GB GDDR6 (14000MHz), PCI-E 4.0, 3x DisplayPort 1.4, HDMI 2.0b, Navi",299.0,AUD,156886.0,https://computers.scorptec.com.au/computer/Sapphire-Pulse,"Sapphire Pulse Radeon RX 5500 XT, 4GB. Description: Sapphire Pulse Radeon RX 5500 XT (Base: 1737MHz, Boost: 1845MHz), 4GB GDDR6 (14000MHz), PCI-E 4.0, 3x DisplayPort 1.4, HDMI 2.0b, Navi",Pulse Radeon RX 5500 XT,,GPU,Radeon RX 5500 XT,4.0 GB,,,,PCIe 4.0,,,,,,,,,
products_2_13794201,Asus,Asus GeForce GT 710 2GB GDDR5 HDMI VGA DVI Graphics Card Graphic Cards GT710-SL-2GD5-CSM,"GT710-SL-2GD5-CSM Graphics Card,NVIDIA GeForce GT710,OpenGL4.5,DDR5 2G,PCI Expre",56.99,USD,1578934.0,https://m.cdw.com/product/asus-gt710-sl-2gd5-graphics-card-gf-gt-710-2-gb/4765590,"Asus GeForce GT 710 2GB GDDR5 HDMI VGA DVI Graphics Card Graphic Cards GT710-SL-2GD5-CSM. Description: An essential upgrade to unlock multimedia performance, the gt 710 utilizes a dust-proof fan to minimize maintenance and Super alloy power II components for 15% faster performance and 2.5 times longevity for set-it-and-forget-it deployments. Gpu tweak II enables additional monitoring to ensure an optimal balance between performance, cooling and noise.Resolution - DVI Max Resolution : 2560x1600Asus exclusive heat sink design with passive cooling ensures quiet HTPC and multimedia operation. Auto-ex",GT710-SL-2GD5,GT710-SL-2GD5,GPU,GeForce GT 710,,,,,PCIe,,,,,,,DDR5,,
products_2_38824121,MSI,MSI Radeon RX 570 8GB ARMOR Graphics Card,"Available  CCL, this MSI Radeon RX 570 ARMOR 8GB Graphics Card is VR Ready and has HDMI, DVI and DisplayPort outputs with Direct X 12 support.",139.98,GBP,1582959.0,https://www.cclonline.com/product/249408/RX-570-ARMOR-8G-OC/Graphics-Cards/MSI-Radeon-RX-570-ARMOR-8G-OC-8GB-Graphics-Card-PCI-Express-DisplayPort/HDMI/Dual-Link-DVI-D/VGA4118,"MSI Radeon RX 570 8GB ARMOR Graphics Card. Description: Available @ CCL, this MSI Radeon RX 570 ARMOR 8GB Graphics Card is VR Ready and has HDMI, DVI and DisplayPort outputs with Direct X 12 support.",Radeon RX 570 ARMOR,,GPU,Radeon RX 570,8.0 GB,,,,PCI Express x16,,39.0,246.0,130.0,622.0,,GDDR5,,
products_2_55562405,Samsung,Samsung 970 EVO+ 1TB SSD V-NAND M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive,"SAMSUNG 970 EVO PLUS M.2 2280 1TB PCIe Gen 3.0 x4, NVMe 1.3 V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-V7S1T0B/AM",249.99,CAD,1585277.0,https://www.newegg.ca/samsung-970-evo-plus-1tb/p/N82E16820147743?Item=N82E16820147743&cm_sp=homepage_dailydeals-_-p1_20-147-743-_-09162020,"SAMSUNG 970 EVO PLUS M.2 2280 1TB PCIe Gen 3.0 x4, NVMe 1.3 V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-V7S1T0B/AM. Description: SAMSUNG 970 EVO PLUS M.2 2280 1TB PCIe Gen 3.0 x4, NVMe 1.3 V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-V7S1T0B/AM",970 EVO Plus Series,MZ-V7S1T0B/AM,SSD,,,,,,PCI Express x4,NVMe,,,,,,,,M.2 2280
products_2_9940059,Samsung,Samsung 860 PRO 1TB 2.5” SATA SSD/Solid State Drive,"1TB Samsung 860 PRO, 2.5” SSD, SATA III 6Gb/s, MJX, MLC V-NAND, 1GB Cache, Read 560MB/s, Write 530MB/s, 100k/90k",243.98,GBP,158919.0,https://www.scan.co.uk/products/1tb-samsung-860-pro-25-ssd-sata-iii-6gb-s-mjx-mlc-v-nand-1gb-cache-read-560mb-s-write-530mb-s-100k-9,"Samsung 860 PRO 1TB 2.5” SATA SSD/Solid State Drive. Description: 1TB Samsung 860 PRO, 2.5” SSD, SATA III 6Gb/s, MJX, MLC V-NAND, 1GB Cache, Read 560MB/s, Write 530MB/s, 100k/90k",,MZ-76P1T0B/EU,SSD,,,,560.0 MB/s,,,,,,,,,,,
products_2_84543151,Western Digital,10tbWd - red pro nas hdd (wd101kfbx),"10TB WD Red Pro WD101KFBX NAS Hard Drive, 3.5\"" HDD, SATA III 6Gb/s, 7200rpm, 256MB Cache, Shock Sensor, NCQ, OEM","99,999.99",INR,1592336.0,https://gamesncomps.com/product/wd-red-pro-10tb-nas-hdd-wd101kfbx,"WD Red Pro 10TB NAS 3.5\"" SATA HDD/Hard Drive. Description: 10TB WD Red Pro WD101KFBX NAS Hard Drive, 3.5\"" HDD, SATA III 6Gb/s, 7200rpm, 256MB Cache, Shock Sensor, NCQ, OEM",WD Red Pro 10TB NAS Hard Disk Drive - 7200 RPM Class,WD101KFBX,HDD,,,"10,000.0 GB",,,SATA,SATA III,58.0,101.6,25.4,1430.0,3.5-inch SATA,,,3.5-inch
products_2_72908237,Gigabyte,Gigabyte GeForce GTX 1660 Ti 6GB Mini Boost Graphics Card,Available  CCL: Gigabyte GeForce GTX 1660 Ti Mini 6GB Overclocked Graphics Card. HDMI and DisplayPort inputs. Direct X 12 Support. VR Ready.,561.0,GBP,1599286.0,https://www.cclonline.com/product/272395/GV-N166TIXOC-6GD/Graphics-Cards/Gigabyte-GeForce-GTX-1660-Ti-MINI-ITX-OC-6G-Graphics-Card/VGA5455,Gigabyte GeForce GTX 1660 Ti 6GB Mini Boost Graphics Card. Description: Available @ CCL: Gigabyte GeForce GTX 1660 Ti Mini 6GB Overclocked Graphics Card. HDMI and DisplayPort inputs. Direct X 12 Support. VR Ready.,GeForce GTX 1660 Ti Mini,GV-N166TIXOV-6GD,GPU,,6.0 GB,,,,PCI Express x16,,,,,,,GDDR6,,Mini ITX
products_2_47088973,Gigabyte,Gigabyte GV-RXVEGA56GAMING OC-8GD tarjeta gráfica Radeon RX Vega 56 8 GB,"Radeon RX Vega 56, 8 GB, 2048 bit, 800 MHz, 7680 x 4320 Pixeles, PCI Express 3.0",402.51,EUR,1613676.0,https://powertechbcn.com/es/tarjetas-graficas/633-gigabyte-gv-rxvega56gaming-oc-8gd-tarjeta-grafica-radeon-rx-vega-56-8-gb-4719331302924.html,"Gigabyte GV-RXVEGA56GAMING OC-8GD tarjeta gráfica Radeon RX Vega 56 8 GB. Description: Radeon RX Vega 56, 8 GB, 2048 bit, 800 MHz, 7680 x 4320 Pixeles, PCI Express 3.0",GV-RXVEGA56GAMING OC-8GD,GV-RXVEGA56GAMING OC-8GD,GPU,Radeon RX Vega 56,8.0 GB,,,,PCI Express x16,,,,,,,HBM2,,
products_2_49527122,Patriot,Patriot Memory VPN100 internal solid state drive 256 GB PCI Express 3.0 NVMe M.2 SSD,"(Solid, 3.0, 256, Drive), Express, GB, M.2, Memory, NVMe, PCI, Patriot, SSD, State, VPN100, drive, internal, solid, state",64.95,EUR,1614236.0,https://www.megekko.nl/product/5093/262595/SSD-M-2/Patriot-Memory-VPN100-internal-solid-state-drive-256-GB-PCI-Express-3-0-NVMe-M-2-SSD,"Patriot Memory VPN100 internal solid state drive 256 GB PCI Express 3.0 NVMe M.2 SSD. Description: (Solid, 3.0, 256, Drive), Express, GB, M.2, Memory, NVMe, PCI, Patriot, SSD, State, VPN100, drive, internal, solid, state",VPN100,VPN100-256GM28H,SSD,,,256.0 GB,"3,000.0 MB/s","1,000.0 MB/s",PCI Express x16,,,,,,M.2,,,
products_2_56280047,Toshiba,"Toshiba X300 4TB 3.5"" SATA Extreme Performance Hard Drive","SATA 6.0 Gbit/s Interface, 128MB Cache, 7200RPM, Responds in an Instant, 2 Year Warranty","2,399.0",EUR,1625100.0,https://www.ebuyer.com/721597-toshiba-x300-4tb-3-5-sata-extreme-performance-hard-drive-hdwe140ezsta,"Toshiba X300 4TB 3.5"" SATA Extreme Performance Hard Drive. Description: SATA 6.0 Gbit/s Interface, 128MB Cache, 7200RPM, Responds in an Instant, 2 Year Warranty",X300,HDWE140EZSTA,HDD,,,"4,000.0 GB",,,SATA,SATA III,101.6,147.0,26.1,720.0,3.5 inch,,,3.5-inch
products_2_1856731,Team Group,"SSD TEAMGROUP L3 EVO 240 GB, SATA-III, 2.5 inch",Team L3 EVO 240GB SATA III 2.5 inch SSD,179.0,LEI,1632557.0,https://www.it-fashion.ro/shop/ssd-team-group-l3-evo-240gb-sata3.html,"SSD TEAMGROUP L3 EVO 240 GB, SATA-III, 2.5 inch. Description: SSD TEAM GROUP L3 EVO 240GB SATA3",L3 EVO,T253LE240GTC101,SSD,,,240.0 GB,,,SATA,,,,,,2.5-inch SATA,,,
products_2_42633194,Seagate,"Seagate ST2000NM0023 2TB 7200RPM 3.5\"" SAS 6Gb/s HDD","Specifications: Brand- Seagate Seagate Part Number(s)- ST2000NM0023 Capacity- 3TB Form Factor- 3.5\"" LFF Interface Type- SATA Data Transfer Rate- 6 Gbps Spindle Speed- 7,200 Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here.Compatibility: Give us a call to find out more about compatiblity for this item!","14,750.0",USD,1661469.0,https://www.partsourceonline.com/seagate-st2000nm0023-2tb-7200rpm-3-5-sas-6gb-s-hdd,"Seagate ST2000NM0023 2TB 7200RPM 3.5\"" SAS 6Gb/s HDD. Description: Seagate ST2000NM0023 2TB 7200RPM 3.5\"" SAS 6Gb/s HDDProduct InformationManufacturer: SeagateModel Number: ST2000NM0023Product Type: Hard Disk DriveBest for: ServerCapacity: 2TBRotational Speed: 7200RPM Interface: SAS 6Gb/sCache Size: 128MBWeight: 2lbForm Factor: 3.5 InchWarranty: 1 YearShipping: Free (USA), International Shipping (Optional)",Constellation ES.3,,HDD,,,"2,000.0 GB",,,SAS,sAS,,,,2000.0,3.5Inch,,,3.5-inch
products_2_10329471,Samsung,Samsung 860 EVO 250GB MZ-76E250B/EU,"Disco Solido SSD, 250GB de capacidad, 2.5 SATA-6Gbps 7mm, controladora Samsung MJX, Memoria 3D V-NAND 3bit MLC. Canon LPI: 6,59 .",54.0,EUR,1665283.0,https://www.izarmicro.net/componentes/almacenamiento/disco-ssd-sata/art-11873-samsung-860-evo-250gb-mz-76e250b-eu,"Samsung 860 EVO 250GB MZ-76E250B/EU. Description: Disco Solido SSD, 250GB de capacidad, 2.5 SATA-6Gbps 7mm, controladora Samsung MJX, Memoria 3D V-NAND 3bit MLC. Canon LPI: 6,59 .",860 EVO Series,MZ-76E250B,SSD,,,250.0 GB,550.0 MB/s,520.0 MB/s,SATA,,,,,,2.5-inch SATA,,,
products_2_59629857,PNY,NVIDIA Quadro Volta GV100 32GB HBM2 PCIe GPU/Graphics Card,"32GB PNY NVIDIA Quadro GV100, Volta, 5120 CUDA + 640 Tensor, ECC HBM2, 14.8 TF SP, 7.4 TF DP, 118.5 TF TP, NVLink, 4x DP","8,999.99",GBP,1666880.0,https://www.scan.co.uk/products/32gb-pny-nvidia-quadro-gv100-volta-5120-cuda-plus-640-tensor-ecc-hbm2-148-tf-sp-74-tf-dp-1185-tf-tp,"NVIDIA Quadro Volta GV100 32GB HBM2 PCIe GPU/Graphics Card. Description: 32GB PNY NVIDIA Quadro GV100, Volta, 5120 CUDA + 640 Tensor, ECC HBM2, 14.8 TF SP, 7.4 TF DP, 118.5 TF TP, NVLink, 4x DP",Quadro GV100,VCQGV100-PB,GPU,Quadro GV100,,,,,PCIe,,,,,,,,,
products_2_10434912,Crucial,Crucial P2 500GB NVMe M.2 SSD (CT500P2SSD8) (Warranty 5years with Local Distributor Convergent),Low cost SSD with a capacity of 500GB and super Quick 2300Mbps read speed and amazingly Fast 940Mbps write speed.,65.68,USD,1668654.0,https://www.avadirect.com/500GB-P2-2280-2300-940-MB-s-3D-NAND-PCIe-3-0-x4-NVMe-M-2-SSD/Product/13371194,Crucial P2 M.2-2280 500GB PCI Express 3.0 x4 NVMe Solid State Drive. Description: Low cost SSD with a capacity of 500GB and super Quick 2300Mbps read speed and amazingly Fast 940Mbps write speed.,P2,CT500P2SSD8,SSD,,,500.0 GB,2300.0 MB/s,940.0 MB/s,PCIExpress x4,NVMe,,,,,M.2,,,M.2 2280
