silver_cluster_id,best_pipe_cluster_id,overlap_count,silver_size,pipe_size,jaccard
dbpedia_17180,dbpedia_17180,1,3,1,0.3333333333333333
dbpedia_17185,dbpedia_60977,3,6,3,0.5
dbpedia_17188,dbpedia_17188,2,2,2,1.0
dbpedia_1719,dbpedia_4776,2,5,2,0.4
dbpedia_17198,dbpedia_17198,1,2,1,0.5
dbpedia_17202,dbpedia_17202,2,2,2,1.0
dbpedia_17218,dbpedia_42950,2,3,2,0.6666666666666666
dbpedia_17242,dbpedia_17242,1,2,1,0.5
dbpedia_17248,dbpedia_17248,2,2,2,1.0
dbpedia_1726,dbpedia_1726,2,2,2,1.0
dbpedia_17260,dbpedia_17260,2,2,2,1.0
dbpedia_17264,dbpedia_32045,2,6,2,0.3333333333333333
dbpedia_17273,dbpedia_17273,2,2,2,1.0
dbpedia_17276,dbpedia_17276,2,2,2,1.0
dbpedia_17278,dbpedia_29094,2,3,2,0.6666666666666666
dbpedia_17282,dbpedia_17282,1,2,1,0.5
dbpedia_17283,dbpedia_2443,2,8,2,0.25
dbpedia_17295,dbpedia_17295,3,5,3,0.6
dbpedia_17303,dbpedia_17303,2,3,2,0.6666666666666666
dbpedia_17305,dbpedia_8006,2,3,2,0.6666666666666666
dbpedia_17315,dbpedia_34722,2,7,2,0.2857142857142857
dbpedia_17318,dbpedia_17318,1,3,1,0.3333333333333333
dbpedia_17327,dbpedia_17327,1,2,1,0.5
dbpedia_1733,dbpedia_1733,1,2,1,0.5
dbpedia_17344,dbpedia_17344,1,3,1,0.3333333333333333
dbpedia_17345,dbpedia_17345,2,2,2,1.0
dbpedia_17353,dbpedia_17353,3,3,3,1.0
dbpedia_17356,dbpedia_42456,3,6,3,0.5
dbpedia_17360,dbpedia_17360,1,3,1,0.3333333333333333
dbpedia_17362,dbpedia_17362,1,3,1,0.3333333333333333
dbpedia_17366,dbpedia_22139,2,5,2,0.4
dbpedia_17367,dbpedia_17367,1,2,1,0.5
dbpedia_17374,dbpedia_17374,2,7,2,0.2857142857142857
dbpedia_17376,dbpedia_17376,2,2,2,1.0
dbpedia_17381,dbpedia_7965,2,4,2,0.5
dbpedia_17385,dbpedia_17385,1,4,1,0.25
dbpedia_17393,dbpedia_17393,2,2,2,1.0
dbpedia_17394,dbpedia_17394,3,3,3,1.0
dbpedia_174,dbpedia_174,1,2,1,0.5
dbpedia_1740,dbpedia_1740,1,2,1,0.5
dbpedia_17402,dbpedia_17402,2,5,2,0.4
dbpedia_17403,dbpedia_17403,2,2,2,1.0
dbpedia_17407,dbpedia_17407,3,3,3,1.0
dbpedia_1741,dbpedia_64646,3,4,3,0.75
dbpedia_17415,dbpedia_17415,2,2,2,1.0
dbpedia_1742,dbpedia_1742,2,4,2,0.5
dbpedia_17420,dbpedia_17420,1,3,1,0.3333333333333333
dbpedia_17428,dbpedia_39924,2,4,2,0.5
dbpedia_1743,dbpedia_1743,2,2,2,1.0
dbpedia_17435,dbpedia_29693,2,3,2,0.6666666666666666
dbpedia_17444,dbpedia_17444,1,2,1,0.5
dbpedia_17450,dbpedia_24510,2,5,2,0.4
dbpedia_17455,dbpedia_58820,2,3,2,0.6666666666666666
dbpedia_17456,dbpedia_17456,2,5,2,0.4
dbpedia_17462,dbpedia_17462,2,2,2,1.0
dbpedia_17464,dbpedia_17464,1,3,1,0.3333333333333333
dbpedia_17470,dbpedia_17470,3,4,3,0.75
dbpedia_17476,dbpedia_17476,2,3,2,0.6666666666666666
dbpedia_1748,dbpedia_1748,2,2,2,1.0
dbpedia_17494,dbpedia_17494,2,3,2,0.6666666666666666
dbpedia_17496,dbpedia_17496,2,2,2,1.0
dbpedia_17497,dbpedia_17497,1,5,1,0.2
dbpedia_17498,dbpedia_17498,2,2,2,1.0
dbpedia_17517,dbpedia_17517,2,2,2,1.0
dbpedia_17518,dbpedia_17518,2,3,2,0.6666666666666666
dbpedia_17522,dbpedia_8714,2,4,2,0.5
dbpedia_1753,dbpedia_1753,2,2,2,1.0
dbpedia_17541,dbpedia_17541,2,3,2,0.6666666666666666
dbpedia_17548,dbpedia_17548,2,2,2,1.0
dbpedia_17557,dbpedia_17557,3,3,3,1.0
dbpedia_17559,dbpedia_17559,1,3,1,0.3333333333333333
dbpedia_17560,dbpedia_17560,2,3,2,0.6666666666666666
dbpedia_17566,dbpedia_17566,2,2,2,1.0
dbpedia_17571,dbpedia_17571,2,2,2,1.0
dbpedia_17576,dbpedia_17576,3,3,3,1.0
dbpedia_17582,dbpedia_17582,3,3,3,1.0
dbpedia_17608,dbpedia_17608,3,3,3,1.0
dbpedia_17613,dbpedia_17613,3,3,3,1.0
dbpedia_1762,dbpedia_39859,2,4,2,0.5
dbpedia_17622,dbpedia_17622,1,2,1,0.5
dbpedia_17641,dbpedia_17641,2,2,2,1.0
dbpedia_17646,dbpedia_17646,3,3,3,1.0
dbpedia_1765,dbpedia_40299,3,6,3,0.5
dbpedia_1766,dbpedia_1766,2,3,2,0.6666666666666666
dbpedia_17663,dbpedia_17663,1,3,1,0.3333333333333333
dbpedia_17671,dbpedia_29194,2,3,2,0.6666666666666666
dbpedia_17692,dbpedia_17692,1,4,1,0.25
dbpedia_17693,dbpedia_17693,3,4,3,0.75
dbpedia_17696,dbpedia_17696,3,3,3,1.0
dbpedia_1770,dbpedia_1770,2,2,2,1.0
dbpedia_1771,dbpedia_1771,1,4,1,0.25
dbpedia_17712,dbpedia_17712,1,2,1,0.5
dbpedia_17724,dbpedia_17724,1,3,1,0.3333333333333333
dbpedia_17725,dbpedia_17725,1,3,1,0.3333333333333333
dbpedia_17726,dbpedia_2363,3,4,3,0.75
dbpedia_17729,dbpedia_60681,3,5,3,0.6
dbpedia_17750,dbpedia_17750,2,2,2,1.0
dbpedia_17752,dbpedia_17752,1,6,1,0.16666666666666666
dbpedia_17755,dbpedia_17755,1,2,1,0.5
dbpedia_17762,dbpedia_17762,2,6,2,0.3333333333333333
dbpedia_17766,dbpedia_17766,2,3,2,0.6666666666666666
dbpedia_17767,dbpedia_17767,2,2,2,1.0
dbpedia_17775,dbpedia_20487,2,5,2,0.4
dbpedia_17776,dbpedia_17776,2,2,2,1.0
dbpedia_17779,dbpedia_56996,3,4,3,0.75
dbpedia_17783,dbpedia_17783,3,3,3,1.0
dbpedia_17787,dbpedia_17787,1,2,1,0.5
dbpedia_17792,dbpedia_8471,3,4,3,0.75
dbpedia_17795,dbpedia_17795,1,2,1,0.5
dbpedia_178,dbpedia_178,1,6,1,0.16666666666666666
dbpedia_17801,dbpedia_26188,2,3,2,0.6666666666666666
dbpedia_17809,dbpedia_17809,2,2,2,1.0
dbpedia_17813,dbpedia_17813,2,2,2,1.0
dbpedia_17815,dbpedia_17815,3,4,3,0.75
dbpedia_17818,dbpedia_17818,1,3,1,0.3333333333333333
dbpedia_17833,dbpedia_17833,2,2,2,1.0
dbpedia_17841,dbpedia_17841,2,2,2,1.0
dbpedia_17846,dbpedia_17846,2,3,2,0.6666666666666666
dbpedia_17851,dbpedia_17851,1,2,1,0.5
dbpedia_17852,dbpedia_33161,2,4,2,0.5
dbpedia_17864,dbpedia_17864,1,3,1,0.3333333333333333
dbpedia_1787,dbpedia_1787,3,3,3,1.0
dbpedia_1788,dbpedia_49463,3,9,3,0.3333333333333333
dbpedia_17884,dbpedia_17884,2,2,2,1.0
dbpedia_17886,dbpedia_17886,3,3,3,1.0
dbpedia_17887,dbpedia_4614,2,6,2,0.3333333333333333
dbpedia_17893,dbpedia_17893,3,3,3,1.0
dbpedia_17900,dbpedia_17900,2,2,2,1.0
dbpedia_17906,dbpedia_17906,1,2,1,0.5
dbpedia_17921,dbpedia_27348,3,4,3,0.75
dbpedia_17922,dbpedia_17922,1,2,1,0.5
dbpedia_17923,dbpedia_17923,1,2,1,0.5
dbpedia_17928,dbpedia_17928,3,3,3,1.0
dbpedia_1793,dbpedia_1793,2,2,2,1.0
dbpedia_17932,dbpedia_17932,2,2,2,1.0
dbpedia_17940,dbpedia_17940,1,7,1,0.14285714285714285
dbpedia_17949,dbpedia_17949,2,2,2,1.0
dbpedia_17951,dbpedia_17951,2,2,2,1.0
dbpedia_17952,dbpedia_17952,3,4,3,0.75
dbpedia_17967,dbpedia_17967,2,3,2,0.6666666666666666
dbpedia_17970,dbpedia_17970,2,3,2,0.6666666666666666
dbpedia_17973,dbpedia_17973,1,2,1,0.5
dbpedia_17988,dbpedia_17988,2,2,2,1.0
dbpedia_17989,dbpedia_17989,1,5,1,0.2
dbpedia_17992,dbpedia_19946,3,4,3,0.75
dbpedia_17996,dbpedia_23155,3,4,3,0.75
dbpedia_18000,dbpedia_18000,1,2,1,0.5
dbpedia_18001,dbpedia_18001,2,2,2,1.0
dbpedia_18003,dbpedia_18003,1,3,1,0.3333333333333333
dbpedia_18014,dbpedia_44006,2,5,2,0.4
dbpedia_18020,dbpedia_50280,2,5,2,0.4
dbpedia_18023,dbpedia_18023,2,2,2,1.0
dbpedia_18028,dbpedia_18028,3,3,3,1.0
dbpedia_18029,dbpedia_18029,2,3,2,0.6666666666666666
dbpedia_18031,dbpedia_18031,2,4,2,0.5
dbpedia_18033,dbpedia_18033,1,6,1,0.16666666666666666
dbpedia_18055,dbpedia_18055,1,3,1,0.3333333333333333
dbpedia_1809,dbpedia_1809,1,3,1,0.3333333333333333
dbpedia_18091,dbpedia_18091,3,3,3,1.0
dbpedia_18096,dbpedia_18096,1,2,1,0.5
dbpedia_18099,dbpedia_18099,2,4,2,0.5
dbpedia_18113,dbpedia_18113,1,2,1,0.5
dbpedia_18114,dbpedia_18114,1,3,1,0.3333333333333333
dbpedia_18124,dbpedia_18124,1,2,1,0.5
dbpedia_18125,dbpedia_28612,2,3,2,0.6666666666666666
dbpedia_18129,dbpedia_57443,3,5,3,0.6
dbpedia_1813,dbpedia_1813,3,6,3,0.5
dbpedia_18136,dbpedia_18136,2,2,2,1.0
dbpedia_18139,dbpedia_18139,2,4,2,0.5
dbpedia_1814,dbpedia_1814,1,4,1,0.25
dbpedia_18140,dbpedia_18140,3,3,3,1.0
dbpedia_18142,dbpedia_18142,1,5,1,0.2
dbpedia_18146,dbpedia_18146,3,3,3,1.0
dbpedia_1815,dbpedia_1815,2,4,2,0.5
dbpedia_18156,dbpedia_18156,3,4,3,0.75
dbpedia_18166,dbpedia_18166,3,9,3,0.3333333333333333
dbpedia_18167,dbpedia_18167,2,2,2,1.0
dbpedia_1817,dbpedia_1817,1,4,1,0.25
dbpedia_18170,dbpedia_18170,2,3,2,0.6666666666666666
dbpedia_18174,dbpedia_18174,1,3,1,0.3333333333333333
dbpedia_18179,dbpedia_46457,3,16,3,0.1875
dbpedia_1818,dbpedia_25314,3,9,3,0.3333333333333333
dbpedia_18183,dbpedia_18183,1,2,1,0.5
dbpedia_1819,dbpedia_1819,2,2,2,1.0
dbpedia_1821,dbpedia_1821,1,4,1,0.25
dbpedia_18218,dbpedia_18218,1,3,1,0.3333333333333333
dbpedia_18225,dbpedia_36245,3,4,3,0.75
dbpedia_18231,dbpedia_18231,2,3,2,0.6666666666666666
dbpedia_1824,dbpedia_1824,2,2,2,1.0
dbpedia_18248,dbpedia_18248,1,7,1,0.14285714285714285
dbpedia_18260,dbpedia_18260,2,2,2,1.0
dbpedia_18266,dbpedia_18266,2,4,2,0.5
dbpedia_18269,dbpedia_18269,2,2,2,1.0
dbpedia_18280,dbpedia_18280,3,3,3,1.0
dbpedia_18292,dbpedia_18292,3,3,3,1.0
dbpedia_18305,dbpedia_18305,1,2,1,0.5
dbpedia_18313,dbpedia_18313,2,2,2,1.0
dbpedia_18315,dbpedia_18315,3,3,3,1.0
dbpedia_18317,dbpedia_18317,1,2,1,0.5
dbpedia_18319,dbpedia_18319,2,2,2,1.0
dbpedia_18324,dbpedia_18324,2,2,2,1.0
dbpedia_18325,dbpedia_18325,3,3,3,1.0
dbpedia_18331,dbpedia_18331,2,2,2,1.0
dbpedia_18334,dbpedia_52954,2,3,2,0.6666666666666666
dbpedia_18336,dbpedia_22093,2,3,2,0.6666666666666666
dbpedia_18337,dbpedia_18337,1,4,1,0.25
dbpedia_18343,dbpedia_18343,2,2,2,1.0
dbpedia_18363,dbpedia_18363,3,6,3,0.5
dbpedia_1837,dbpedia_1837,2,2,2,1.0
dbpedia_18374,dbpedia_18374,3,3,3,1.0
dbpedia_18376,dbpedia_18376,2,2,2,1.0
dbpedia_18381,dbpedia_18381,2,3,2,0.6666666666666666
dbpedia_18394,dbpedia_42094,2,3,2,0.6666666666666666
dbpedia_18399,dbpedia_18399,3,3,3,1.0
dbpedia_1840,dbpedia_1840,2,2,2,1.0
dbpedia_18408,dbpedia_18408,2,2,2,1.0
dbpedia_18411,dbpedia_18411,2,2,2,1.0
dbpedia_18413,dbpedia_18413,2,2,2,1.0
dbpedia_18415,dbpedia_18415,2,3,2,0.6666666666666666
dbpedia_18429,dbpedia_18429,3,4,3,0.75
dbpedia_18437,dbpedia_18437,3,6,3,0.5
dbpedia_18440,dbpedia_24807,2,5,2,0.4
dbpedia_18444,dbpedia_34106,2,3,2,0.6666666666666666
dbpedia_18448,dbpedia_18448,2,3,2,0.6666666666666666
dbpedia_18452,dbpedia_18452,3,3,3,1.0
dbpedia_18455,dbpedia_18455,2,2,2,1.0
dbpedia_18472,dbpedia_56678,3,4,3,0.75
dbpedia_18487,dbpedia_18487,2,2,2,1.0
dbpedia_18494,dbpedia_30418,2,3,2,0.6666666666666666
dbpedia_18496,dbpedia_18496,3,3,3,1.0
dbpedia_18506,dbpedia_18506,2,2,2,1.0
dbpedia_18507,dbpedia_18507,1,2,1,0.5
dbpedia_18508,dbpedia_18508,2,3,2,0.6666666666666666
dbpedia_18510,dbpedia_18510,2,3,2,0.6666666666666666
dbpedia_18513,dbpedia_18513,2,2,2,1.0
dbpedia_18523,dbpedia_18523,2,2,2,1.0
dbpedia_18532,dbpedia_18532,1,4,1,0.25
dbpedia_18540,dbpedia_24971,2,3,2,0.6666666666666666
dbpedia_18543,dbpedia_18543,3,3,3,1.0
dbpedia_18544,dbpedia_25180,3,4,3,0.75
dbpedia_18554,dbpedia_18554,2,2,2,1.0
dbpedia_18555,dbpedia_18555,2,2,2,1.0
dbpedia_1856,dbpedia_19599,2,3,2,0.6666666666666666
dbpedia_18563,dbpedia_18563,3,3,3,1.0
dbpedia_18575,dbpedia_18575,1,4,1,0.25
dbpedia_18581,dbpedia_18581,3,3,3,1.0
dbpedia_18583,dbpedia_20533,3,8,3,0.375
dbpedia_1859,dbpedia_1859,1,3,1,0.3333333333333333
dbpedia_18593,dbpedia_18593,2,2,2,1.0
dbpedia_18600,dbpedia_8999,3,5,3,0.6
dbpedia_18604,dbpedia_18604,2,3,2,0.6666666666666666
dbpedia_18616,dbpedia_18616,3,5,3,0.6
dbpedia_18625,dbpedia_18625,3,4,3,0.75
dbpedia_18629,dbpedia_18629,1,3,1,0.3333333333333333
dbpedia_18635,dbpedia_18635,1,3,1,0.3333333333333333
dbpedia_18642,dbpedia_18642,3,3,3,1.0
dbpedia_18644,dbpedia_18644,2,2,2,1.0
dbpedia_18646,dbpedia_18646,3,3,3,1.0
dbpedia_18650,dbpedia_19216,2,11,2,0.18181818181818182
dbpedia_18655,dbpedia_18655,2,4,2,0.5
dbpedia_18657,dbpedia_18657,1,4,1,0.25
dbpedia_1866,dbpedia_1866,1,4,1,0.25
dbpedia_18662,dbpedia_18662,2,2,2,1.0
dbpedia_18665,dbpedia_64022,2,7,2,0.2857142857142857
dbpedia_18666,dbpedia_18666,3,4,3,0.75
dbpedia_18667,dbpedia_34891,2,4,2,0.5
dbpedia_18675,dbpedia_18675,2,2,2,1.0
dbpedia_1869,dbpedia_1869,1,2,1,0.5
dbpedia_18695,dbpedia_50317,2,3,2,0.6666666666666666
dbpedia_18696,dbpedia_18696,1,3,1,0.3333333333333333
dbpedia_187,dbpedia_187,2,3,2,0.6666666666666666
dbpedia_18706,dbpedia_61090,2,4,2,0.5
dbpedia_18707,dbpedia_19939,3,5,3,0.6
dbpedia_18717,dbpedia_18717,3,3,3,1.0
dbpedia_18735,dbpedia_18735,2,3,2,0.6666666666666666
dbpedia_18736,dbpedia_45146,3,5,3,0.6
dbpedia_18752,dbpedia_32359,3,5,3,0.6
dbpedia_1876,dbpedia_1876,2,2,2,1.0
dbpedia_18762,dbpedia_18762,2,2,2,1.0
dbpedia_18769,dbpedia_18769,1,3,1,0.3333333333333333
dbpedia_18778,dbpedia_18778,2,2,2,1.0
dbpedia_18779,dbpedia_18779,2,2,2,1.0
dbpedia_1879,dbpedia_1879,2,2,2,1.0
dbpedia_18795,dbpedia_18795,2,2,2,1.0
dbpedia_18799,dbpedia_18799,2,3,2,0.6666666666666666
dbpedia_18808,dbpedia_18808,2,3,2,0.6666666666666666
dbpedia_18809,dbpedia_18809,2,2,2,1.0
dbpedia_18817,dbpedia_18817,3,3,3,1.0
dbpedia_18820,dbpedia_18820,1,4,1,0.25
dbpedia_18824,dbpedia_18824,3,3,3,1.0
dbpedia_18827,dbpedia_33644,3,5,3,0.6
dbpedia_18832,dbpedia_51114,3,6,3,0.5
dbpedia_18833,dbpedia_18833,2,2,2,1.0
dbpedia_18843,dbpedia_18843,1,4,1,0.25
dbpedia_18844,dbpedia_18844,3,3,3,1.0
dbpedia_18860,dbpedia_18860,1,8,1,0.125
dbpedia_18862,dbpedia_18862,3,4,3,0.75
dbpedia_18863,dbpedia_18863,2,2,2,1.0
dbpedia_18869,dbpedia_18869,1,3,1,0.3333333333333333
dbpedia_18872,dbpedia_18872,2,2,2,1.0
dbpedia_18875,dbpedia_18875,2,2,2,1.0
dbpedia_18876,dbpedia_18876,2,2,2,1.0
dbpedia_18877,dbpedia_18877,3,3,3,1.0
dbpedia_18879,dbpedia_18879,3,3,3,1.0
dbpedia_18887,dbpedia_18887,2,2,2,1.0
dbpedia_18891,dbpedia_18891,1,5,1,0.2
dbpedia_18893,dbpedia_18893,1,2,1,0.5
dbpedia_18898,dbpedia_53001,2,5,2,0.4
dbpedia_18907,dbpedia_18907,2,2,2,1.0
dbpedia_18912,dbpedia_18912,2,2,2,1.0
dbpedia_18914,dbpedia_18914,1,3,1,0.3333333333333333
dbpedia_18915,dbpedia_18915,3,3,3,1.0
dbpedia_18920,dbpedia_8998,2,5,2,0.4
dbpedia_18931,dbpedia_18931,1,2,1,0.5
dbpedia_18944,dbpedia_18944,3,3,3,1.0
dbpedia_18979,dbpedia_39449,2,4,2,0.5
dbpedia_18982,dbpedia_18982,1,4,1,0.25
dbpedia_18996,dbpedia_18996,1,2,1,0.5
dbpedia_190,dbpedia_37989,2,4,2,0.5
dbpedia_1900,dbpedia_1900,1,3,1,0.3333333333333333
dbpedia_1903,dbpedia_1903,3,3,3,1.0
dbpedia_19037,dbpedia_19037,2,2,2,1.0
dbpedia_19040,dbpedia_38749,3,5,3,0.6
dbpedia_19047,dbpedia_259,2,3,2,0.6666666666666666
dbpedia_19048,dbpedia_19048,2,2,2,1.0
dbpedia_19051,dbpedia_19051,2,2,2,1.0
dbpedia_19062,dbpedia_55211,2,3,2,0.6666666666666666
dbpedia_19066,dbpedia_34393,3,4,3,0.75
dbpedia_19075,dbpedia_19075,2,3,2,0.6666666666666666
dbpedia_19076,dbpedia_19076,3,3,3,1.0
dbpedia_19079,dbpedia_19079,2,2,2,1.0
dbpedia_19087,dbpedia_19087,2,2,2,1.0
dbpedia_19098,dbpedia_9195,2,3,2,0.6666666666666666
dbpedia_19102,dbpedia_19102,2,2,2,1.0
dbpedia_19104,dbpedia_19104,3,3,3,1.0
dbpedia_19112,dbpedia_19112,3,3,3,1.0
dbpedia_19114,dbpedia_46649,2,4,2,0.5
dbpedia_1913,dbpedia_19743,2,3,2,0.6666666666666666
dbpedia_19140,dbpedia_19140,1,3,1,0.3333333333333333
dbpedia_19142,dbpedia_19142,3,3,3,1.0
dbpedia_19153,dbpedia_41935,3,6,3,0.5
dbpedia_1916,dbpedia_1916,3,3,3,1.0
dbpedia_19182,dbpedia_19182,2,3,2,0.6666666666666666
dbpedia_19185,dbpedia_24499,2,7,2,0.2857142857142857
dbpedia_19187,dbpedia_19187,1,6,1,0.16666666666666666
dbpedia_19188,dbpedia_19188,3,3,3,1.0
dbpedia_1919,dbpedia_1919,2,2,2,1.0
dbpedia_19196,dbpedia_19196,2,4,2,0.5
dbpedia_19207,dbpedia_19207,1,3,1,0.3333333333333333
dbpedia_19210,dbpedia_19210,3,3,3,1.0
dbpedia_19215,dbpedia_19215,3,3,3,1.0
dbpedia_19225,dbpedia_19225,3,3,3,1.0
dbpedia_19226,dbpedia_61512,2,4,2,0.5
dbpedia_19233,dbpedia_19233,1,3,1,0.3333333333333333
dbpedia_1924,dbpedia_1924,2,3,2,0.6666666666666666
dbpedia_19240,dbpedia_19240,1,2,1,0.5
dbpedia_19251,dbpedia_28134,2,13,2,0.15384615384615385
dbpedia_19252,dbpedia_63685,3,10,3,0.3
dbpedia_19254,dbpedia_19254,1,2,1,0.5
dbpedia_19267,dbpedia_45098,2,5,2,0.4
dbpedia_19275,dbpedia_19275,3,3,3,1.0
dbpedia_19281,dbpedia_19281,3,3,3,1.0
dbpedia_19285,dbpedia_19285,3,3,3,1.0
dbpedia_19297,dbpedia_45870,3,4,3,0.75
dbpedia_19313,dbpedia_19313,1,2,1,0.5
dbpedia_1932,dbpedia_1932,1,4,1,0.25
dbpedia_19323,dbpedia_19323,1,4,1,0.25
dbpedia_19331,dbpedia_19331,2,2,2,1.0
dbpedia_19332,dbpedia_34938,2,3,2,0.6666666666666666
dbpedia_19335,dbpedia_19335,1,2,1,0.5
dbpedia_19359,dbpedia_19359,2,2,2,1.0
dbpedia_19376,dbpedia_19376,3,3,3,1.0
dbpedia_1938,dbpedia_27349,2,3,2,0.6666666666666666
dbpedia_19381,dbpedia_19381,3,3,3,1.0
dbpedia_19387,dbpedia_26404,3,4,3,0.75
dbpedia_19407,dbpedia_19407,1,2,1,0.5
dbpedia_19414,dbpedia_38579,3,5,3,0.6
dbpedia_1942,dbpedia_1942,1,3,1,0.3333333333333333
dbpedia_19420,dbpedia_19420,2,2,2,1.0
dbpedia_19422,dbpedia_656,2,3,2,0.6666666666666666
dbpedia_19425,dbpedia_36853,3,4,3,0.75
dbpedia_19437,dbpedia_19437,3,3,3,1.0
dbpedia_1944,dbpedia_1944,3,3,3,1.0
dbpedia_19443,dbpedia_19443,3,4,3,0.75
dbpedia_19462,dbpedia_19462,2,4,2,0.5
dbpedia_19464,dbpedia_19464,2,2,2,1.0
dbpedia_19485,dbpedia_19485,2,2,2,1.0
dbpedia_19490,dbpedia_19490,1,4,1,0.25
dbpedia_19498,dbpedia_19498,3,3,3,1.0
dbpedia_19500,dbpedia_19500,2,2,2,1.0
dbpedia_19504,dbpedia_19504,3,4,3,0.75
dbpedia_19508,dbpedia_19508,3,3,3,1.0
dbpedia_19525,dbpedia_19525,2,2,2,1.0
dbpedia_19526,dbpedia_40480,3,4,3,0.75
dbpedia_19533,dbpedia_19533,2,5,2,0.4
dbpedia_19536,dbpedia_19536,2,3,2,0.6666666666666666
dbpedia_19538,dbpedia_19538,3,4,3,0.75
dbpedia_19541,dbpedia_19541,2,6,2,0.3333333333333333
dbpedia_19544,dbpedia_19544,2,2,2,1.0
dbpedia_19549,dbpedia_19549,2,2,2,1.0
dbpedia_19552,dbpedia_19552,3,3,3,1.0
dbpedia_19554,dbpedia_19554,2,2,2,1.0
dbpedia_19560,dbpedia_19560,2,2,2,1.0
dbpedia_19593,dbpedia_33168,3,6,3,0.5
dbpedia_19613,dbpedia_19613,2,4,2,0.5
dbpedia_19614,dbpedia_19614,1,2,1,0.5
dbpedia_19626,dbpedia_19626,2,2,2,1.0
dbpedia_19632,dbpedia_19632,3,3,3,1.0
dbpedia_19640,dbpedia_19640,2,2,2,1.0
dbpedia_19645,dbpedia_43204,2,4,2,0.5
dbpedia_19646,dbpedia_19646,1,5,1,0.2
dbpedia_19649,dbpedia_19649,2,2,2,1.0
dbpedia_19650,dbpedia_19650,1,5,1,0.2
dbpedia_19657,dbpedia_19657,1,2,1,0.5
dbpedia_19663,dbpedia_19663,1,2,1,0.5
dbpedia_19665,dbpedia_19665,2,2,2,1.0
dbpedia_19677,dbpedia_19677,1,2,1,0.5
dbpedia_19680,dbpedia_19680,2,2,2,1.0
dbpedia_19683,dbpedia_53216,3,4,3,0.75
dbpedia_19686,dbpedia_19686,1,2,1,0.5
dbpedia_19689,dbpedia_24184,3,4,3,0.75
dbpedia_19697,dbpedia_19697,3,4,3,0.75
dbpedia_19699,dbpedia_2381,2,6,2,0.3333333333333333
dbpedia_19707,dbpedia_19707,1,3,1,0.3333333333333333
dbpedia_19713,dbpedia_19713,2,4,2,0.5
dbpedia_19714,dbpedia_19714,3,3,3,1.0
dbpedia_19718,dbpedia_50238,3,6,3,0.5
dbpedia_19722,dbpedia_19722,1,2,1,0.5
dbpedia_19726,dbpedia_21610,3,4,3,0.75
dbpedia_19727,dbpedia_19727,2,2,2,1.0
dbpedia_1974,dbpedia_1974,1,2,1,0.5
dbpedia_19745,dbpedia_19745,2,4,2,0.5
dbpedia_19746,dbpedia_19746,1,2,1,0.5
dbpedia_19748,dbpedia_19748,3,3,3,1.0
dbpedia_19749,dbpedia_52328,2,3,2,0.6666666666666666
dbpedia_1975,dbpedia_1975,2,2,2,1.0
dbpedia_19751,dbpedia_19751,1,5,1,0.2
dbpedia_19771,dbpedia_19771,1,5,1,0.2
dbpedia_19773,dbpedia_19773,1,3,1,0.3333333333333333
dbpedia_19774,dbpedia_21075,2,3,2,0.6666666666666666
dbpedia_19782,dbpedia_19782,3,7,3,0.42857142857142855
dbpedia_19795,dbpedia_19795,1,3,1,0.3333333333333333
dbpedia_19798,dbpedia_19798,2,2,2,1.0
dbpedia_198,dbpedia_198,1,3,1,0.3333333333333333
dbpedia_19801,dbpedia_19801,2,2,2,1.0
dbpedia_19809,dbpedia_19809,2,2,2,1.0
dbpedia_19813,dbpedia_19813,2,2,2,1.0
dbpedia_19815,dbpedia_19815,1,2,1,0.5
dbpedia_19817,dbpedia_19817,3,3,3,1.0
dbpedia_19820,dbpedia_19820,3,3,3,1.0
dbpedia_19828,dbpedia_19828,3,3,3,1.0
dbpedia_19832,dbpedia_19832,3,3,3,1.0
dbpedia_19840,dbpedia_19840,1,3,1,0.3333333333333333
dbpedia_19846,dbpedia_19846,3,3,3,1.0
dbpedia_19850,dbpedia_28103,3,5,3,0.6
dbpedia_19860,dbpedia_19860,2,2,2,1.0
dbpedia_1987,dbpedia_1987,2,3,2,0.6666666666666666
dbpedia_19875,dbpedia_19875,1,3,1,0.3333333333333333
dbpedia_19877,dbpedia_19877,3,3,3,1.0
dbpedia_19884,dbpedia_19884,3,3,3,1.0
dbpedia_19888,dbpedia_19888,3,3,3,1.0
dbpedia_19889,dbpedia_21854,3,4,3,0.75
dbpedia_19896,dbpedia_19896,2,2,2,1.0
dbpedia_19903,dbpedia_19903,1,2,1,0.5
dbpedia_19904,dbpedia_19904,2,2,2,1.0
dbpedia_19916,dbpedia_19916,3,3,3,1.0
dbpedia_19918,dbpedia_423,2,7,2,0.2857142857142857
dbpedia_19921,dbpedia_19921,2,2,2,1.0
dbpedia_19923,dbpedia_19923,2,2,2,1.0
dbpedia_19926,dbpedia_19926,2,3,2,0.6666666666666666
dbpedia_19928,dbpedia_19928,2,2,2,1.0
dbpedia_19933,dbpedia_19933,2,3,2,0.6666666666666666
dbpedia_19958,dbpedia_19958,3,3,3,1.0
dbpedia_19996,dbpedia_62599,2,3,2,0.6666666666666666
dbpedia_2000,dbpedia_2000,3,3,3,1.0
dbpedia_20003,dbpedia_20003,1,4,1,0.25
dbpedia_20009,dbpedia_28737,2,3,2,0.6666666666666666
