_id,_fusion_sources,interface_type,weight_g,brand,title_description,storage_gb,write_speed_mb_s,bus_type,length_mm,color,cluster_id,storage_connection_type,id,chipset_name,model_number,model,title,width_mm,description,height_mm,priceCurrency,url,vram_gb,form_factor,price,product_type,read_speed_mb_s,memory_type
products_2_50809926,['products_2_50809926'],SATA III,,Seagate,"Seagote Barracuda 1TB 7.2K RPM 6G 3.5 Inch SATA HDD ST1000DM003 0G1XNT. Description: Increase the storage capacity of your system with the 1TBHard Drive from Seagate. Offering a rotational specd of 7.2K RPM, this drive provides fast disk access. Featuring SATA interface, this hard drive delivers enhanced data transfer speeds.Seagate Barracuda 1TB 7.2K RPM 6G 3.5 Inch SATA HDD ST10",1000.0,,SATA,,,3090121.0,3.5 Inch SATA,products_2_50809926,,0G1XNT ST1000DM003,Barracuda,Seagate Barracuda 1TB 7.2K 6G 3.5 Inch SATA HDD ST1000DM003 0G1XNT,,"Increase the storage capacity of your system with the 1TBHard Drive from Seagate. Offering a rotational speed of 7.2K RPM, this drive provides fast disk access. Featuring SATA interface, this hard drive delivers enhanced data transfer speeds.Seagate Barracuda 1TB 7.2K RPM 6G 3.5 Inch SATA HDD ST10",,IN R,https://www.xfurbish.com/seagate-barracuda-1tb-7-2k-rpm-6g-3-5-inch-sata-hdd-st1000dm003-0g1xnt,,3.5-inch,8.85,HDD,,
products_1_68277426,['products_1_68277426'],,,Fiyanyte,SV Gigabyte GTX 1660 TI GAMING OC 6G. Description: SV Gigabyte GTX 1660 TI GAMING OC 6G - VIDEO - GIGABYTE - SCHEDE GVN166TGO6-00-G,,,,,,343854.0,,products_1_68277426,GeForec GTX 1660 Ti,,GeForce GTX 1660 Ti 6GB GAMING,1660 GeForce GTX Gigabyte Ti 6GB GAMING Boost Graphics Card,,Available  CCL: Gigabyte GeForce GTX 1660 Ti GAMING 6GB Overclocked Graphics Card. HDMI and DisplayPort inputs. Direct X 12 Support. VR Ready.,,,https://www.cclonline.com/product/272392/GV-N166TGAMING-OC-6GD/Graphics-Cards/Gigabyte-GeForce-GTX-1660-Ti-GAMING-OC-6G-Graphics-Card/VGA5452,6000 MB,,,GPU,,
products_2_21786677,['products_2_21786677'],,,Western Digital,"WD Black SN750 M.2 NVMe SSD - 500GB. Description: SSD (Solid state drive), 500 GB, internal, Data Rate: 3470 MBps (read) / 2600 MBps (write), IOPS: 420000 (read) / 380000 (write), M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.3 (Non-Volatile Memory Express)","500,000 MB",2.60 GB/s,PCI Express,,,403486.0,M.2,products_2_21786677,,,,WD Black SN750 M.2 NVMe SSD - 500GB,,"SSD (Solid state drive), 500 GB, internal, Data Rate: 3470 MBps (read) / 2600 MBps (write), IOPS: 420000 (read) / 380000 (write), M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.3 (Non-Volatile Memory Express)",,DKK,https://www.proshop.fi/SSD/WD-Black-SN750-M2-NVMe-SSD-500GB/2695567,,M.2 2280,92.6,,3470.0,
products_2_63373198,['products_2_63373198'],SATA III,,Western Digital,Western Digital 480GB M.2 2280 SSD with SATA III 6Gb/s interface. Description: Western Digital 480GB M.2 2280 SSD with SATA III 6Gb/s interface,480.0,,SATA,,,107546.0,M.2,products_2_63373198,,,,Western Digital 480GB SSD M.2 2280 SATA III 6Gb/s,,Western Digital 480GB SSD M.2 2280 SATA III 6Gb/s,,EUR,https://www.xstra.eu/product/2040/western-digital-480gb-ssd-m2-2280-sata-iii-6gb-s.html,,,52.8,SSD,,
products_2_7654904,['products_2_7654904'],,,WD,"HD 3,5 2TB WD WD20EFRX Hard Disk Desktop per NAS. Description: WD Red 2TB 3.5 NAS Internal Hard Drive The",2000000.0,,,,,510345.0,,products_2_7654904,,,Red,"HD 3,5 2TB WD WD20EFRX Hard Disk Desktop per NAS",,WD Red 2TB 3.5 NAS Internal Hard Drive The,,,https://www.esseshop.it/hd-35-2tb-wd-wd20efrx-hard-disk-desktop-per-nas-p-8314.html,,,78.03,HDD,,
products_1_33650372,['products_1_33650372'],SAS,,Seagate,"Seagate Exos 7E2000 1TB 2.5\"" SAS HDD/Hard Drive. Description: 1TB Seagate Exos 7E2000 ST1000NX0333 SAS Hard Drive, 2.5\"" HDD, SAS 12Gb/s, 7200rpm, 128MB Cache, 512E, 4.16ms, OEM",1000.0,,SAS,,,79991232.0,2.5-inch SAS,products_1_33650372,,,Exos 7E2000,"Seagate Exos 7E2000 1TB 2.5\"" SAS HDD/Hard Drive",,"1TB Seagate Exos 7E2000 ST1000NX0333 SAS Hard Drive, 2.5\"" HDD, SAS 12Gb/s, 7200rpm, 128MB Cache, 512E, 4.16ms, OEM",,,https://www.scan.co.uk/products/1tb-seagate-exos-7e2000-st1000nx0333-sas-hard-drive-25-hdd-sas-12gb-s-7200rpm-128mb-cache-512e-416ms,,2.5-inch,140.48,HDD,,
products_4_83511145,['products_4_83511145'],,,,"EVGA GeForce RTX 2070 SUPER Black Edition Gaming (Boost:1770MHz), 8GB GDDR6 (14000MHz), PCI-E 3.0, 3x DisplayPort 1.4, HDMI 2.0b, USB Type-C. Description: EVGA GeForce RTX 2070 SUPER Black Edition Gaming (Boost:1770MHz), 8GB GDDR6 (14000MHz), PCI-E 3.0, 3x DisplayPort 1.4, HDMI 2.0b, USB Type-C",,,PCI Express x16,,,532748.0,,products_4_83511145,GeForce RTX 2070 Super,,GeForce RTX 2070 SUPER Black Edition Gaming,"EVGA GeForce RTX 2070 SUPER Black Edition Gaming (Boost:1770MHz), 8GB GDDR6 (14000MHz), PCI-E 3.0, 3x DisplayPort 1.4, HDMI 2.0b, USB Type-C",,"EVGA GeForce RTX 2070 SUPER Black Edition Gaming (Boost:1770MHz), 8GB GDDR6 (14000MHz), PCI-E 3.0, 3x DisplayPort 1.4, HDMI 2.0b, USB Type-C",,ZHR,https://www.scorptec.com.au/product/Graphics-Cards/NVIDIA/77782-08G-P4-3071-KR,8.0,,"1,173.91",,,
products_4_25536211,['products_4_25536211'],,,,"1TB, M.2, 2280 PCIe Gen3x2, SSD, SX6000NP Lite. Description: 1TB, M.2, 2280 PCIe Gen3x2, SSD, SX6000NP LitePlanning to replace your SATA SSD? Then look no further than the SX6000 Lite PCIe Gen3x4 M.2 2280 SSD. With support for NVMe 1.3, equipped with 3D NAND Flash, and with a capacity of up to 1TB, the SX6000 Lite is a great upgrade choice. With HMB (Host Memory Buffer) and SLC Caching, the SX6000 Lite speeds up reading and writing speeds of up to 1800/1200 MB / s and delivers random performance of up to 220 K / 200 K IOPS. Whether it is about starting up, gaming or transferring large files, the SX6000 Lite does this quickly and effectively",1000.0,,PCI Ex0rews z2,,,89058.0,M.2,products_4_25536211,,,SX6000NP Lite,"1TB, M.2, 2280 PCIe Gen3x2, SSD, SX6000NP Lite",,"1TB M.2 2280 PCIe Gen3x2 SSD, SX6000NP Lite",,EUR,https://www.xstra.eu/product/1716/1tb-m2-2280-pcie-gen3x2-ssd-sx6000np-lite.html,,,103.68,SSD,,
products_4_49228214,['products_4_49228214'],SATA III,,,"SSD 2.5 SATA3 6Gb/s 240GB Patriot Burst Description: PBU240GS25SSDR. 555MBs/500MBs SSD disk interni, Patriot Burst 120GB",240.0 GB,,,,,1068495.0,,products_4_49228214,,PBU240GS25SSDR,,SSD 2.5 SATA3 6Gb/s 240GB Patriot Burst 555MBs/500MBs PBU240GS25SSDR,,"SSD disk interni, Patriot Burst 12",,RSD,https://www.symbolin.com/kupi/ssd-2-5-sata3-6gb-s-240gb-patriot-burst-555mbs-500mbs-pbu240gs25ssdr-3599,,2.5-inch,138.41,SSD,,
products_2_9110492,['products_2_9110492'],,,Vbnm,VBNM metal crystal love Heart USB FlashDrive precious stone pen drive special gift pendrive 8GB/16GB diamante memory stick. Description: Buy VBNM metal crystal love Heart USB FlashDrive precious stone pen drive special gift pendrive 8GB/16GB diamante memory stick at rhedo.com! Free shipping to 185 countries. 45 days money back guarantee.,,,,,,78417052.0,,products_2_9110492,,,"metal crystal love heart USB flash drive, precious stone pen drive special gift pendrive",VBNM metal crystal love Heart USB FlashDrive precious stone pen drive special gift pendrive 8GB/16GB diamante memory stick,,Buy VBNM metal crystal love Heart USB FlashDrive precious stone pen drive special gift pendrive 8GB/16GB diamante memory stick at rhedo.com! Free shipping to 185 countries. 45 days money back guarantee.,,USD,https://rhedo.com/vbnm-metal-crystal-love-heart-usb-flash-drive-precious-stone-pen-drive-special-gift-pendrive-8gb-16gb-diamante-memory-stick,,,10.0,USB_STICK,,
products_3_76507424,['products_3_76507424'],SATA III,,Western Digital,"WD Red 8TB 3.5\"" SATA3 5400rpm 128MB cache. Description: HDD 8TB WD RED 128mb cache SATA 6gb/s 3.5\""",7450.58,,SATA,,,5267127.0,3.5-inch SATA,products_3_76507424,,,Red,"WD Red 8TB 3.5\"" SATA3 5400rpm 128MB cache",,"HDD 8TB WD RED 128mb cache SATA 6gb/s 3.5\""",,EUR,https://www.rubinfor.pt/interno-hdd/2118-wd-red-8tb-35-sata3-5400rpm-128mb-cache.html,,3.5-inch,279.9,HD,,
products_2_30498499,['products_2_30498499'],,,Asus,"GeForce GTX 1050 Ti Phoenix, 1290 - 1392MHz, 4GB GDDR5, Graphics Card. Description: The Best for Your Compact BuildASUS Phoenix GeForce® GTX 1050 Ti comes equipped with a dual ball-bearing fan for a 2X longer card lifespan and exclusive Auto-Extreme Technology with Super Alloy Power II components for superior stability. ASUS Phoenix GeForce® GTX 1050 Ti also has GPU Tweak II with XSplit Gamecaster that provides intuitive performance tweaking and real-time streaming. It provides best experience in games such as Overwatch, Dota 2, CS Go and League of Legend.",,,,,,449937.0,,products_2_30498499,,,Phoenix GeForce GTX 1050 Ti,"GeForce GTX 1050 Ti Phoenix, 1290 - 1392MHz, 4GB GDDR5, Graphics Card",,"The Best for Your Compact BuildASUS Phoenix GeForce® GTX 1050 Ti equipped with a dual ball-bearing fan for a 2X longer card lifespan and exclusive Auto-Extreme Technology with Super Alloy Power II components for superior stability. ASUS Phoenix GeForce® GTX 1050 Ti also has GPU Tweak II with XSplit Gamecaster that provides intuitive performance tweaking and real-time streaming. It provides best experience in games such as Overwatch, Dota 2, CS Go and League of Legend.",,USD,https://www.avadirect.com/GeForce-GTX-1050-Ti-Phoenix-1290-1392MHz-4GB-GDDR5-Graphics-Card/Product/10901688,,,154.85,GPU,,
products_2_45261192,['products_2_45261192'],USB 67le-C,,Crucial,Crucial X8 500GB USB-C USB-A External SSD 1050MB/s CT500X8SSD9 | PCByte. Description: Capacity : 500GBData transfer with phenomenal speedAccessible with most USB-C and USB-A devicesHigh capacity add-on storageAttractive & durable design,,,,,,208231.0,,products_2_45261192,,CT500X8SSD9,Su,Crucial X8 500GB USB-C USB-A External SSD 1050MB/s CT500X8SSD9 | PCByte,,Capacity : 500GBData transfer with phenomenal speedAccessible with most USB-C and USB-A devicesHigh capacity add-on storageAttractive & durable design,,AUD,https://www.pcbyte.com.au/store/product/crucial-x8-500gb-usb-c-usb-a-external-ssd-1050mb-s-ct500x8ssd9-18736,,External,159.0,SSD,,
products_4_77571226,['products_4_77571226'],,,Corsair,Corsair MP510 M.2-2280 960GB. Description: Huge 960GB storage capacity and super Rapid 3480Mbps read speed and amazingly Rapid 3000Mbps write speed.,,3000000 KB/s,,,,1007272.0,M.2,products_4_77571226,,,MP510,"CORSAIR - Force Series MP510 960GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/3000MB/s read/write",,Massive 960GB storage capacity with super fast 3480Mbps read speed and equally fast 3000Mbps write speed.,,,https://www.cclonline.com/product/287495/CSSD-F960GBMP510/Solid-State-Drives-SSDs-/Corsair-Force-MP510-960GB-M-2-Solid-State-Drive-Internal-/SSD1023,,M.2 2280,,SSD,"3,480,000 KB/s",
products_2_38044450,['products_2_38044450'],,,ADATA,"XPG SX6000 Lite internal solid state drive 256 GB PCI Express 3.0 3D TLC NVMe M.2 SSD. Description: (Solid, 3.0, 256, 3D, Adata, Drive), Express, GB, Lite, M.2, NVMe, PCI, SSD, SX6000, State, TLC, XPG, drive, internal, solid, state",,,PCI Express x16,,,415023.0,,products_2_38044450,,,SX6000 Lite,XPG SX6000 Lite internal solid state drive 256 GB PCI Express 3.0 3D TLC NVMe M.2 SSD,,"(Solid, 3.0, 256, 3D, Adata, Drive), Express, GB, Lite, M.2, NVMe, PCI, SSD, SX6000, State, TLC, XPG, drive, internal, solid, state",,EUR,https://www.megekko.nl/product/5093/248847/SSD-M-2/XPG-SX6000-Lite-internal-solid-state-drive-256-GB-PCI-Express-3-0-3D-TLC-NVMe-M-2-SSD,,,49.95,SSD,,
products_2_83709832,['products_2_83709832'],,,Western Digital,"WD Green 3TB 3.5"" SATA Desktop Hard Drive. Description: Optimised to use less power, Intellipower technology, SATA 6Gbs / 64MB cache, 2yr warranty",,,SATA,,,1595088.0,3.5-inch SATA,products_2_83709832,,,WD Green,"WD Green 3TB 3.5"" SATA Desktop Hard Drive",,"Optimised to use less power, Intellipower technology, SATA 6Gbs / 64MB cache, 2yr warranty",,,https://www.ebuyer.com/260668-wd-green-3tb-3-5-sata-desktop-hard-drive-wd30ezrx,,3.5-inch,,HDD,,
products_2_7648163,['products_2_7648163'],,,Asus,"Asus ROG Strix Radeon RX 5700 XT OC Edition 8G Navi Graphics Card. Description: Stream Processors: 2560, Boost Clock: 2035MHz, GDDR6, 256-bit Memory, Memory Clock: 14000Mhz, 3 x DisplayPort, 1 x HDMI, 3 Year Warranty",,,,,,277135.0,,products_2_7648163,Radeon RX 5700 XT,,ROG Strix Radeon RX 5700 XT Overclocked Edition,Asus ROG Strix Radeon RX 5700 XT OC Edition 8G Navi Graphics Card,,"Stream Processors: 2560, Boost Clock: 2035MHz, GDDR6, 256-bit Memory, M3mory Cloci: 14000Mhz, 3 x DisplayPor5, 1 x HDMI, 3 Year Warranty",,G,https://www.novatech.co.uk/products/asus-rog-strix-radeon-rx-5700-xt-oc-edition-8g-navi-graphics-card/rog-strix-rx5700xt-o8g-gaming.html,7.45 GiB,,588.25,GPU,,
products_3_36821881,['products_3_36821881'],,,Western Digital,Western Digital Gold Datacenter HDD. Description: Western Digital Gold Datacenter HDD 6 TB - SATA 6Gb/s7200 rpm 128MB,,,,,,1222741.0,,products_3_36821881,,,Gold datacenter hard drive,Western Digital Gold Datacenter HDD,,Western Digital Gold Datacenter HDD 6 TB - SATA 6Gb/s7200 rpm 128MB,,лв.,https://www.comsystems.bg/western-digital-gold-datacenter-hdd-6-tb-sata-6gbs-7200-rpm-128mb-44962.html,,,509.19,GCX,,
products_1_17589416,['products_1_17589416'],,,Western Digital,"HDD intern WD, 3.5"", 6TB, BLUE, SATA3, 5400rpm, 64MB. Description: HDD intern WD, 3.5\"", 6TB, BLUE, SATA3, 5400rpm, 64MB","6,000,000 MB",,,,,3191716.0,3.5-inch SATA,products_1_17589416,,,BLUE,"HDD intern WD, 3.5"", 6TB, BLUE, SATA3, 540Orpm, G4MB",,"HDD intern WD, 3.5\"", 6TB, BLUE, SATA3, 5400rpm, 64MB",,RON,https://stonet.ro/product/hard-disk-uri-desktop-hdd-intern-wd-3-5-6tb-blue-sata3-5400rpm-64mb-wd60ezrz,,3.6-kncb,764.62,,,
products_2_6240326,['products_2_6240326'],SATA III,,Transcend Information,"Transcend SSD230 SATA III 2.5 6GBs 1nternal SSD 128GB. Description: The Transcend SSD230 SATA III 2.5 6GBs 1nternal SSD 128GB uses 3D NAND technology which features vertical, stacked expansion of storage cells.It can achieve Read Speeds of up to 560 MBs",128.0,,SATa,,,715391.0,2.S-inch 5ATA,products_2_6240326,,,SSD230,Transcend SSD230 SATA III 2.5 6GBs Internal SSD 128GB,,"The Transcend SSD230 is a 2.5-inch SATA III internal SSD with 128GB capacity and 6GBs interface. It uses 3D NAND technology, featuring vertically stacked storage cells, and can reach read speeds of up to 560 MBs.",,GBP,https://www.picstop.co.uk/ssd-drives/transcend-ssd230-sata-iii-25-6gbs-internal-ssd-128gb.html,,,28.19,SSD,560.0 MB/s,
products_4_67303012,['products_4_67303012'],SATA III,,Seagate,"Seagate HDD Server Exos 7E2000 512E, 2.5 '/ 1TB / 128m/ SATA/ 7200rpm. Description: GeneralSerie Enterprise Capacity 2.5 HDDHot Plug NuInterfata SATA-IIITransfer 6 GbpsCapacitate 1 TBBuffer 128 MBViteza 7200 RPMMarime HDD 2.5 inchRecomandat pentru ServerAltele 5xx EmulationStandard Model",,,,,,479137.0,2.5-inch SATA,products_4_67303012,,,Exos 7E2000 5qwW,"Seagate HDD Server Exos 7E2000 512E, 2.5 '/ 1TB / 128m/ SATA/ 7200rpm",,GeneralSerie Enterprise Capacity 2.5 HDDHot Plug NuInterfata SATA-IIITransfer 6 GbpsCapacitate 1 TBBuffer 128 MBViteza 7200 RPMMarime HDD 2.5 inchRecomandat pentru ServerAltele 5xx EmulationStandard Model,,RON,https://www.badabum.ro/hdd-servere/seagate/92353-hdd-server-exos-7e2000-512e-2-5-1tb-128m-sata-7200rpm,,2.5-inch,840.73,3.5-inch HDD,,
products_2_70429034,['products_2_70429034'],,,,"GeForce GTX 1050 Ti 4GT OC, 1341 - 1455MHz, 4GB GDDR5, Graphics Card. Description: GeForce GTX 1050 Ti 4GT OC, 1341 - 1455MHz, 4GB GDDR5, Graphics Card",,,,,,81009.0,,products_2_70429034,,,GeForce GTX 1050 Ti 4GT OC,"GeForce GTX 1050 Ti 4GT OC, - 1455MHz, 4GB GDDR5, Graphics Card",,"GeForce GTX 1050 Ti 4GT OC, 1341 - 1455MHz, 4GB GDDR5, Graphics Card",,USD,https://www.avadirect.com/GeForce-GTX-1050-Ti-4GT-OC-1341-1455MHz-4GB-GDDR5-Graphics-Card/Product/10864974,,,172.83,,,GDDR5
products_4_92930814,['products_4_92930814'],SATA III,,,"DISCO DURO INTERNO WD 8TB 3,5 WD80PURZ 128M SATA3 5400RPM PURPLE. Description: DISCO DURO INTERNO WD 8TB 3,5 WD80PURZ 128M SATA3 5400RPM PURPLE",8000000 MB,,SATA,,PURPLE,697281.0,3.5-inch SATA,products_4_92930814,,,Purple,"DISCO DURO INTERNO WD 8TB 3,5 WD80PURZ 128M SATA3 5400RPM PURPLE",,"DISCO DURO INTERNO WD 8TB 3,5 WD80PURZ 128M SATA3 5400RPM PURPLE",,,https://nsstore.mx/e-commerce/accesorios/2754-disco.html,,3.5-inch,,HDD,,
products_1_25277306,['products_1_25277306'],,,Toshiba,"Toshiba DT01ACA100 3.5 SATA6GBS HDD, 1 TB, 7200 rpm, 32 MB Cache. Description: 1TB 3.5\"" 7.2k SATA Gb/s 32MB Client HDD","1,000.0 GB",,SATA,,,455130.0,3.5-9nvh SAFA,products_1_25277306,,DT01ACA100,,"Toshiba DT01ACA100 3.5 SATA6GBS HDD, 1 TB, 7200 rpm, 32 MB Cache",,"1TB 3.5\"" 7.2k SATA Gb/s 32MB Client HDD",,EUR,https://asci.nl/index.php?m=prodinfo&apn=00024520,,3.5-inch,49.0,HDD,,
products_2_20024247,['products_2_20024247'],SATA III,,Hewlett Packard Enterprise,HPE 1TB 6G SATA 3.5in NON HOTPLUG (NHP)HDD [801882-B21]. Description: HPE 1TB 6G SATA 3.5in NON HOTPLUG (NHP)HDD,1000.0 GB,,sATA,,,1339299.0,3.5-inch SATA,products_2_20024247,,,,HPE 1TB 6G SATA 3.5in NON HOTPLUG (NHP)HDD [801882-B21],,HPE 1TB 6G SATA 3.5in NON HOTPLUG (NHP)HDD,,AUD,https://highertech.com/products/servers-server-option-hdd-801882-b21,,3.5-inch,185.0,,,
products_2_84543151,['products_2_84543151'],SATA III,1430.0,Western Digital,"10TB Western Digital Red Pro 7200RPM SATA 3.5\"" HDD. Description: WD Red Pro drives with NASware 3.0 technology are purpose-built for NAS. Exclusive technology takes the guesswork out of selecting a drive and balances performance and reliability in NAS and RAID environments. Simply put, a WD Red Pro drive is one of the most compatible drives available for medium to large NAS enclosures.","10,000.0 GB",,SATA,101.6,,1592336.0,,products_2_84543151,,,WD Red Pro 10TB NAS Hard Disk Drive - 7200 RPM Class,10tbWd - red pro nas hdd (wd101kfbx),58.0,"10TB WD Red Pro WD101KFBX NAS Hard Drive, 3.5\"" HDD, SATA III 6Gb/s, 7200rpm, 256MB Cache, Shock Sensor, NCQ, OEM",25.4,GBP,https://gamesncomps.com/product/wd-red-pro-10tb-nas-hdd-wd101kfbx,,,45.91,HDD,,
products_4_52604584,['products_4_52604584'],SAS,,,"HPE 1TB 12G SAS 7.2K 2.5 MDL SC HDD. Description: 1TB, 12G SAS, 7.2K rpm, 6.35 cm (2.5\"") , MDL SC HDD",1000.0,,,,,61124257.0,"3.4""",products_4_52604584,,,,HPE 1TB 12G SAS 7.2K 2.5in MDL SC HDD,,"1TB, 12G SAS, 7.2K rpm, 6.35 cm (2.5\"") , MDL SC H",,USD,https://www.senetic.com/product-832514-b21,,25-inch,238.28,,,
products_1_98845736,['products_1_98845736'],,,Asu s,"Asus ROG Strix GeForce RTX 2070 Super Advanced 8GB. Description: The Asus ROG Strix GeForce RTX 2070 Super graphics card features, 8GB GDDR6 memory, 2560 CUDA cores, PCI-E 3.0, OpenGL 4.5 support, OpenGL support, DirectX 12 support, Asus Aura Sync RGB lighting, Axial-tech Fan Design, 2x HDMI 2.0b, 2x DisplayPort 1.4 and USB-C support. Backed by a 3 year Asus warranty.",,,PCI Exprcss xl6,,,941862.0,,products_1_98845736,,,ROG Strix GeForce RTX 2070 Super Advance,Asus ROG Strix GeForce RTX 2070 Super Advanced 8GB,,"The Asus ROG Strix GeForce RTX 2070 Super graphics card features, 8GB GDDR6 memory, 2560 CUDA cores, PCI-E 3.0, OpenGL 4.5 support, OpenGL support, DirectX 12 support, Asus Aura Sync RGB lighting, Axial-tech Fan Design, 2x HDMI 2.0b, 2x DisplayPort 1.4 and USB-C support. Backed by a 3 year Asus warranty.",,AUD,https://www.auspcmarket.com.au/video-cards/nvidia-cards/20-series-gpus/asus-rog-strix-geforce-rtx-2070-super-advanced-8gb,,,749.0,G,,
products_4_63400558,['products_4_63400558'],,,MSI,MSI PCIE16 GT710 1GB GDDR3/GT 710 1GD3H LP VIDEO KARTE. Description: All Solid Capacitors10 years ultra-long lifetime (under full load).Lower temperature and higher efficiency.Extreme low ESR.Noise FreeLarge heat sink covers the area of GPU and memory.Providing the best environment for gaming and multimedia.Low Profile DesignLow profile design saves more spaces.User can build slim or smaller system easier.Afterburner Overclocking UtilitySupport in-game video recording.Support wireless control by android/iOS handheld devices.Support built-in DX12 effect test.SpecificationChipsetNVIDIA GeForce GT 710Graphics memory size1 GBMemory bus64 bitGraphics connectorPCIE 2.0 16xGraphics memory typeGDDR3Memory clock1600 MHzGPU clock954 MHzMax resolution4096x2160Cooling systemHeatsink (passive)Input/Output connectors15pin D-sub1DVI1HDMI1Shipping box quantity20Unit Brutto Volume0.002822 cubmUnit Net Weight0.178 kgUnit Gross Weight0.475 kg,,,PCI Exprcss xl6,,,1281989.0,,products_4_63400558,GeForce GT 710,,GT 710 1GD3H LP PCIE16 video card with 1GB GDDR3 memory,MSI PCIE16 GT710 1GB GDDR3/GT 710 1GD3H LP VIDEO KARTE,,All Solid Capacitors10 years ultra-long lifetime (under full load).Lower temperature and higher efficiency.Extreme low ESR.Noise FreeLarge heat sink covers the area of GPU and memory.Providing the best environment for gaming and multimedia.Low Profile DesignLow profile design saves more spaces.User can build slim or smaller system easier.Afterburner Overclocking UtilitySupport in-game video recording.Support wireless control by android/iOS handheld devices.Support built-in DX12 effect test.SpecificationChipsetNVIDIA GeForce GT 710Graphics memory size1 GBMemory bus64 bitGraphics connectorPCIE 2.0 16xGraphics memory typeGDDR3Memory clock1600 MHzGPU clock954 MHzMax resolution4096x2160Cooling systemHeatsink (passive)Input/Output connectors15pin D-sub1DVI1HDMI1Shipping box quantity20Unit Brutto Volume0.002822 cubmUnit Net Weight0.178 kgUnit Gross Weight0.475 kg,,,https://elbox.lv/msi-pcie16-gt710-1gb-gddr3-gt-710-1gd3h-lp-video-karte.40701.pd,,Low Profile,44.9,GPU,,GDDR3
products_2_4872514,['products_2_4872514'],,,Digital Western,"Western Digital My Passport Go 1000 GB Zwart, Blauw externe SSD. Description: (Solid, 1000, Blauw, Digital, Drive), Externe, GB, Go, My, Passport, SSD, State, Western, Western Digital, Zwart,, externe",,,,,"Zwart, Blauw",596600.0,,products_2_4872514,,,My Passport Go,"Western Digital My Passport Go 1000 GB Zwart, Blauw externe SSD",,"(Solid, 1000, Blauw, Digital, Drive), Externe, GB, Go, My, Passport, SSD, State, Western, Western Digital, Zwart,, externe",,EUR,https://www.megekko.nl/product/2019/257526/Externe-SSD/Western-Digital-My-Passport-Go-1000-GB-Zwart-Blauw-externe-SSD,,,186.95,SSD,,
products_3_37555724,['products_3_37555724'],,,Intel,"INTEL SSD Server DC S4510 Series 480GB, 2.5'' SATA3. Description: GeneralTip Serie EnterpriseRecomandat pentru Gaming NuSeria S4510Tip SSD InternForm factor 2.5 inchTriple-level Cell DaInterfata SATA-IIISuport NVMe NuCapacitate 480 GBViteze De LucruCitire max. 560 MB/sScriere max. 480 MB/sRandom 4KB citire 95K IOPS max.Random 4KB scriere 18K IOPS max.CaracteristiciInaltime 7 mmRezistenta la soc 1000GMTBF 2.000.000 oreTemperatura operare 0 - 70 grade CTehnologiiCriptare date AES 256-bit",480000.0,0.48 GB/s,SATA,,,2345526.0,2.5-inch SATA,products_3_37555724,,,SSD Server Series S4510 DC,"INTEL SSD Server DC S4510 Series 480GB, 2.5'' SATA3",,GeneralTip Serie EnterpriseRecomandat pentru Gaming NuSeria S4510Tip SSD InternForm factor 2.5 inchTriple-level Cell DaInterfata SATA-IIISuport NVMe NuCapacitate 480 GBViteze De LucruCitire max. 560 MB/sScriere max. 480 MB/sRandom 4KB citire 95K IOPS max.Random 4KB scriere 18K IOPS max.CaracteristiciInaltime 7 mmRezistenta la soc 1000GMTBF 2.000.000 oreTemperatura operare 0 - 70 grade CTehnologiiCriptare date AES 256-bit,,RON,https://www.badabum.ro/hdd-servere/intel/147285-ssd-server-dc-s4510-series-480gb-2-5-sata3,,2.5-inch,774.89,External SSD,,
products_1_10892042,['products_1_10892042'],HVJr,,Seagate,"Seagate FireCuda 520 SSD NVMe PCIe 4.0 - 2TB SSD - 2 TB - M.2 2280 (80mm) - PCI Express 4.0 x4 (NVMe). Description: SSD (Solid state drive), 2 TB, intern, Datahastighed: 5000 MBps (læs) / 4400 MBps (skriv), IOPS: 750000 (læs) / 700000 (skriv), M.2 2280 (80mm), PCI-Express 4.0 x4 NVMe 1.3 (Non-Volatile Memory Express), TCG Pyrite Encryption - Phison E12 Controller",,,,,,1848446.0,M.2,products_1_10892042,,,FireCuda 520,Seagate FireCuda 520 SSD NVMe PCIe 4.0 - 2TB SSD - 2 TB - M.2 2280 (80mm) - PCI Express 4.0 x4 (NVMe),,"SSD (Solid state drive), 2 TB, intern, Datahastighed: 5000 MBps (læs) / 4400 MBps (skriv), IOPS: 750000 (læs) / 700000 (skriv), M.2 2280 (80mm), PCI-Express 4.0 x4 NVMe 1.3 (Non-Volatile Memory Express), TCG Pyrite Encryption - Phison E12 Controller",,DKK,https://www.merlin.dk/SSD/Seagate-FireCuda-520-SSD-NVMe-PCIe-40-2TB-SSD-2-TB-M2-2280-80mm-PCI-Express-40-x4-NVMe/2811686,,,"3 343,0",ZDF,,
